,Mutation,Brca_odds,Brca_pvalue
1710,CECR5,0.0,1.0
1711,CEL,0.36904761904761907,0.622050256222261
1712,CELA2A,inf,0.46721311475409544
1713,CELA3A,inf,0.46721311475409544
1714,CELF1,0.0,1.0
1715,CELF2,inf,0.2162308630266921
1716,CELF3,inf,0.46721311475409544
1717,CELF4,inf,0.46721311475409544
1718,CELF5,0.0,1.0
1719,CELF6,inf,0.2162308630266921
1720,CELSR1,1.1428571428571428,1.0
1721,CELSR2,3.5555555555555554,0.3385879483889501
1722,CELSR3,0.3575757575757576,0.28131475952897367
1723,CENPB,0.0,1.0
1724,CENPE,inf,0.09910581222056716
1725,CENPF,1.75,0.6636887873164217
1726,CENPI,1.1428571428571428,1.0
1727,CENPJ,0.0,1.0
1728,CENPO,inf,0.46721311475409544
1729,CENPP,1.1428571428571428,1.0
1730,CENPW,inf,0.46721311475409544
1731,CEP104,inf,0.2162308630266921
1732,CEP112,2.327272727272727,0.5984283972361519
1733,CEP120,1.1428571428571428,1.0
1734,CEP128,0.0,0.498035496545188
1735,CEP135,inf,0.46721311475409544
1736,CEP164,0.0,1.0
1737,CEP170,0.0,1.0
1738,CEP170B,1.1428571428571428,1.0
1739,CEP192,0.5625,1.0
1740,CEP250,inf,0.2162308630266921
1741,CEP290,inf,0.2162308630266921
1742,CEP350,inf,0.2162308630266921
1743,CEP41,0.0,1.0
1744,CEP68,0.0,1.0
1745,CEP72,inf,0.2162308630266921
1746,CEP78,inf,0.46721311475409544
1747,CEP85L,inf,0.46721311475409544
1748,CEP97,inf,0.46721311475409544
1749,CEPT1,0.0,1.0
1750,CERCAM,inf,0.2162308630266921
1751,CERS6,0.0,1.0
1752,CES1,inf,0.46721311475409544
1753,CES2,inf,0.2162308630266921
1754,CES5A,inf,0.46721311475409544
1755,CETN1,inf,0.46721311475409544
1756,CETP,1.1428571428571428,1.0
1757,CFB,3.5555555555555554,0.3385879483889501
1758,CFH,1.1428571428571428,1.0
1759,CFHR1,0.5625,1.0
1760,CFHR2,inf,0.09910581222056716
1761,CFHR4,1.1428571428571428,1.0
1762,CFHR5,inf,0.46721311475409544
1763,CFLAR,inf,0.2162308630266921
1764,CFP,inf,0.46721311475409544
1765,CFTR,1.1428571428571428,1.0
1766,CGB,inf,0.46721311475409544
1767,CGB1,inf,0.46721311475409544
1768,CGB2,inf,0.46721311475409544
1769,CGB5,inf,0.46721311475409544
1770,CGB7,inf,0.46721311475409544
1771,CGB8,0.0,1.0
1772,CGN,inf,0.46721311475409544
1773,CGNL1,inf,0.46721311475409544
1774,CGREF1,0.0,1.0
1775,CGRRF1,1.1428571428571428,1.0
1776,CHAC1,inf,0.46721311475409544
1777,CHAD,1.1428571428571428,1.0
1778,CHADL,1.1428571428571428,1.0
1779,CHAF1A,1.1428571428571428,1.0
1780,CHAT,0.5625,1.0
1781,CHCHD1,inf,0.46721311475409544
1782,CHCHD4,0.0,1.0
1783,CHD1,inf,0.2162308630266921
1784,CHD1L,inf,0.46721311475409544
1785,CHD2,1.1428571428571428,1.0
1786,CHD3,inf,0.2162308630266921
1787,CHD4,0.36904761904761907,0.622050256222261
1788,CHD5,1.1481481481481481,1.0
1789,CHD6,1.75,0.6636887873164217
1790,CHD7,inf,0.2162308630266921
1791,CHD8,0.5625,1.0
1792,CHD9,inf,0.46721311475409544
1793,CHDC2,0.0,1.0
1794,CHDH,inf,0.46721311475409544
1795,CHEK2,inf,0.46721311475409544
1796,CHERP,0.5625,1.0
1797,CHFR,inf,0.46721311475409544
1798,CHGA,0.0,1.0
1799,CHGB,inf,0.46721311475409544
1800,CHI3L2,inf,0.46721311475409544
1801,CHIA,inf,0.46721311475409544
1802,CHIC1,inf,0.46721311475409544
1803,CHL1,3.5555555555555554,0.3385879483889501
1804,CHM,2.327272727272727,0.5984283972361519
1805,CHML,1.1428571428571428,1.0
1806,CHMP1A,0.0,1.0
1807,CHMP3,0.5625,1.0
1808,CHN2,1.1428571428571428,1.0
1809,CHPF,inf,0.46721311475409544
1810,CHPF2,0.0,1.0
1811,CHPT1,inf,0.46721311475409544
1812,CHRAC1,inf,0.2162308630266921
1813,CHRD,0.0,0.498035496545188
1814,CHRDL1,1.1428571428571428,1.0
1815,CHRDL2,inf,0.46721311475409544
1816,CHRFAM7A,0.0,1.0
1817,CHRM1,inf,0.2162308630266921
1818,CHRM5,inf,0.46721311475409544
1819,CHRNA1,1.1428571428571428,1.0
1820,CHRNA10,inf,0.46721311475409544
1821,CHRNA3,1.1428571428571428,1.0
1822,CHRNA4,inf,0.2162308630266921
1823,CHRNA5,inf,0.2162308630266921
1824,CHRNA7,inf,0.46721311475409544
1825,CHRNB1,0.0,1.0
1826,CHRNB2,2.327272727272727,0.5984283972361519
1827,CHRNB3,1.1428571428571428,1.0
1828,CHRND,inf,0.46721311475409544
1829,CHRNE,0.0,1.0
1830,CHRNG,inf,0.2162308630266921
1831,CHST1,inf,0.46721311475409544
1832,CHST10,inf,0.46721311475409544
1833,CHST11,0.5625,1.0
1834,CHST12,inf,0.46721311475409544
1835,CHST13,1.1428571428571428,1.0
1836,CHST14,inf,0.46721311475409544
1837,CHST15,inf,0.2162308630266921
1838,CHST2,1.1428571428571428,1.0
1839,CHST3,inf,0.2162308630266921
1840,CHST4,0.0,1.0
1841,CHST5,1.1428571428571428,1.0
1842,CHST6,inf,0.46721311475409544
1843,CHST7,inf,0.2162308630266921
1844,CHST8,inf,0.46721311475409544
1845,CHST9,inf,0.46721311475409544
1846,CHSY3,inf,0.09910581222056716
1847,CHTF18,1.1428571428571428,1.0
1848,CHTF8,0.0,1.0
1849,CHTOP,0.0,1.0
1850,CHUK,0.0,1.0
1851,CIB1,inf,0.46721311475409544
1852,CIB3,inf,0.46721311475409544
1853,CIC,inf,0.2162308630266921
1854,CIDEA,inf,0.46721311475409544
1855,CIDEC,inf,0.46721311475409544
1856,CIITA,inf,0.46721311475409544
1857,CILP,1.1428571428571428,1.0
1858,CILP2,0.0,1.0
1859,CIR1,0.0,1.0
1860,CIRH1A,1.1428571428571428,1.0
1861,CISD2,0.0,0.498035496545188
1862,CISH,inf,0.46721311475409544
1863,CIT,3.5555555555555554,0.3385879483889501
1864,CIZ1,inf,0.09910581222056716
1865,CKAP2,0.0,1.0
1866,CKAP2L,inf,0.46721311475409544
1867,CKAP4,1.1428571428571428,1.0
1868,CKAP5,0.0,1.0
1869,CKB,0.0,1.0
1870,CKLF,inf,0.46721311475409544
1871,CKM,inf,0.46721311475409544
1872,CKMT1B,inf,0.46721311475409544
1873,CKMT2,0.0,0.498035496545188
1874,CLASP1,0.5625,1.0
1875,CLASP2,inf,0.2162308630266921
1876,CLASRP,0.0,1.0
1877,CLCA1,1.1428571428571428,1.0
1878,CLCC1,inf,0.46721311475409544
1879,CLCF1,0.0,1.0
1880,CLCN1,inf,0.2162308630266921
1881,CLCN2,1.1454545454545455,1.0
1882,CLCN5,1.1428571428571428,1.0
1883,CLCN6,1.1428571428571428,1.0
1884,CLCNKA,inf,0.46721311475409544
1885,CLCNKB,inf,0.46721311475409544
1886,CLDN11,inf,0.46721311475409544
1887,CLDN16,inf,0.46721311475409544
1888,CLDN17,1.1428571428571428,1.0
1889,CLDN19,inf,0.46721311475409544
1890,CLDN20,0.0,1.0
1891,CLDN23,0.0,1.0
1892,CLDN4,inf,0.46721311475409544
1893,CLEC11A,inf,0.2162308630266921
1894,CLEC14A,2.327272727272727,0.5984283972361519
1895,CLEC16A,1.1428571428571428,1.0
1896,CLEC18B,inf,0.46721311475409544
1897,CLEC18C,1.1428571428571428,1.0
1898,CLEC19A,inf,0.46721311475409544
1899,CLEC1A,0.0,1.0
1900,CLEC3A,inf,0.46721311475409544
1901,CLEC4C,inf,0.46721311475409544
1902,CLEC4E,inf,0.46721311475409544
1903,CLEC4F,inf,0.46721311475409544
1904,CLEC4M,1.1428571428571428,1.0
1905,CLEC9A,inf,0.46721311475409544
1906,CLGN,inf,0.46721311475409544
1907,CLIC2,inf,0.46721311475409544
1908,CLIC3,inf,0.46721311475409544
1909,CLIC4,inf,0.46721311475409544
1910,CLIC5,inf,0.46721311475409544
1911,CLIC6,inf,0.46721311475409544
1912,CLIP1,1.1428571428571428,1.0
1913,CLIP2,1.1428571428571428,1.0
1914,CLIP4,inf,0.46721311475409544
1915,CLK1,0.0,1.0
1916,CLK2,1.1428571428571428,1.0
1917,CLK3,inf,0.46721311475409544
1918,CLK4,inf,0.46721311475409544
1919,CLLU1OS,inf,0.46721311475409544
1920,CLMP,inf,0.46721311475409544
1921,CLN3,inf,0.46721311475409544
1922,CLN8,inf,0.46721311475409544
1923,CLOCK,1.1428571428571428,1.0
1924,CLPB,inf,0.46721311475409544
1925,CLPS,inf,0.46721311475409544
1926,CLPTM1,inf,0.46721311475409544
1927,CLPTM1L,inf,0.46721311475409544
1928,CLPX,0.0,1.0
1929,CLRN2,inf,0.46721311475409544
1930,CLRN3,0.0,1.0
1931,CLSPN,inf,0.46721311475409544
1932,CLSTN2,inf,0.09910581222056716
1933,CLTA,0.0,1.0
1934,CLTB,inf,0.46721311475409544
1935,CLTC,3.5555555555555554,0.3385879483889501
1936,CLTCL1,2.327272727272727,0.5984283972361519
1937,CLUH,0.5625,1.0
1938,CLUL1,inf,0.46721311475409544
1939,CLVS1,inf,0.46721311475409544
1940,CLVS2,inf,0.46721311475409544
1941,CMAS,0.0,0.498035496545188
1942,CMBL,inf,0.46721311475409544
1943,CMKLR1,inf,0.46721311475409544
1944,CMPK1,inf,0.46721311475409544
1945,CMTM2,inf,0.46721311475409544
1946,CMTM3,0.0,1.0
1947,CMYA5,0.21428571428571427,0.2132206550650203
1948,CNBD1,inf,0.46721311475409544
1949,CNBD2,inf,0.46721311475409544
1950,CNBP,0.0,1.0
1951,CNDP1,inf,0.46721311475409544
1952,CNDP2,inf,0.46721311475409544
1953,CNGA1,0.0,1.0
1954,CNGA2,inf,0.2162308630266921
1955,CNGA3,2.327272727272727,0.5984283972361519
1956,CNGA4,inf,0.46721311475409544
1957,CNGB1,1.1428571428571428,1.0
1958,CNGB3,inf,0.46721311475409544
1959,CNIH3,inf,0.46721311475409544
1960,CNKSR2,2.327272727272727,0.5984283972361519
1961,CNKSR3,0.0,1.0
1962,CNN1,1.1428571428571428,1.0
1963,CNN2,1.1428571428571428,1.0
1964,CNOT1,1.1428571428571428,1.0
1965,CNOT3,inf,0.46721311475409544
1966,CNOT4,0.0,1.0
1967,CNOT6,inf,0.46721311475409544
1968,CNOT6L,inf,0.09910581222056716
1969,CNP,inf,0.46721311475409544
1970,CNPY4,0.0,1.0
1971,CNR1,2.327272727272727,0.5984283972361519
1972,CNR2,1.1428571428571428,1.0
1973,CNST,inf,0.2162308630266921
1974,CNTD2,inf,0.46721311475409544
1975,CNTFR,0.0,1.0
1976,CNTLN,0.0,1.0
1977,CNTN1,inf,0.46721311475409544
1978,CNTN2,inf,0.46721311475409544
1979,CNTN3,inf,0.46721311475409544
1980,CNTN4,2.327272727272727,0.5984283972361519
1981,CNTN5,inf,0.46721311475409544
1982,CNTN6,inf,0.46721311475409544
1983,CNTNAP1,0.0,1.0
1984,CNTNAP2,1.1428571428571428,1.0
1985,CNTNAP3,0.0,1.0
1986,CNTNAP3B,1.1454545454545455,1.0
1987,CNTNAP4,inf,0.46721311475409544
1988,CNTNAP5,1.1454545454545455,1.0
1989,CNTRL,0.0,0.498035496545188
1990,CNTROB,1.1428571428571428,1.0
1991,COA3,inf,0.46721311475409544
1992,COASY,0.5625,1.0
1993,COBL,inf,0.2162308630266921
1994,COBLL1,4.830188679245283,0.18391148192058612
1995,COCH,inf,0.2162308630266921
1996,COG1,1.1428571428571428,1.0
1997,COG2,0.5625,1.0
1998,COG3,0.0,1.0
1999,COG5,inf,0.46721311475409544
2000,COG7,0.5625,1.0
2001,COIL,1.1428571428571428,1.0
2002,COL10A1,inf,0.46721311475409544
2003,COL11A1,3.5555555555555554,0.3385879483889501
2004,COL11A2,1.1428571428571428,1.0
2005,COL12A1,1.75,0.6636887873164217
2006,COL13A1,1.1428571428571428,1.0
2007,COL14A1,0.5545454545454546,0.6838099709812522
2008,COL15A1,1.1428571428571428,1.0
2009,COL16A1,inf,0.46721311475409544
2010,COL17A1,0.5625,1.0
2011,COL18A1,0.8472222222222222,1.0
2012,COL19A1,1.1428571428571428,1.0
2013,COL1A1,1.1454545454545455,1.0
2014,COL1A2,inf,0.46721311475409544
2015,COL20A1,4.830188679245283,0.18391148192058612
2016,COL21A1,inf,0.46721311475409544
2017,COL22A1,2.327272727272727,0.5984283972361519
2018,COL23A1,inf,0.46721311475409544
2019,COL24A1,1.1428571428571428,1.0
2020,COL25A1,1.1428571428571428,1.0
2021,COL26A1,inf,0.46721311475409544
2022,COL27A1,2.327272727272727,0.5984283972361519
2023,COL28A1,0.0,0.498035496545188
2024,COL2A1,2.327272727272727,0.5984283972361519
2025,COL3A1,0.0,1.0
2026,COL4A1,1.1454545454545455,1.0
2027,COL4A2,1.1428571428571428,1.0
2028,COL4A3,inf,0.2162308630266921
2029,COL4A3BP,0.0,1.0
2030,COL4A4,1.75,0.6636887873164217
2031,COL4A5,0.36904761904761907,0.622050256222261
2032,COL4A6,2.327272727272727,0.5984283972361519
2033,COL5A1,2.327272727272727,0.5984283972361519
2034,COL5A2,inf,0.46721311475409544
2035,COL5A3,inf,0.09910581222056716
2036,COL6A1,0.5625,1.0
2037,COL6A2,inf,0.46721311475409544
2038,COL6A3,1.1428571428571428,1.0
2039,COL6A5,4.830188679245283,0.18391148192058612
2040,COL6A6,0.8472222222222222,1.0
2041,COL7A1,inf,0.09910581222056716
2042,COL8A1,0.0,1.0
2043,COL8A2,0.0,1.0
2044,COL9A1,2.327272727272727,0.5984283972361519
2045,COL9A2,inf,0.46721311475409544
2046,COL9A3,1.1428571428571428,1.0
2047,COLCA2,inf,0.2162308630266921
2048,COLEC11,inf,0.46721311475409544
2049,COLEC12,0.0,0.498035496545188
2050,COLQ,inf,0.2162308630266921
2051,COMMD1,0.0,1.0
2052,COPA,0.0,1.0
2053,COPB1,2.327272727272727,0.5984283972361519
2054,COPB2,0.0,1.0
2055,COPG1,inf,0.46721311475409544
2056,COPRS,inf,0.46721311475409544
2057,COPS3,inf,0.46721311475409544
2058,COPS5,0.0,1.0
2059,COPS7A,0.0,1.0
2060,COQ2,0.0,1.0
2061,CORIN,inf,0.2162308630266921
2062,CORO1A,inf,0.46721311475409544
2063,CORO1B,0.0,1.0
2064,CORO2B,inf,0.46721311475409544
2065,CORO6,inf,0.46721311475409544
2066,CORO7,0.0,1.0
2067,COTL1,0.0,1.0
2068,COX10,inf,0.46721311475409544
2069,COX15,0.0,1.0
2070,COX17,inf,0.46721311475409544
2071,COX4I1,inf,0.46721311475409544
2072,COX4I2,inf,0.46721311475409544
2073,COX5B,inf,0.46721311475409544
2074,COX6B1,inf,0.46721311475409544
2075,CP,inf,0.2162308630266921
2076,CPA4,1.1428571428571428,1.0
2077,CPA5,inf,0.46721311475409544
2078,CPAMD8,inf,0.46721311475409544
2079,CPE,1.1428571428571428,1.0
2080,CPEB1,1.1428571428571428,1.0
2081,CPEB2,1.1428571428571428,1.0
2082,CPEB4,0.0,1.0
2083,CPED1,inf,0.46721311475409544
2084,CPLX2,inf,0.46721311475409544
2085,CPN2,inf,0.2162308630266921
2086,CPNE4,inf,0.46721311475409544
2087,CPNE5,inf,0.46721311475409544
2088,CPNE6,inf,0.46721311475409544
2089,CPNE7,inf,0.46721311475409544
2090,CPNE8,inf,0.46721311475409544
2091,CPNE9,2.327272727272727,0.5984283972361519
2092,CPO,0.0,1.0
2093,CPOX,inf,0.46721311475409544
2094,CPS1,2.327272727272727,0.5984283972361519
2095,CPSF1,0.36904761904761907,0.622050256222261
2096,CPSF2,inf,0.46721311475409544
2097,CPSF4,0.0,1.0
2098,CPSF7,inf,0.46721311475409544
2099,CPT1A,inf,0.46721311475409544
2100,CPT1B,inf,0.2162308630266921
2101,CPT1C,inf,0.46721311475409544
2102,CPT2,inf,0.2162308630266921
2103,CPXCR1,inf,0.46721311475409544
2104,CPXM1,inf,0.2162308630266921
2105,CPZ,1.1428571428571428,1.0
2106,CR1,1.75,0.6636887873164217
2107,CR2,inf,0.46721311475409544
2108,CRADD,inf,0.46721311475409544
2109,CRAMP1L,inf,0.46721311475409544
2110,CRAT,1.1428571428571428,1.0
2111,CRB1,1.1454545454545455,1.0
2112,CRB2,1.1454545454545455,1.0
2113,CREB3,inf,0.46721311475409544
2114,CREB3L1,inf,0.46721311475409544
2115,CREB3L2,inf,0.46721311475409544
2116,CREB3L3,0.0,1.0
2117,CREB5,inf,0.46721311475409544
2118,CREBBP,1.1428571428571428,1.0
2119,CREBL2,inf,0.46721311475409544
2120,CREBZF,inf,0.46721311475409544
2121,CREG2,2.327272727272727,0.5984283972361519
2122,CRELD1,inf,0.46721311475409544
2123,CRELD2,0.0,1.0
2124,CREM,0.0,1.0
2125,CRHBP,1.1428571428571428,1.0
2126,CRHR1,inf,0.2162308630266921
2127,CRIM1,2.327272727272727,0.5984283972361519
2128,CRIP2,inf,0.46721311475409544
2129,CRIPAK,1.150943396226415,1.0
2130,CRISP2,inf,0.46721311475409544
2131,CRISPLD1,inf,0.46721311475409544
2132,CRK,0.0,1.0
2133,CRLF3,2.327272727272727,0.5984283972361519
2134,CRMP1,inf,0.46721311475409544
2135,CRNKL1,inf,0.46721311475409544
2136,CRNN,inf,0.2162308630266921
2137,CROCC,0.5625,1.0
2138,CRTAC1,0.0,1.0
2139,CRTAP,inf,0.46721311475409544
2140,CRTC1,0.0,1.0
2141,CRTC2,inf,0.46721311475409544
2142,CRTC3,inf,0.46721311475409544
2143,CRX,inf,0.2162308630266921
2144,CRY2,0.0,1.0
2145,CRYBA1,0.0,0.498035496545188
2146,CRYBA4,0.0,1.0
2147,CRYBB1,inf,0.46721311475409544
2148,CRYBB2,inf,0.46721311475409544
2149,CRYBG3,0.0,1.0
2150,CRYGB,0.0,1.0
2151,CRYGC,0.0,1.0
2152,CRYGD,inf,0.46721311475409544
2153,CSDE1,0.0,0.498035496545188
2154,CSF1R,2.327272727272727,0.5984283972361519
2155,CSF2RB,0.0,1.0
2156,CSF3,inf,0.46721311475409544
2157,CSF3R,1.1428571428571428,1.0
2158,CSGALNACT2,inf,0.2162308630266921
2159,CSH1,inf,0.46721311475409544
2160,CSH2,inf,0.46721311475409544
2161,CSHL1,inf,0.46721311475409544
2162,CSMD1,1.1454545454545455,1.0
2163,CSMD2,inf,0.2162308630266921
2164,CSMD3,0.27232142857142855,0.3700837603704302
2165,CSN1S1,inf,0.46721311475409544
2166,CSN2,inf,0.46721311475409544
2167,CSN3,0.0,1.0
2168,CSNK1A1,inf,0.2162308630266921
2169,CSNK1A1L,0.5625,1.0
2170,CSNK2A1,0.0,1.0
2171,CSNK2A3,inf,0.46721311475409544
2172,CSNK2B-LY6G5B-1181,1.1428571428571428,1.0
2173,CSPG4,inf,0.04497238537740014
2174,CSPP1,1.1428571428571428,1.0
2175,CSRNP1,1.1428571428571428,1.0
2176,CSRNP3,inf,0.46721311475409544
2177,CSRP2BP,1.1428571428571428,1.0
2178,CST11,inf,0.46721311475409544
2179,CST4,inf,0.46721311475409544
2180,CSTB,0.0,1.0
2181,CSTF1,inf,0.46721311475409544
2182,CSTF2,inf,0.46721311475409544
2183,CSTF2T,inf,0.46721311475409544
2184,CSTL1,inf,0.46721311475409544
2185,CT47B1,0.5625,1.0
2186,CTAG2,1.1428571428571428,1.0
2187,CTAGE15,1.1428571428571428,1.0
2188,CTAGE6,inf,0.46721311475409544
2189,CTAGE9,inf,0.46721311475409544
2190,CTB-134H23.2,1.1428571428571428,1.0
2191,CTB-58E17.5,0.0,1.0
2192,CTBP2,2.3773584905660377,0.416485673719937
2193,CTC-534A2.2,0.0,1.0
2194,CTCF,0.5625,1.0
2195,CTD-2144E22.5,0.0,1.0
2196,CTD-3088G3.8,1.1428571428571428,1.0
2197,CTD-3193O13.9,inf,0.2162308630266921
2198,CTDNEP1,1.1428571428571428,1.0
2199,CTDP1,1.1428571428571428,1.0
2200,CTDSP2,inf,0.09910581222056716
2201,CTGF,inf,0.46721311475409544
2202,CTHRC1,0.0,1.0
2203,CTNNA2,0.5625,1.0
2204,CTNNA3,inf,0.46721311475409544
2205,CTNNAL1,1.1428571428571428,1.0
2206,CTNNB1,inf,0.2162308630266921
2207,CTNNBL1,1.1428571428571428,1.0
2208,CTNND1,1.1428571428571428,1.0
2209,CTNND2,inf,0.2162308630266921
2210,CTR9,0.0,0.498035496545188
2211,CTRB2,0.0,1.0
2212,CTSA,inf,0.46721311475409544
2213,CTSB,0.0,1.0
2214,CTSD,inf,0.46721311475409544
2215,CTSG,inf,0.46721311475409544
2216,CTSH,inf,0.46721311475409544
2217,CTSO,inf,0.46721311475409544
2218,CTSS,0.0,1.0
2219,CTSW,inf,0.46721311475409544
2220,CTTN,3.5555555555555554,0.3385879483889501
2221,CTTNBP2,0.36904761904761907,0.622050256222261
2222,CTTNBP2NL,inf,0.46721311475409544
2223,CTU1,inf,0.46721311475409544
2224,CTU2,1.1428571428571428,1.0
2225,CUBN,0.7515151515151515,1.0
2226,CUL2,inf,0.46721311475409544
2227,CUL3,0.0,1.0
2228,CUL4B,0.27232142857142855,0.3700837603704302
2229,CUL5,1.1428571428571428,1.0
2230,CUL7,0.0,0.498035496545188
2231,CUL9,inf,0.2162308630266921
2232,CUX2,0.5625,1.0
2233,CWC22,0.0,1.0
2234,CWC25,0.0,0.498035496545188
2235,CWC27,0.0,1.0
2236,CWF19L1,inf,0.46721311475409544
2237,CWF19L2,inf,0.46721311475409544
2238,CX3CR1,inf,0.46721311475409544
2239,CXADR,0.0,1.0
2240,CXCL1,inf,0.46721311475409544
2241,CXCL16,inf,0.46721311475409544
2242,CXCL5,2.327272727272727,0.5984283972361519
2243,CXCR3,inf,0.46721311475409544
2244,CXCR4,inf,0.46721311475409544
2245,CXCR6,inf,0.46721311475409544
2246,CXXC1,0.0,1.0
2247,CXXC11,inf,0.46721311475409544
2248,CXorf23,inf,0.2162308630266921
2249,CXorf27,inf,0.46721311475409544
2250,CXorf30,inf,0.46721311475409544
2251,CXorf31,0.0,1.0
2252,CXorf36,inf,0.46721311475409544
2253,CXorf38,0.0,1.0
2254,CXorf40B,inf,0.46721311475409544
2255,CXorf58,inf,0.46721311475409544
2256,CXorf64,inf,0.46721311475409544
2257,CXorf66,inf,0.2162308630266921
2258,CXorf67,inf,0.46721311475409544
2259,CYB561A3,0.0,1.0
2260,CYB561D1,0.5625,1.0
2261,CYB5D1,inf,0.46721311475409544
2262,CYB5R3,0.0,1.0
2263,CYB5R4,1.1428571428571428,1.0
2264,CYBA,1.1428571428571428,1.0
2265,CYBB,inf,0.46721311475409544
2266,CYBRD1,inf,0.46721311475409544
2267,CYFIP2,inf,0.46721311475409544
2268,CYGB,inf,0.46721311475409544
2269,CYHR1,inf,0.46721311475409544
2270,CYLC1,inf,0.46721311475409544
2271,CYLD,inf,0.46721311475409544
2272,CYP11A1,inf,0.46721311475409544
2273,CYP11B2,inf,0.46721311475409544
2274,CYP17A1,0.0,1.0
2275,CYP19A1,2.327272727272727,0.5984283972361519
2276,CYP1A1,1.1428571428571428,1.0
2277,CYP1A2,inf,0.46721311475409544
2278,CYP1B1,inf,0.46721311475409544
2279,CYP21A2,1.1428571428571428,1.0
2280,CYP24A1,0.0,1.0
2281,CYP26B1,1.1428571428571428,1.0
2282,CYP26C1,inf,0.46721311475409544
2283,CYP27A1,1.1428571428571428,1.0
2284,CYP27B1,1.1428571428571428,1.0
2285,CYP2A6,0.0,0.498035496545188
2286,CYP2A7,inf,0.46721311475409544
2287,CYP2B6,inf,0.46721311475409544
2288,CYP2C19,0.0,1.0
2289,CYP2C8,inf,0.46721311475409544
2290,CYP2C9,inf,0.46721311475409544
2291,CYP2D6,0.0,1.0
2292,CYP2E1,inf,0.2162308630266921
2293,CYP2F1,inf,0.46721311475409544
2294,CYP2J2,inf,0.46721311475409544
2295,CYP2R1,inf,0.2162308630266921
2296,CYP2W1,0.0,1.0
2297,CYP3A4,inf,0.46721311475409544
2298,CYP3A43,inf,0.46721311475409544
2299,CYP46A1,1.1428571428571428,1.0
2300,CYP4A22,inf,0.46721311475409544
2301,CYP4B1,inf,0.2162308630266921
2302,CYP4F11,inf,0.46721311475409544
2303,CYP4F2,inf,0.46721311475409544
2304,CYP4F31P,0.0,0.498035496545188
2305,CYP4V2,inf,0.46721311475409544
2306,CYP4X1,inf,0.46721311475409544
2307,CYP4Z1,1.1428571428571428,1.0
2308,CYP51A1,0.0,1.0
2309,CYP7A1,inf,0.46721311475409544
2310,CYP7B1,1.1428571428571428,1.0
2311,CYP8B1,inf,0.2162308630266921
2312,CYSLTR2,inf,0.46721311475409544
2313,CYTH2,0.0,1.0
2314,CYTH4,inf,0.46721311475409544
2315,CYTIP,inf,0.46721311475409544
2316,CYYR1,inf,0.46721311475409544
2317,DAAM2,inf,0.46721311475409544
2318,DAB1,inf,0.2162308630266921
2319,DAB2,inf,0.2162308630266921
2320,DAB2IP,inf,0.2162308630266921
2321,DACH1,1.1428571428571428,1.0
2322,DACH2,inf,0.46721311475409544
2323,DACT1,1.1428571428571428,1.0
2324,DACT2,1.1454545454545455,1.0
2325,DACT3,1.1428571428571428,1.0
2326,DAG1,inf,0.46721311475409544
2327,DAGLA,1.1428571428571428,1.0
2328,DAGLB,0.0,1.0
2329,DAK,0.0,1.0
2330,DALRD3,inf,0.46721311475409544
2331,DAOA,inf,0.46721311475409544
2332,DAP3,1.1428571428571428,1.0
2333,DAPK1,1.1454545454545455,1.0
2334,DAPK3,1.1428571428571428,1.0
2335,DAPP1,0.0,1.0
2336,DAW1,inf,0.46721311475409544
2337,DAXX,inf,0.09910581222056716
2338,DAZAP1,inf,0.46721311475409544
2339,DBF4B,1.1428571428571428,1.0
2340,DBH,inf,0.46721311475409544
2341,DBNDD2,inf,0.46721311475409544
2342,DBNL,inf,0.46721311475409544
2343,DBR1,0.0,1.0
2344,DBX1,0.0,1.0
2345,DBX2,0.0,1.0
2346,DCAF11,inf,0.46721311475409544
2347,DCAF12,0.0,1.0
2348,DCAF12L1,0.7515151515151515,1.0
2349,DCAF12L2,0.0,0.498035496545188
2350,DCAF13,inf,0.46721311475409544
2351,DCAF16,0.0,1.0
2352,DCAF4,0.0,1.0
2353,DCAF4L1,inf,0.46721311475409544
2354,DCAF4L2,inf,0.46721311475409544
2355,DCAF5,inf,0.2162308630266921
2356,DCAF6,inf,0.2162308630266921
2357,DCAF8,inf,0.2162308630266921
2358,DCAF8L1,inf,0.46721311475409544
2359,DCAF8L2,2.327272727272727,0.5984283972361519
2360,DCC,1.1454545454545455,1.0
2361,DCDC1,inf,0.2162308630266921
2362,DCDC2,1.1428571428571428,1.0
2363,DCDC2C,inf,0.46721311475409544
2364,DCHS1,1.1481481481481481,1.0
2365,DCHS2,1.1428571428571428,1.0
2366,DCLK1,1.1428571428571428,1.0
2367,DCLK2,1.1428571428571428,1.0
2368,DCLK3,1.1428571428571428,1.0
2369,DCLRE1B,inf,0.46721311475409544
2370,DCLRE1C,0.0,1.0
2371,DCN,0.0,1.0
2372,DCP1B,0.7515151515151515,1.0
2373,DCST1,0.0,0.24705324481777843
2374,DCST2,inf,0.2162308630266921
2375,DCT,inf,0.46721311475409544
2376,DCTN1,1.1428571428571428,1.0
2377,DCTN2,inf,0.46721311475409544
2378,DCTN4,0.0,1.0
2379,DCTPP1,0.0,1.0
2380,DCUN1D2,0.0,1.0
2381,DCX,0.0,1.0
2382,DDB1,0.0,0.498035496545188
2383,DDB2,inf,0.46721311475409544
2384,DDC,0.7515151515151515,1.0
2385,DDC8,inf,0.46721311475409544
