,Mutation,Brca_odds,Brca_pvalue
6036,NOC4L,1.901639344262295,1.0
6037,NOD1,inf,1.0
6038,NOD2,inf,0.49640970058257533
6039,NOG,inf,1.0
6040,NOL10,inf,1.0
6041,NOL11,inf,1.0
6042,NOL12,0.0,0.4836065573770462
6043,NOL3,0.0,0.4836065573770462
6044,NOL4,inf,1.0
6045,NOL6,inf,0.24461455087386613
6046,NOL9,inf,1.0
6047,NOM1,0.3010752688172043,0.352808881308924
6048,NOMO1,inf,1.0
6049,NOMO2,inf,0.49640970058257533
6050,NOP56,inf,1.0
6051,NOP9,0.9354838709677419,1.0
6052,NOS1,1.901639344262295,1.0
6053,NOS2,1.425,1.0
6054,NOS3,1.425,1.0
6055,NOSIP,0.0,0.2318114076683369
6056,NOSTRIN,0.0,0.4836065573770462
6057,NOTCH1,1.9322033898305084,0.6806215175199123
6058,NOTCH2,0.9344262295081968,1.0
6059,NOTCH2NL,inf,1.0
6060,NOTCH3,1.425,1.0
6061,NOTCH4,0.4596774193548387,0.6097175179514989
6062,NOV,0.9354838709677419,1.0
6063,NOVA1,inf,1.0
6064,NOX1,inf,1.0
6065,NOX3,0.4596774193548387,0.6097175179514989
6066,NOX4,1.901639344262295,1.0
6067,NOX5,inf,1.0
6068,NOXA1,0.0,0.2318114076683369
6069,NPAP1,0.9344262295081968,1.0
6070,NPAS2,inf,1.0
6071,NPAS3,0.9354838709677419,1.0
6072,NPAS4,1.425,1.0
6073,NPAT,0.0,0.2318114076683369
6074,NPBWR1,inf,1.0
6075,NPC1,inf,1.0
6076,NPC1L1,inf,1.0
6077,NPDC1,inf,1.0
6078,NPEPL1,0.0,0.4836065573770462
6079,NPEPPS,0.0,0.4836065573770462
6080,NPFFR1,inf,1.0
6081,NPFFR2,inf,1.0
6082,NPHP1,inf,1.0
6083,NPHP3,0.0,0.4836065573770462
6084,NPHP4,inf,1.0
6085,NPHS1,0.9344262295081968,1.0
6086,NPHS2,inf,1.0
6087,NPIPA1,inf,1.0
6088,NPIPA2,inf,1.0
6089,NPIPA5,1.901639344262295,1.0
6090,NPIPA7,inf,1.0
6091,NPIPB11,0.0,0.4836065573770462
6092,NPIPB15,inf,1.0
6093,NPIPB4,0.0,0.4836065573770462
6094,NPIPB6,0.0,0.4836065573770462
6095,NPIPB8,inf,1.0
6096,NPL,0.0,0.4836065573770462
6097,NPM2,inf,1.0
6098,NPM3,inf,1.0
6099,NPPA,0.9354838709677419,1.0
6100,NPPB,inf,0.49640970058257533
6101,NPPC,0.0,0.4836065573770462
6102,NPR1,0.4596774193548387,0.6097175179514989
6103,NPR2,0.9354838709677419,1.0
6104,NPRL2,inf,1.0
6105,NPSR1,inf,1.0
6106,NPTX1,inf,1.0
6107,NPTX2,0.0,0.4836065573770462
6108,NPW,0.9354838709677419,1.0
6109,NPY,inf,1.0
6110,NPY1R,inf,1.0
6111,NPY2R,inf,1.0
6112,NPY4R,0.9354838709677419,1.0
6113,NPY5R,inf,1.0
6114,NQO2,0.0,0.4836065573770462
6115,NR0B1,inf,0.24461455087386613
6116,NR0B2,inf,1.0
6117,NR1D1,inf,0.49640970058257533
6118,NR1H2,0.9354838709677419,1.0
6119,NR1I2,inf,1.0
6120,NR2C1,0.0,0.2318114076683369
6121,NR2C2,inf,1.0
6122,NR2E1,inf,1.0
6123,NR2F2,0.0,0.4836065573770462
6124,NR3C1,inf,1.0
6125,NR3C2,inf,0.49640970058257533
6126,NR4A1,inf,1.0
6127,NR4A2,inf,1.0
6128,NR4A3,inf,1.0
6129,NR5A1,0.0,0.4836065573770462
6130,NR5A2,inf,1.0
6131,NRAP,0.6120218579234973,0.6722168206125404
6132,NRBP1,0.0,0.4836065573770462
6133,NRCAM,inf,0.49640970058257533
6134,NRD1,0.9354838709677419,1.0
6135,NRDE2,0.0,0.4836065573770462
6136,NRG2,0.4596774193548387,0.6097175179514989
6137,NRG3,inf,1.0
6138,NRIP1,inf,0.49640970058257533
6139,NRIP2,inf,1.0
6140,NRIP3,0.0,0.4836065573770462
6141,NRK,inf,0.49640970058257533
6142,NRM,0.0,0.4836065573770462
6143,NRP2,0.9354838709677419,1.0
6144,NRROS,0.4596774193548387,0.6097175179514989
6145,NRSN1,inf,1.0
6146,NRXN1,3.9322033898305087,0.3659276202013103
6147,NRXN2,2.9,0.619556572120785
6148,NRXN3,0.6120218579234973,0.6722168206125404
6149,NSD1,0.9354838709677419,1.0
6150,NSF,0.0,0.4836065573770462
6151,NSG1,inf,1.0
6152,NSMAF,inf,1.0
6153,NSMCE4A,0.0,0.4836065573770462
6154,NSMF,0.0,0.4836065573770462
6155,NSRP1,0.0,0.4836065573770462
6156,NSUN6,inf,1.0
6157,NT5C1A,0.9354838709677419,1.0
6158,NT5C1B,inf,1.0
6159,NT5C2,0.0,0.2318114076683369
6160,NT5C3B,0.0,0.4836065573770462
6161,NT5DC4,0.9354838709677419,1.0
6162,NT5E,0.9354838709677419,1.0
6163,NTF4,0.0,0.4836065573770462
6164,NTN1,inf,1.0
6165,NTN3,0.0,0.4836065573770462
6166,NTN4,inf,1.0
6167,NTNG2,inf,0.49640970058257533
6168,NTRK1,0.9354838709677419,1.0
6169,NTRK3,inf,0.49640970058257533
6170,NTS,inf,1.0
6171,NTSR2,0.9354838709677419,1.0
6172,NUAK2,inf,1.0
6173,NUBP1,0.0,0.2318114076683369
6174,NUBP2,inf,1.0
6175,NUDC,inf,1.0
6176,NUDCD1,inf,0.49640970058257533
6177,NUDT10,inf,1.0
6178,NUDT11,inf,0.49640970058257533
6179,NUDT12,inf,1.0
6180,NUDT16,inf,1.0
6181,NUDT16L1,0.0,0.4836065573770462
6182,NUDT18,inf,1.0
6183,NUDT19,inf,0.49640970058257533
6184,NUDT22,0.0,0.4836065573770462
6185,NUDT6,0.0,0.4836065573770462
6186,NUDT9,inf,1.0
6187,NUF2,inf,0.49640970058257533
6188,NUFIP2,0.0,0.2318114076683369
6189,NUGGC,inf,1.0
6190,NUMA1,0.6120218579234973,0.6722168206125404
6191,NUMBL,1.901639344262295,1.0
6192,NUP153,0.9354838709677419,1.0
6193,NUP155,0.0,0.4836065573770462
6194,NUP160,0.9354838709677419,1.0
6195,NUP188,0.4596774193548387,0.6097175179514989
6196,NUP205,0.4596774193548387,0.6097175179514989
6197,NUP210,0.9354838709677419,1.0
6198,NUP210L,0.3010752688172043,0.352808881308924
6199,NUP214,0.9354838709677419,1.0
6200,NUP62,1.901639344262295,1.0
6201,NUP62CL,0.0,0.4836065573770462
6202,NUP88,inf,1.0
6203,NUP93,0.0,0.4836065573770462
6204,NUSAP1,inf,1.0
6205,NUTM1,0.9354838709677419,1.0
6206,NUTM2B,inf,0.49640970058257533
6207,NUTM2F,inf,0.49640970058257533
6208,NVL,inf,1.0
6209,NWD1,1.425,1.0
6210,NXF2B,inf,1.0
6211,NXF3,0.4596774193548387,0.6097175179514989
6212,NXF5,0.0,0.4836065573770462
6213,NXNL2,inf,1.0
6214,NXPE2,inf,1.0
6215,NXPH2,0.0,0.4836065573770462
6216,NYAP1,0.4596774193548387,0.6097175179514989
6217,NYAP2,inf,1.0
6218,NYNRIN,0.6120218579234973,0.6722168206125404
6219,NYX,0.0,0.4836065573770462
6220,OAS3,inf,1.0
6221,OASL,inf,1.0
6222,OAZ3,inf,1.0
6223,OBSCN,1.9649122807017543,0.4932081171560346
6224,OBSL1,0.0,0.4836065573770462
6225,OC90,inf,1.0
6226,OCA2,1.901639344262295,1.0
6227,OCLN,0.9354838709677419,1.0
6228,OCM,0.0,0.4836065573770462
6229,OCRL,inf,1.0
6230,OCSTAMP,inf,1.0
6231,ODC1,inf,1.0
6232,ODF2,0.9354838709677419,1.0
6233,ODF3L2,0.0,0.4836065573770462
6234,OFCC1,1.901639344262295,1.0
6235,OFD1,inf,1.0
6236,OGDHL,0.9354838709677419,1.0
6237,OGFOD2,inf,1.0
6238,OGFR,0.0,0.2318114076683369
6239,OGG1,0.0,0.4836065573770462
6240,OGN,0.0,0.4836065573770462
6241,OGT,inf,1.0
6242,OIT3,inf,0.49640970058257533
6243,OLA1,inf,1.0
6244,OLAH,inf,1.0
6245,OLFM2,0.0,0.2318114076683369
6246,OLFM3,0.0,0.4836065573770462
6247,OLFML2A,0.9354838709677419,1.0
6248,OLFML2B,1.901639344262295,1.0
6249,OLIG1,inf,1.0
6250,OMA1,inf,1.0
6251,OMD,inf,0.49640970058257533
6252,ONECUT1,inf,0.49640970058257533
6253,ONECUT2,inf,1.0
6254,ONECUT3,0.0,0.4836065573770462
6255,OPCML,0.0,0.4836065573770462
6256,OPHN1,2.9,0.619556572120785
6257,OPLAH,0.9344262295081968,1.0
6258,OPN1LW,inf,1.0
6259,OPN1MW,inf,1.0
6260,OPN1SW,inf,1.0
6261,OPN5,inf,1.0
6262,OPRD1,inf,1.0
6263,OPRK1,inf,1.0
6264,OPRL1,0.0,0.4836065573770462
6265,OPRM1,inf,1.0
6266,OPTN,0.9354838709677419,1.0
6267,OR10A2,inf,0.49640970058257533
6268,OR10A3,inf,0.49640970058257533
6269,OR10A4,inf,1.0
6270,OR10A5,inf,1.0
6271,OR10A6,0.0,0.4836065573770462
6272,OR10A7,inf,1.0
6273,OR10AD1,0.9354838709677419,1.0
6274,OR10C1,1.901639344262295,1.0
6275,OR10G7,0.0,0.4836065573770462
6276,OR10G9,inf,1.0
6277,OR10H3,inf,1.0
6278,OR10H4,inf,1.0
6279,OR10H5,inf,1.0
6280,OR10J1,inf,1.0
6281,OR10J3,inf,1.0
6282,OR10J5,inf,1.0
6283,OR10K1,inf,1.0
6284,OR10K2,0.0,0.4836065573770462
6285,OR10P1,inf,1.0
6286,OR10Q1,inf,1.0
6287,OR10R2,inf,1.0
6288,OR10S1,inf,1.0
6289,OR10W1,0.9354838709677419,1.0
6290,OR10X1,inf,1.0
6291,OR10Z1,inf,1.0
6292,OR11A1,inf,1.0
6293,OR11G2,0.0,0.4836065573770462
6294,OR11H12,0.4596774193548387,0.6097175179514989
6295,OR11L1,0.9354838709677419,1.0
6296,OR12D2,inf,0.49640970058257533
6297,OR12D3,inf,1.0
6298,OR13A1,inf,1.0
6299,OR13C2,inf,1.0
6300,OR13C3,inf,1.0
6301,OR13C4,inf,1.0
6302,OR13C5,0.0,0.4836065573770462
6303,OR13C7P,inf,1.0
6304,OR13C8,inf,1.0
6305,OR13C9,inf,1.0
6306,OR13D1,inf,0.49640970058257533
6307,OR13F1,inf,1.0
6308,OR13G1,0.0,0.2318114076683369
6309,OR13H1,0.0,0.4836065573770462
6310,OR13J1,0.0,0.4836065573770462
6311,OR14C36,inf,1.0
6312,OR14I1,inf,1.0
6313,OR14K1,inf,0.49640970058257533
6314,OR1A1,0.9354838709677419,1.0
6315,OR1C1,inf,0.49640970058257533
6316,OR1D2,inf,1.0
6317,OR1D5,inf,1.0
6318,OR1E2,inf,1.0
6319,OR1G1,inf,1.0
6320,OR1I1,inf,1.0
6321,OR1J4,inf,1.0
6322,OR1K1,0.0,0.4836065573770462
6323,OR1L4,inf,1.0
6324,OR1L6,inf,1.0
6325,OR1M1,inf,1.0
6326,OR1N1,inf,1.0
6327,OR1N2,inf,1.0
6328,OR1Q1,inf,0.49640970058257533
6329,OR1S1,0.0,0.4836065573770462
6330,OR2A1,inf,1.0
6331,OR2A12,inf,1.0
6332,OR2A25,inf,0.49640970058257533
6333,OR2A4,inf,1.0
6334,OR2A5,0.0,0.4836065573770462
6335,OR2A7,inf,1.0
6336,OR2AE1,inf,1.0
6337,OR2AG1,inf,1.0
6338,OR2AG2,inf,1.0
6339,OR2AJ1,inf,1.0
6340,OR2AK2,inf,1.0
6341,OR2AT4,inf,1.0
6342,OR2B11,0.4596774193548387,0.6097175179514989
6343,OR2B2,inf,1.0
6344,OR2B3,inf,1.0
6345,OR2B6,inf,1.0
6346,OR2C3,inf,1.0
6347,OR2D2,0.0,0.4836065573770462
6348,OR2F1,inf,0.49640970058257533
6349,OR2F2,inf,1.0
6350,OR2G3,inf,1.0
6351,OR2H1,0.9354838709677419,1.0
6352,OR2J1,inf,1.0
6353,OR2J2,inf,1.0
6354,OR2J3,inf,1.0
6355,OR2L13,inf,0.49640970058257533
6356,OR2L3,inf,1.0
6357,OR2L5,inf,1.0
6358,OR2L8,inf,0.49640970058257533
6359,OR2M3,inf,1.0
6360,OR2M4,inf,0.49640970058257533
6361,OR2M5,inf,1.0
6362,OR2M7,0.9354838709677419,1.0
6363,OR2S2,inf,1.0
6364,OR2T1,inf,0.49640970058257533
6365,OR2T12,inf,1.0
6366,OR2T2,1.901639344262295,1.0
6367,OR2T27,inf,1.0
6368,OR2T3,0.9354838709677419,1.0
6369,OR2T33,inf,0.49640970058257533
6370,OR2T34,inf,0.49640970058257533
6371,OR2T35,inf,1.0
6372,OR2T4,inf,1.0
6373,OR2T6,0.0,0.4836065573770462
6374,OR2T7,inf,1.0
6375,OR2T8,0.9354838709677419,1.0
6376,OR2W1,0.9354838709677419,1.0
6377,OR2W3,0.4596774193548387,0.6097175179514989
6378,OR2Z1,0.9354838709677419,1.0
6379,OR3A2,inf,1.0
6380,OR3A3,0.9354838709677419,1.0
6381,OR4A15,inf,1.0
6382,OR4A16,inf,1.0
6383,OR4A5,0.0,0.4836065573770462
6384,OR4C11,inf,1.0
6385,OR4C12,inf,0.24461455087386613
6386,OR4C16,inf,0.49640970058257533
6387,OR4C3,inf,1.0
6388,OR4C5,0.9354838709677419,1.0
6389,OR4D1,inf,0.49640970058257533
6390,OR4D10,0.0,0.4836065573770462
6391,OR4D11,0.4596774193548387,0.6097175179514989
6392,OR4D2,inf,1.0
6393,OR4D5,0.9354838709677419,1.0
6394,OR4D9,0.9354838709677419,1.0
6395,OR4F15,0.0,0.4836065573770462
6396,OR4F17,0.0,0.4836065573770462
6397,OR4F6,inf,1.0
6398,OR4K1,inf,1.0
6399,OR4K13,inf,1.0
6400,OR4K15,inf,0.49640970058257533
6401,OR4K17,0.0,0.4836065573770462
6402,OR4K2,inf,1.0
6403,OR4K5,inf,1.0
6404,OR4M1,0.9354838709677419,1.0
6405,OR4M2,inf,1.0
6406,OR4N2,inf,0.49640970058257533
6407,OR4N4,inf,1.0
6408,OR4N5,inf,1.0
6409,OR4P4,inf,1.0
6410,OR4Q3,inf,1.0
6411,OR4S1,inf,1.0
6412,OR4S2,inf,1.0
6413,OR4X1,0.9354838709677419,1.0
6414,OR51A2,0.0,0.4836065573770462
6415,OR51A4,inf,1.0
6416,OR51A7,inf,1.0
6417,OR51B4,0.0,0.4836065573770462
6418,OR51B5,inf,0.49640970058257533
6419,OR51B6,inf,1.0
6420,OR51D1,inf,1.0
6421,OR51E1,0.4596774193548387,0.6097175179514989
6422,OR51F1,inf,1.0
6423,OR51F2,inf,1.0
6424,OR51G2,1.901639344262295,1.0
6425,OR51H1P,inf,0.49640970058257533
6426,OR51I1,0.9354838709677419,1.0
6427,OR51I2,1.901639344262295,1.0
6428,OR51J1,0.9354838709677419,1.0
6429,OR51M1,0.9354838709677419,1.0
6430,OR51Q1,inf,1.0
6431,OR51S1,inf,1.0
6432,OR51T1,inf,0.24461455087386613
6433,OR51V1,inf,0.49640970058257533
6434,OR52A5,inf,1.0
6435,OR52B1P,inf,1.0
6436,OR52B2,0.0,0.4836065573770462
6437,OR52B4,inf,0.49640970058257533
6438,OR52D1,inf,1.0
6439,OR52E2,inf,1.0
6440,OR52H1,inf,1.0
6441,OR52K2,0.0,0.4836065573770462
6442,OR52L1,inf,1.0
6443,OR52M1,inf,1.0
6444,OR52N4,inf,0.49640970058257533
6445,OR52N5,0.9354838709677419,1.0
6446,OR52R1,inf,1.0
6447,OR56A3,inf,1.0
6448,OR56A4,inf,0.49640970058257533
6449,OR56B1,inf,0.49640970058257533
6450,OR56B3P,0.0,0.4836065573770462
6451,OR5A1,inf,1.0
6452,OR5A2,inf,1.0
6453,OR5AC2,inf,1.0
6454,OR5AK2,0.0,0.4836065573770462
6455,OR5AN1,inf,0.49640970058257533
6456,OR5AP2,inf,1.0
6457,OR5AR1,inf,1.0
6458,OR5AS1,0.9354838709677419,1.0
6459,OR5AU1,0.9354838709677419,1.0
6460,OR5B2,inf,1.0
6461,OR5B21,inf,0.49640970058257533
6462,OR5C1,0.0,0.4836065573770462
6463,OR5D13,inf,1.0
6464,OR5D16,0.0,0.4836065573770462
6465,OR5D18,inf,1.0
6466,OR5H14,inf,0.49640970058257533
6467,OR5H2,0.0,0.4836065573770462
6468,OR5K2,0.9354838709677419,1.0
6469,OR5K3,inf,1.0
6470,OR5L1,0.0,0.4836065573770462
6471,OR5L2,0.9354838709677419,1.0
6472,OR5M8,inf,1.0
6473,OR5M9,inf,1.0
6474,OR5P2,inf,0.49640970058257533
6475,OR5P3,0.9354838709677419,1.0
6476,OR5T1,0.0,0.4836065573770462
6477,OR5T3,inf,1.0
6478,OR5V1,inf,0.49640970058257533
6479,OR5W2,0.9354838709677419,1.0
6480,OR6A2,inf,1.0
6481,OR6B1,inf,1.0
6482,OR6C1,inf,0.49640970058257533
6483,OR6C2,inf,1.0
6484,OR6C3,inf,1.0
6485,OR6C4,inf,1.0
6486,OR6C65,inf,1.0
6487,OR6C70,0.0,0.4836065573770462
6488,OR6C76,inf,1.0
6489,OR6F1,0.0,0.4836065573770462
6490,OR6J1,inf,1.0
6491,OR6K2,inf,1.0
6492,OR6K3,inf,0.49640970058257533
6493,OR6N1,inf,1.0
6494,OR6N2,inf,0.49640970058257533
6495,OR6P1,inf,0.49640970058257533
6496,OR6Q1,inf,1.0
6497,OR6T1,inf,1.0
6498,OR6V1,inf,1.0
6499,OR6X1,inf,1.0
6500,OR7A10,inf,1.0
6501,OR7A17,0.0,0.4836065573770462
6502,OR7A5,0.0,0.4836065573770462
6503,OR7C2,inf,1.0
6504,OR7D2,inf,0.49640970058257533
6505,OR7D4,inf,1.0
6506,OR7E24,inf,1.0
6507,OR7G1,inf,1.0
6508,OR7G2,inf,1.0
6509,OR7G3,0.0,0.4836065573770462
6510,OR8A1,inf,1.0
6511,OR8B12,inf,1.0
6512,OR8B2,inf,1.0
6513,OR8B3,0.0,0.4836065573770462
6514,OR8D1,inf,1.0
6515,OR8D4,inf,1.0
6516,OR8H2,inf,1.0
6517,OR8I2,0.0,0.4836065573770462
6518,OR8J3,inf,1.0
6519,OR8K1,0.0,0.4836065573770462
6520,OR8K3,0.9354838709677419,1.0
6521,OR8S1,inf,1.0
6522,OR8U1,0.0,0.4836065573770462
6523,OR9A2,inf,1.0
6524,OR9A4,inf,1.0
6525,OR9G4,0.0,0.4836065573770462
6526,OR9I1,inf,1.0
6527,OR9K2,inf,1.0
6528,OR9Q1,0.9354838709677419,1.0
6529,OR9Q2,inf,1.0
6530,ORAI2,inf,1.0
6531,ORC3,0.0,0.4836065573770462
6532,ORC4,1.901639344262295,1.0
6533,ORC5,inf,1.0
6534,ORC6,0.0,0.4836065573770462
6535,ORM2,inf,1.0
6536,ORMDL1,inf,1.0
6537,OS9,0.0,0.4836065573770462
6538,OSBP,inf,0.49640970058257533
6539,OSBPL10,0.0,0.4836065573770462
6540,OSBPL1A,inf,1.0
6541,OSBPL3,inf,1.0
6542,OSBPL5,0.9354838709677419,1.0
6543,OSBPL6,1.901639344262295,1.0
6544,OSCAR,inf,0.49640970058257533
6545,OSGIN1,inf,1.0
6546,OSM,inf,1.0
6547,OSMR,inf,0.49640970058257533
6548,OST4,0.0,0.4836065573770462
6549,OSTN,0.0,0.4836065573770462
6550,OTOA,0.0,0.2318114076683369
6551,OTOF,0.9354838709677419,1.0
6552,OTOG,1.425,1.0
6553,OTOGL,0.4596774193548387,0.6097175179514989
6554,OTOL1,inf,1.0
6555,OTOP1,inf,1.0
6556,OTOP2,1.901639344262295,1.0
6557,OTOP3,0.9354838709677419,1.0
6558,OTUD4,inf,1.0
6559,OTUD5,inf,1.0
6560,OTUD6A,inf,0.49640970058257533
6561,OTUD7A,1.901639344262295,1.0
6562,OTUD7B,inf,1.0
6563,OTX1,1.901639344262295,1.0
6564,OVCH1,inf,0.49640970058257533
6565,OVCH2,inf,1.0
6566,OVGP1,0.0,0.4836065573770462
6567,OVOL3,0.9354838709677419,1.0
6568,OXA1L,inf,1.0
6569,OXCT2,inf,1.0
6570,OXER1,inf,1.0
6571,OXGR1,inf,1.0
6572,OXR1,inf,1.0
6573,OXSR1,0.0,0.4836065573770462
6574,OXTR,0.9354838709677419,1.0
6575,P2RX1,0.9354838709677419,1.0
6576,P2RX4,inf,1.0
6577,P2RX5,inf,1.0
6578,P2RX7,inf,1.0
6579,P2RY1,inf,0.49640970058257533
6580,P2RY10,inf,0.49640970058257533
6581,P2RY12,0.0,0.4836065573770462
6582,P2RY4,0.9354838709677419,1.0
6583,P4HB,inf,1.0
6584,PABPC1,1.901639344262295,1.0
6585,PABPC3,0.4596774193548387,0.6097175179514989
6586,PABPC4L,0.9354838709677419,1.0
6587,PABPC5,1.901639344262295,1.0
6588,PABPN1,inf,1.0
6589,PABPN1L,inf,1.0
6590,PACS1,inf,1.0
6591,PACS2,inf,0.49640970058257533
6592,PACSIN1,inf,1.0
6593,PACSIN2,inf,0.49640970058257533
6594,PADI1,inf,1.0
6595,PADI2,0.0,0.4836065573770462
6596,PADI3,0.4596774193548387,0.6097175179514989
6597,PADI4,inf,0.49640970058257533
6598,PAEP,inf,1.0
6599,PAF1,0.0,0.2318114076683369
6600,PAG1,inf,1.0
6601,PAGE5,inf,1.0
6602,PAGR1,inf,0.49640970058257533
6603,PAH,inf,0.49640970058257533
6604,PAIP1,inf,0.49640970058257533
6605,PAK1,0.9354838709677419,1.0
6606,PAK2,0.9354838709677419,1.0
6607,PAK3,0.0,0.4836065573770462
6608,PAK4,inf,0.49640970058257533
6609,PAK7,inf,0.49640970058257533
6610,PALB2,0.0,0.2318114076683369
6611,PALD1,0.9344262295081968,1.0
6612,PALM,inf,1.0
6613,PALM2,inf,1.0
6614,PALM2-AKAP2,1.901639344262295,1.0
6615,PALM3,inf,1.0
6616,PAM,inf,1.0
6617,PAMR1,0.4596774193548387,0.6097175179514989
6618,PANK2,0.0,0.4836065573770462
6619,PANK3,0.0,0.4836065573770462
6620,PANK4,inf,1.0
6621,PANX2,0.0,0.2318114076683369
6622,PANX3,0.0,0.4836065573770462
6623,PAPD4,inf,1.0
6624,PAPD5,inf,1.0
6625,PAPD7,0.0,0.4836065573770462
6626,PAPL,0.9354838709677419,1.0
6627,PAPLN,inf,0.49640970058257533
6628,PAPOLA,inf,1.0
6629,PAPOLB,inf,1.0
6630,PAPPA,2.9,0.619556572120785
6631,PAPPA2,1.901639344262295,1.0
6632,PAPSS1,inf,1.0
6633,PAQR5,inf,1.0
6634,PAQR9,inf,1.0
6635,PARD3,0.0,0.11011041864246095
6636,PARD3B,0.0,0.4836065573770462
6637,PARD6A,0.0,0.4836065573770462
6638,PARD6B,0.0,0.4836065573770462
6639,PARG,inf,1.0
6640,PARK2,0.9354838709677419,1.0
6641,PARL,inf,1.0
6642,PARN,inf,1.0
6643,PARP1,0.0,0.4836065573770462
6644,PARP10,inf,1.0
6645,PARP12,inf,1.0
6646,PARP14,0.0,0.4836065573770462
6647,PARP15,inf,0.49640970058257533
6648,PARP16,inf,1.0
6649,PARP3,inf,0.49640970058257533
6650,PARP4,inf,1.0
6651,PARP8,0.0,0.4836065573770462
6652,PARP9,inf,0.49640970058257533
6653,PARPBP,inf,1.0
6654,PARS2,inf,1.0
6655,PASD1,6.105263157894737,0.11557787789487585
6656,PASK,inf,1.0
6657,PATE1,inf,1.0
6658,PATE2,inf,1.0
6659,PAWR,0.0,0.4836065573770462
6660,PAX1,1.901639344262295,1.0
6661,PAX2,inf,1.0
6662,PAX3,0.9354838709677419,1.0
6663,PAX4,inf,1.0
6664,PAX6,inf,1.0
6665,PAX7,0.9354838709677419,1.0
6666,PAX8,inf,1.0
6667,PAX9,inf,1.0
6668,PAXIP1,0.9354838709677419,1.0
6669,PAXIP1-AS2,inf,1.0
6670,PBDC1,0.9354838709677419,1.0
6671,PBRM1,inf,1.0
6672,PBX1,0.9354838709677419,1.0
6673,PBX2,0.9354838709677419,1.0
6674,PBX3,inf,1.0
6675,PBX4,inf,1.0
6676,PC,inf,0.49640970058257533
6677,PCBP1,0.0,0.4836065573770462
6678,PCBP2,0.0,0.4836065573770462
6679,PCDH1,inf,0.24461455087386613
6680,PCDH10,0.4596774193548387,0.6097175179514989
6681,PCDH11X,0.9354838709677419,1.0
6682,PCDH12,inf,1.0
6683,PCDH15,1.6091954022988506,0.7184489539755675
6684,PCDH17,inf,1.0
6685,PCDH18,0.9354838709677419,1.0
6686,PCDH19,inf,0.11963387712489079
6687,PCDH20,inf,1.0
6688,PCDH7,inf,0.49640970058257533
6689,PCDH9,1.425,1.0
6690,PCDHA1,inf,1.0
6691,PCDHA10,0.0,0.4836065573770462
6692,PCDHA11,0.9354838709677419,1.0
6693,PCDHA12,0.4596774193548387,0.6097175179514989
6694,PCDHA13,inf,0.24461455087386613
6695,PCDHA2,1.901639344262295,1.0
6696,PCDHA3,0.4596774193548387,0.6097175179514989
6697,PCDHA4,inf,1.0
6698,PCDHA5,0.0,0.4836065573770462
6699,PCDHA6,0.9344262295081968,1.0
6700,PCDHA7,3.9322033898305087,0.3659276202013103
6701,PCDHA9,1.901639344262295,1.0
6702,PCDHAC1,inf,0.49640970058257533
6703,PCDHAC2,0.9354838709677419,1.0
6704,PCDHB1,1.901639344262295,1.0
6705,PCDHB10,0.9354838709677419,1.0
6706,PCDHB11,inf,1.0
6707,PCDHB12,0.6120218579234973,0.6722168206125404
6708,PCDHB13,0.9354838709677419,1.0
6709,PCDHB14,0.4596774193548387,0.6097175179514989
6710,PCDHB15,0.3010752688172043,0.352808881308924
6711,PCDHB16,inf,0.49640970058257533
6712,PCDHB2,0.9354838709677419,1.0
6713,PCDHB3,inf,0.49640970058257533
6714,PCDHB4,0.9354838709677419,1.0
6715,PCDHB5,0.9354838709677419,1.0
6716,PCDHB7,0.3010752688172043,0.352808881308924
6717,PCDHB8,inf,0.49640970058257533
6718,PCDHGA1,inf,1.0
6719,PCDHGA11,inf,0.49640970058257533
6720,PCDHGA12,inf,1.0
6721,PCDHGA2,inf,1.0
6722,PCDHGA3,0.4596774193548387,0.6097175179514989
6723,PCDHGA4,inf,0.24461455087386613
6724,PCDHGA5,inf,0.49640970058257533
6725,PCDHGA6,0.0,0.4836065573770462
6726,PCDHGA7,0.9354838709677419,1.0
6727,PCDHGA8,0.4596774193548387,0.6097175179514989
6728,PCDHGA9,0.0,0.4836065573770462
6729,PCDHGB1,inf,0.49640970058257533
6730,PCDHGB2,inf,1.0
6731,PCDHGB3,2.9,0.619556572120785
6732,PCDHGB4,0.9354838709677419,1.0
6733,PCDHGB6,inf,0.49640970058257533
6734,PCDHGB7,1.901639344262295,1.0
6735,PCDHGC3,inf,1.0
6736,PCDHGC4,inf,1.0
6737,PCDHGC5,inf,0.24461455087386613
6738,PCDP1,inf,1.0
6739,PCED1B,inf,0.49640970058257533
6740,PCF11,0.0,0.11011041864246095
6741,PCGF1,0.0,0.4836065573770462
6742,PCIF1,inf,1.0
6743,PCK1,0.9354838709677419,1.0
6744,PCLO,0.7322033898305085,0.7377129729140878
6745,PCM1,inf,1.0
6746,PCMTD1,1.901639344262295,1.0
6747,PCNP,inf,1.0
6748,PCNT,0.45081967213114754,0.4284806102987909
6749,PCNX,0.0,0.4836065573770462
6750,PCNXL2,inf,1.0
6751,PCNXL3,inf,0.49640970058257533
6752,PCOLCE,inf,0.49640970058257533
6753,PCSK1,inf,1.0
6754,PCSK1N,0.0,0.4836065573770462
6755,PCSK2,inf,1.0
6756,PCSK4,0.0,0.4836065573770462
6757,PCSK5,inf,0.24461455087386613
6758,PCSK6,inf,1.0
