,Mutation,Lscc_odds,Lscc_pvalue
6082,MDGA1,inf,0.07528556593977125
6083,MDGA2,1.2181818181818183,0.7661618111008168
6084,MDH1B,1.3103448275862069,1.0
6085,MDM1,inf,0.2777777777777764
6086,MDM2,0.0,1.0
6087,MDM4,2.6551724137931036,0.48026998961578404
6088,MDN1,2.92,0.13654342380378923
6089,ME1,2.6551724137931036,0.48026998961578404
6090,ME2,1.3103448275862069,1.0
6091,ME3,0.0,1.0
6092,MECOM,0.0,0.5741295871784345
6093,MECP2,inf,0.2777777777777764
6094,MECR,0.0,1.0
6095,MED1,0.0,1.0
6096,MED10,0.0,1.0
6097,MED12,0.503448275862069,1.0
6098,MED12L,0.503448275862069,1.0
6099,MED13,2.6551724137931036,0.48026998961578404
6100,MED13L,0.0,0.31922157565783094
6101,MED14,inf,0.07528556593977125
6102,MED15,0.0,1.0
6103,MED16,inf,0.2777777777777764
6104,MED17,0.0,1.0
6105,MED20,2.6551724137931036,0.48026998961578404
6106,MED23,1.042857142857143,1.0
6107,MED24,0.0,1.0
6108,MED25,0.0,0.5587198025039665
6109,MED26,0.0,1.0
6110,MED27,inf,0.2777777777777764
6111,MED28,inf,0.07528556593977125
6112,MED7,0.0,1.0
6113,MED8,0.0,1.0
6114,MEDAG,0.0,1.0
6115,MEF2A,0.0,1.0
6116,MEF2B,0.0,1.0
6117,MEF2C,0.8620689655172413,1.0
6118,MEFV,1.3103448275862069,1.0
6119,MEGF10,1.7857142857142858,0.616102392288252
6120,MEGF11,0.0,1.0
6121,MEGF6,0.0,1.0
6122,MEGF8,1.3333333333333333,0.7061848360790945
6123,MEIOC,0.0,0.31922157565783094
6124,MEIS1,1.3103448275862069,1.0
6125,MEIS2,0.0,1.0
6126,MEIS3,0.0,1.0
6127,MELK,1.3103448275862069,1.0
6128,MELTF,inf,0.2777777777777764
6129,MEMO1,0.0,1.0
6130,MEN1,0.0,0.5587198025039665
6131,MEOX2,0.0,1.0
6132,MEP1A,0.0,1.0
6133,MEP1B,inf,0.07528556593977125
6134,MEPCE,inf,0.2777777777777764
6135,MERTK,2.6551724137931036,0.48026998961578404
6136,MESDC2,0.0,1.0
6137,MESP1,0.0,1.0
6138,MESP2,0.0,1.0
6139,MET,1.7857142857142858,0.616102392288252
6140,METRN,0.0,1.0
6141,METTL11B,5.5,0.18608319128509537
6142,METTL12,0.0,0.5587198025039665
6143,METTL13,1.3103448275862069,1.0
6144,METTL14,0.0,1.0
6145,METTL15,1.3103448275862069,1.0
6146,METTL21B,0.0,1.0
6147,METTL21C,inf,0.2777777777777764
6148,METTL22,0.0,1.0
6149,METTL24,0.0,1.0
6150,METTL2A,inf,0.2777777777777764
6151,METTL2B,0.0,1.0
6152,METTL3,0.0,1.0
6153,METTL4,0.0,1.0
6154,METTL5,2.6551724137931036,0.48026998961578404
6155,MEX3A,0.0,1.0
6156,MEX3B,0.8620689655172413,1.0
6157,MFAP1,0.0,1.0
6158,MFAP2,0.0,1.0
6159,MFAP3L,0.0,0.5587198025039665
6160,MFF,0.0,1.0
6161,MFGE8,0.0,1.0
6162,MFHAS1,1.3103448275862069,1.0
6163,MFN1,0.0,1.0
6164,MFN2,2.6551724137931036,0.48026998961578404
6165,MFSD11,1.3103448275862069,1.0
6166,MFSD12,1.3103448275862069,1.0
6167,MFSD2A,0.0,1.0
6168,MFSD3,5.5,0.18608319128509537
6169,MFSD4B,inf,0.2777777777777764
6170,MFSD5,0.0,1.0
6171,MFSD6,0.0,0.5587198025039665
6172,MFSD6L,0.0,1.0
6173,MFSD8,2.6551724137931036,0.48026998961578404
6174,MFSD9,0.0,1.0
6175,MGA,2.7142857142857144,0.30796057916495284
6176,MGAM,0.8571428571428571,1.0
6177,MGAM2,0.43506493506493504,0.5092271011675769
6178,MGAT2,0.0,1.0
6179,MGAT3,2.6551724137931036,0.48026998961578404
6180,MGAT4A,5.5,0.18608319128509537
6181,MGAT4B,inf,0.07528556593977125
6182,MGAT4C,5.5,0.18608319128509537
6183,MGAT4D,0.0,1.0
6184,MGAT5,1.3103448275862069,1.0
6185,MGAT5B,0.0,0.5741295871784345
6186,MGEA5,0.0,1.0
6187,MGLL,2.6551724137931036,0.48026998961578404
6188,MGMT,0.0,1.0
6189,MGP,0.0,1.0
6190,MGRN1,1.3103448275862069,1.0
6191,MIA,inf,0.2777777777777764
6192,MIA2,2.6551724137931036,0.48026998961578404
6193,MIA3,0.8620689655172413,1.0
6194,MIB1,5.5,0.18608319128509537
6195,MIB2,2.7142857142857144,0.30796057916495284
6196,MICA,inf,0.2777777777777764
6197,MICAL2,0.0,1.0
6198,MICAL3,1.042857142857143,1.0
6199,MICALCL,0.0,1.0
6200,MICALL1,5.5,0.18608319128509537
6201,MICALL2,inf,0.2777777777777764
6202,MICU1,0.0,1.0
6203,MICU2,0.0,1.0
6204,MID1,0.0,0.5587198025039665
6205,MIDN,0.0,1.0
6206,MIEF1,inf,0.2777777777777764
6207,MIEF2,inf,0.2777777777777764
6208,MIER1,0.0,1.0
6209,MIER2,0.0,1.0
6210,MIER3,0.0,1.0
6211,MIIP,inf,0.2777777777777764
6212,MINA,0.0,1.0
6213,MINK1,0.0,1.0
6214,MIOS,5.5,0.18608319128509537
6215,MIOX,0.0,1.0
6216,MIPEP,0.0,1.0
6217,MIS18BP1,2.6551724137931036,0.48026998961578404
6218,MISP,inf,0.2777777777777764
6219,MITF,0.0,1.0
6220,MKI67,0.8571428571428571,1.0
6221,MKKS,2.6551724137931036,0.48026998961578404
6222,MKL1,0.0,1.0
6223,MKL2,0.8620689655172413,1.0
6224,MKLN1,2.6551724137931036,0.48026998961578404
6225,MKNK1,0.0,1.0
6226,MKNK2,0.0,1.0
6227,MKRN2,0.0,1.0
6228,MKRN3,1.1,1.0
6229,MKS1,1.3103448275862069,1.0
6230,MKX,0.0,1.0
6231,MLEC,0.0,1.0
6232,MLH1,0.0,1.0
6233,MLH3,1.3103448275862069,1.0
6234,MLIP,0.0,1.0
6235,MLKL,0.0,1.0
6236,MLLT1,2.6551724137931036,0.48026998961578404
6237,MLLT10,2.7142857142857144,0.30796057916495284
6238,MLLT3,0.0,1.0
6239,MLLT4,0.0,1.0
6240,MLX,0.0,1.0
6241,MLXIP,0.0,1.0
6242,MLXIPL,0.6379310344827587,1.0
6243,MLYCD,1.3103448275862069,1.0
6244,MMAA,0.0,1.0
6245,MMAB,2.6551724137931036,0.48026998961578404
6246,MMACHC,0.0,1.0
6247,MMD,0.0,1.0
6248,MMD2,0.0,1.0
6249,MME,1.3333333333333333,0.7061848360790945
6250,MMEL1,0.6379310344827587,1.0
6251,MMP10,0.8620689655172413,1.0
6252,MMP11,inf,0.07528556593977125
6253,MMP12,inf,0.2777777777777764
6254,MMP13,2.6551724137931036,0.48026998961578404
6255,MMP16,0.5476190476190477,0.7240624783282553
6256,MMP17,1.3103448275862069,1.0
6257,MMP19,0.0,1.0
6258,MMP2,0.0,1.0
6259,MMP20,0.0,1.0
6260,MMP24,2.6551724137931036,0.48026998961578404
6261,MMP25,2.6551724137931036,0.48026998961578404
6262,MMP26,2.6551724137931036,0.48026998961578404
6263,MMP27,0.0,1.0
6264,MMP3,1.3103448275862069,1.0
6265,MMP8,2.6551724137931036,0.48026998961578404
6266,MMP9,0.503448275862069,1.0
6267,MMRN1,0.6379310344827587,1.0
6268,MMRN2,2.7142857142857144,0.30796057916495284
6269,MMS19,0.8620689655172413,1.0
6270,MMS22L,inf,0.07528556593977125
6271,MN1,1.7857142857142858,0.616102392288252
6272,MNAT1,0.0,1.0
6273,MND1,0.0,1.0
6274,MNDA,0.41379310344827586,0.6706504932583672
6275,MNS1,0.0,1.0
6276,MNT,0.0,1.0
6277,MNX1,0.0,0.5587198025039665
6278,MOB1B,0.0,1.0
6279,MOB2,0.0,1.0
6280,MOB3A,inf,0.2777777777777764
6281,MOB4,0.0,1.0
6282,MOCOS,0.0,1.0
6283,MOCS1,0.0,1.0
6284,MOCS2,0.0,1.0
6285,MOG,inf,0.2777777777777764
6286,MOGAT1,0.0,1.0
6287,MOGAT3,5.5,0.18608319128509537
6288,MOK,inf,0.2777777777777764
6289,MON1B,0.0,1.0
6290,MON2,0.0,0.5741295871784345
6291,MORC1,0.0,0.5741295871784345
6292,MORC3,0.0,1.0
6293,MORC4,0.0,1.0
6294,MORF4L2,inf,0.2777777777777764
6295,MORN1,0.0,1.0
6296,MORN4,inf,0.2777777777777764
6297,MOS,0.0,1.0
6298,MOSPD1,inf,0.2777777777777764
6299,MOV10,0.0,1.0
6300,MOV10L1,0.0,0.5587198025039665
6301,MOXD1,1.3103448275862069,1.0
6302,MPC1,2.6551724137931036,0.48026998961578404
6303,MPDZ,0.0,1.0
6304,MPEG1,0.0,0.5741295871784345
6305,MPHOSPH10,1.3103448275862069,1.0
6306,MPHOSPH6,inf,0.07528556593977125
6307,MPHOSPH8,inf,0.2777777777777764
6308,MPHOSPH9,0.0,1.0
6309,MPI,0.0,1.0
6310,MPL,2.6551724137931036,0.48026998961578404
6311,MPLKIP,0.0,1.0
6312,MPO,0.0,1.0
6313,MPP2,inf,0.07528556593977125
6314,MPP5,2.6551724137931036,0.48026998961578404
6315,MPP6,0.0,0.5587198025039665
6316,MPP7,1.3103448275862069,1.0
6317,MPPE1,0.0,1.0
6318,MPPED1,inf,0.2777777777777764
6319,MPPED2,0.0,0.5587198025039665
6320,MPRIP,5.5,0.18608319128509537
6321,MPST,1.3103448275862069,1.0
6322,MPZ,0.0,1.0
6323,MPZL3,inf,0.2777777777777764
6324,MRAS,0.0,1.0
6325,MRC1,0.7244897959183674,1.0
6326,MRC2,0.0,0.5741295871784345
6327,MRE11A,0.0,1.0
6328,MRGPRD,inf,0.07528556593977125
6329,MRGPRE,0.0,1.0
6330,MRGPRF,0.0,1.0
6331,MRGPRG,0.0,1.0
6332,MRGPRX2,0.0,1.0
6333,MRGPRX3,0.0,0.31922157565783094
6334,MRGPRX4,1.7857142857142858,0.616102392288252
6335,MRM2,0.0,1.0
6336,MRM3,0.0,1.0
6337,MROH1,0.0,1.0
6338,MROH2A,0.7244897959183674,1.0
6339,MROH2B,1.1,1.0
6340,MROH6,1.3103448275862069,1.0
6341,MROH7,0.8620689655172413,1.0
6342,MROH9,0.0,0.5741295871784345
6343,MRPL1,0.0,1.0
6344,MRPL16,inf,0.2777777777777764
6345,MRPL18,0.0,1.0
6346,MRPL19,0.0,1.0
6347,MRPL23,0.0,1.0
6348,MRPL3,inf,0.2777777777777764
6349,MRPL32,0.0,1.0
6350,MRPL33,0.0,1.0
6351,MRPL38,0.0,0.5587198025039665
6352,MRPL39,inf,0.2777777777777764
6353,MRPL40,0.0,1.0
6354,MRPL43,0.0,1.0
6355,MRPL50,inf,0.2777777777777764
6356,MRPL9,0.0,1.0
6357,MRPS10,0.0,1.0
6358,MRPS12,inf,0.2777777777777764
6359,MRPS15,0.0,1.0
6360,MRPS18C,inf,0.2777777777777764
6361,MRPS26,inf,0.2777777777777764
6362,MRPS28,0.0,1.0
6363,MRPS5,2.7142857142857144,0.30796057916495284
6364,MRPS6,0.0,1.0
6365,MRPS9,1.3103448275862069,1.0
6366,MRRF,2.6551724137931036,0.48026998961578404
6367,MRVI1,0.0,0.5741295871784345
6368,MS4A1,0.0,0.5741295871784345
6369,MS4A10,2.6551724137931036,0.48026998961578404
6370,MS4A12,0.0,1.0
6371,MS4A13,inf,0.2777777777777764
6372,MS4A14,1.126984126984127,1.0
6373,MS4A15,0.0,1.0
6374,MS4A18,1.3103448275862069,1.0
6375,MS4A2,0.0,1.0
6376,MS4A3,1.7857142857142858,0.616102392288252
6377,MS4A4A,0.0,1.0
6378,MS4A4E,2.6551724137931036,0.48026998961578404
6379,MS4A5,0.0,1.0
6380,MS4A6A,1.3103448275862069,1.0
6381,MS4A6E,0.0,1.0
6382,MS4A8,0.0,1.0
6383,MSANTD2,0.0,1.0
6384,MSANTD3,0.0,1.0
6385,MSANTD4,0.0,1.0
6386,MSC,2.6551724137931036,0.48026998961578404
6387,MSH2,2.7142857142857144,0.30796057916495284
6388,MSH3,1.3103448275862069,1.0
6389,MSH4,5.5,0.18608319128509537
6390,MSH5,inf,0.2777777777777764
6391,MSH6,0.0,1.0
6392,MSI2,inf,0.2777777777777764
6393,MSL3,inf,0.2777777777777764
6394,MSLNL,4.222222222222222,0.12983208918670092
6395,MSMB,0.0,1.0
6396,MSMP,0.0,1.0
6397,MSN,0.0,1.0
6398,MST1R,1.3103448275862069,1.0
6399,MSTN,0.0,1.0
6400,MSTO1,0.0,1.0
6401,MSX1,0.0,1.0
6402,MT1G,inf,0.2777777777777764
6403,MT3,inf,0.2777777777777764
6404,MTA1,0.0,1.0
6405,MTA2,0.0,1.0
6406,MTAP,inf,0.2777777777777764
6407,MTBP,2.6551724137931036,0.48026998961578404
6408,MTCH1,0.0,1.0
6409,MTCL1,1.3103448275862069,1.0
6410,MTDH,0.0,1.0
6411,MTERF2,0.0,1.0
6412,MTERF3,2.6551724137931036,0.48026998961578404
6413,MTF1,inf,0.2777777777777764
6414,MTF2,0.0,1.0
6415,MTFR1L,inf,0.2777777777777764
6416,MTHFD1,0.0,0.5587198025039665
6417,MTHFD1L,2.6551724137931036,0.48026998961578404
6418,MTHFR,0.0,1.0
6419,MTHFS,0.0,1.0
6420,MTHFSD,0.0,1.0
6421,MTIF2,0.0,1.0
6422,MTM1,0.0,1.0
6423,MTMR1,inf,0.2777777777777764
6424,MTMR11,0.0,1.0
6425,MTMR12,0.0,1.0
6426,MTMR14,0.0,0.5587198025039665
6427,MTMR2,0.0,1.0
6428,MTMR3,1.7857142857142858,0.616102392288252
6429,MTMR4,1.3103448275862069,1.0
6430,MTMR6,0.0,1.0
6431,MTMR7,inf,0.2777777777777764
6432,MTMR8,0.0,1.0
6433,MTNR1A,0.8620689655172413,1.0
6434,MTNR1B,0.0,1.0
6435,MTOR,1.3103448275862069,1.0
6436,MTPAP,0.0,1.0
6437,MTR,0.6379310344827587,1.0
6438,MTRF1L,0.0,1.0
6439,MTRNR2L12,0.0,1.0
6440,MTRR,0.0,1.0
6441,MTSS1,0.0,1.0
6442,MTSS1L,0.0,1.0
6443,MTTP,0.8620689655172413,1.0
6444,MTURN,inf,0.2777777777777764
6445,MTUS1,0.0,1.0
6446,MTUS2,0.0,1.0
6447,MTX1,2.6551724137931036,0.48026998961578404
6448,MTX2,0.0,1.0
6449,MUC1,0.0,1.0
6450,MUC12,0.5428571428571428,0.32211563347202243
6451,MUC15,0.0,1.0
6452,MUC16,0.6857142857142857,0.5046969613695966
6453,MUC17,0.725,0.6221644730816112
6454,MUC20,1.3103448275862069,1.0
6455,MUC3A,2.0285714285714285,0.3077855985554064
6456,MUC4,1.1428571428571428,0.7879507753500388
6457,MUC5AC,0.6461538461538462,0.5803617206897068
6458,MUC5B,1.375,0.5729001581130715
6459,MUC6,1.3214285714285714,0.6690280818951142
6460,MUC7,5.5,0.18608319128509537
6461,MUM1L1,inf,0.2777777777777764
6462,MURC,0.0,1.0
6463,MUSK,2.6551724137931036,0.48026998961578404
6464,MUT,2.7777777777777777,0.34476505402208235
6465,MUTYH,0.0,1.0
6466,MVB12A,0.0,1.0
6467,MVP,0.0,1.0
6468,MX1,0.0,1.0
6469,MXD3,0.0,1.0
6470,MXD4,0.0,1.0
6471,MXRA5,2.7142857142857144,0.30796057916495284
6472,MXRA8,0.0,1.0
6473,MYADM,0.0,1.0
6474,MYADML2,0.0,1.0
6475,MYB,0.0,1.0
6476,MYBBP1A,2.6551724137931036,0.48026998961578404
6477,MYBL1,0.0,1.0
6478,MYBPC1,0.6379310344827587,1.0
6479,MYBPC2,0.8620689655172413,1.0
6480,MYBPC3,0.0,0.5587198025039665
6481,MYBPHL,0.0,1.0
6482,MYC,0.0,1.0
6483,MYCBP2,0.503448275862069,1.0
6484,MYCBPAP,0.0,0.5587198025039665
6485,MYCN,inf,0.2777777777777764
6486,MYCT1,0.0,1.0
6487,MYEF2,2.6551724137931036,0.48026998961578404
6488,MYEOV,0.0,1.0
6489,MYF5,0.0,1.0
6490,MYF6,0.6379310344827587,1.0
6491,MYH1,1.9166666666666667,0.3504306559935597
6492,MYH10,2.6551724137931036,0.48026998961578404
6493,MYH11,0.625,0.7230025390644681
6494,MYH13,0.4857142857142857,0.5040710521157226
6495,MYH14,0.503448275862069,1.0
6496,MYH15,0.4857142857142857,0.5040710521157226
6497,MYH2,2.4,0.17482306939929695
6498,MYH3,1.3103448275862069,1.0
6499,MYH4,0.0,0.034404239926769276
6500,MYH6,5.846153846153846,0.049126624471634725
6501,MYH7,0.5476190476190477,0.7240624783282553
6502,MYH7B,2.246153846153846,0.25973963649429777
6503,MYH8,3.7,0.11182583821904825
6504,MYH9,1.3333333333333333,0.7061848360790945
6505,MYLIP,2.6551724137931036,0.48026998961578404
6506,MYLK,2.246153846153846,0.25973963649429777
6507,MYLK2,2.6551724137931036,0.48026998961578404
6508,MYLK3,0.0,1.0
6509,MYLK4,0.0,1.0
6510,MYLPF,2.6551724137931036,0.48026998961578404
6511,MYNN,inf,0.2777777777777764
6512,MYO10,0.5476190476190477,0.7240624783282553
6513,MYO15A,5.846153846153846,0.049126624471634725
6514,MYO15B,1.3214285714285714,0.6690280818951142
6515,MYO16,1.673913043478261,0.3988965188257996
6516,MYO18A,1.7857142857142858,0.616102392288252
6517,MYO18B,1.126984126984127,1.0
6518,MYO19,0.0,1.0
6519,MYO1A,0.41379310344827586,0.6706504932583672
6520,MYO1B,0.0,1.0
6521,MYO1C,inf,0.2777777777777764
6522,MYO1D,0.0,1.0
6523,MYO1E,0.0,0.5587198025039665
6524,MYO1F,0.0,1.0
6525,MYO1G,0.0,1.0
6526,MYO1H,0.0,1.0
6527,MYO3A,0.26436781609195403,0.27782804827521834
6528,MYO3B,0.0,0.5587198025039665
6529,MYO5A,2.0555555555555554,0.3942997577165433
6530,MYO5B,0.0,1.0
6531,MYO5C,1.3103448275862069,1.0
6532,MYO6,1.7857142857142858,0.616102392288252
6533,MYO7A,1.6222222222222222,0.6826070760113729
6534,MYO7B,0.9370629370629371,1.0
6535,MYO9A,2.7777777777777777,0.34476505402208235
6536,MYO9B,1.042857142857143,1.0
6537,MYOC,0.0,1.0
6538,MYOCD,2.7777777777777777,0.34476505402208235
6539,MYOD1,2.6551724137931036,0.48026998961578404
6540,MYOF,2.6551724137931036,0.48026998961578404
6541,MYOG,0.0,1.0
6542,MYOM1,0.503448275862069,1.0
6543,MYOM2,2.0555555555555554,0.3942997577165433
6544,MYOM3,0.0,1.0
6545,MYOT,0.0,1.0
6546,MYPN,0.8571428571428571,1.0
6547,MYPOP,2.7142857142857144,0.30796057916495284
6548,MYRF,inf,0.07528556593977125
6549,MYRFL,0.0,1.0
6550,MYRIP,0.0,1.0
6551,MYSM1,inf,0.2777777777777764
6552,MYT1,0.0,0.5741295871784345
6553,MYT1L,0.9722222222222222,1.0
6554,MYZAP,2.6551724137931036,0.48026998961578404
6555,MZB1,0.0,1.0
6556,MZF1,0.0,1.0
6557,MZT2A,0.0,1.0
6558,MZT2B,2.6551724137931036,0.48026998961578404
6559,N4BP1,0.0,0.5587198025039665
6560,N4BP2L2,inf,0.2777777777777764
6561,N6AMT1,0.0,1.0
6562,NAA11,0.0,1.0
6563,NAA16,2.6551724137931036,0.48026998961578404
6564,NAA35,0.0,1.0
6565,NAA50,1.3103448275862069,1.0
6566,NAALAD2,0.0,0.1029354580964649
6567,NAALADL1,5.5,0.18608319128509537
6568,NAALADL2,0.0,0.5587198025039665
6569,NAB1,0.0,1.0
6570,NAB2,0.0,1.0
6571,NACA,0.0,1.0
6572,NACA2,0.0,1.0
6573,NACAD,0.0,0.5587198025039665
6574,NACC2,inf,0.2777777777777764
6575,NADK,0.0,1.0
6576,NADK2,5.5,0.18608319128509537
6577,NADSYN1,2.6551724137931036,0.48026998961578404
6578,NAE1,1.3103448275862069,1.0
6579,NAGA,inf,0.07528556593977125
6580,NAGK,0.0,1.0
6581,NAGLU,2.6551724137931036,0.48026998961578404
6582,NAGPA,inf,0.07528556593977125
6583,NAIF1,0.0,1.0
6584,NALCN,0.5476190476190477,0.7240624783282553
6585,NAMPT,inf,0.2777777777777764
6586,NANOG,0.0,1.0
6587,NANOGNB,0.0,1.0
6588,NANOGP8,0.8620689655172413,1.0
6589,NANOS1,0.0,1.0
6590,NANP,0.0,0.5587198025039665
6591,NAP1L1,0.0,1.0
6592,NAP1L3,1.3214285714285714,0.6690280818951142
6593,NAP1L5,inf,0.2777777777777764
6594,NAPRT,0.0,1.0
6595,NAPSA,0.0,1.0
6596,NARFL,0.0,1.0
6597,NASP,inf,0.07528556593977125
6598,NAT1,0.0,1.0
6599,NAT10,inf,0.2777777777777764
6600,NAT14,inf,0.2777777777777764
6601,NAT8L,0.0,1.0
6602,NATD1,0.0,1.0
6603,NAV1,inf,0.07528556593977125
6604,NAV2,0.0,1.0
6605,NAV3,1.6607142857142858,0.31592977638567066
6606,NAXD,1.3103448275862069,1.0
6607,NAXE,0.0,1.0
6608,NBAS,2.0285714285714285,0.3077855985554064
6609,NBEA,0.0,0.18660187058218464
6610,NBEAL1,5.5,0.18608319128509537
6611,NBEAL2,2.6551724137931036,0.48026998961578404
6612,NBN,inf,0.2777777777777764
6613,NBPF1,2.6551724137931036,0.48026998961578404
6614,NBPF10,inf,0.2777777777777764
6615,NBPF11,2.6551724137931036,0.48026998961578404
6616,NBPF12,0.0,0.31922157565783094
6617,NBPF14,2.6551724137931036,0.48026998961578404
6618,NBPF15,0.0,1.0
6619,NBPF20,1.3103448275862069,1.0
6620,NBPF26,inf,0.2777777777777764
6621,NBPF3,inf,0.2777777777777764
6622,NBPF6,2.7142857142857144,0.30796057916495284
6623,NBR1,2.6551724137931036,0.48026998961578404
6624,NCAM1,2.6551724137931036,0.48026998961578404
6625,NCAM2,0.0,0.1029354580964649
6626,NCAN,0.8620689655172413,1.0
6627,NCAPD2,0.0,0.5587198025039665
6628,NCAPD3,1.3214285714285714,0.6690280818951142
6629,NCAPG2,5.5,0.18608319128509537
6630,NCAPH,inf,0.2777777777777764
6631,NCAPH2,0.0,1.0
6632,NCBP1,0.0,1.0
6633,NCBP3,inf,0.2777777777777764
6634,NCCRP1,0.0,0.5587198025039665
6635,NCDN,5.5,0.18608319128509537
6636,NCEH1,0.0,0.5587198025039665
6637,NCF1,0.0,1.0
6638,NCF2,0.0,1.0
6639,NCK2,0.0,1.0
6640,NCKAP1,1.3103448275862069,1.0
6641,NCKAP1L,0.0,0.5587198025039665
6642,NCKAP5,1.6222222222222222,0.6826070760113729
6643,NCKAP5L,1.7857142857142858,0.616102392288252
6644,NCKIPSD,0.0,1.0
6645,NCLN,inf,0.2777777777777764
6646,NCOA1,2.6551724137931036,0.48026998961578404
6647,NCOA2,1.3103448275862069,1.0
6648,NCOA3,0.0,1.0
6649,NCOA4,0.0,1.0
6650,NCOA5,0.0,1.0
6651,NCOA6,0.6379310344827587,1.0
6652,NCOA7,0.0,1.0
6653,NCOR1,0.8620689655172413,1.0
6654,NCOR2,1.042857142857143,1.0
6655,NCR1,5.5,0.18608319128509537
6656,NCR3LG1,0.0,1.0
6657,NCSTN,0.0,0.5587198025039665
6658,NDC1,inf,0.2777777777777764
6659,NDE1,0.0,1.0
6660,NDFIP1,inf,0.2777777777777764
6661,NDFIP2,2.6551724137931036,0.48026998961578404
6662,NDN,0.3017241379310345,0.4395747799286444
6663,NDNF,0.8620689655172413,1.0
6664,NDOR1,0.0,1.0
6665,NDRG1,0.0,1.0
6666,NDRG4,0.0,1.0
6667,NDST1,0.6379310344827587,1.0
6668,NDST2,5.5,0.18608319128509537
6669,NDST3,0.0,1.0
6670,NDST4,0.0,1.0
6671,NDUFA10,1.3103448275862069,1.0
6672,NDUFA12,inf,0.2777777777777764
6673,NDUFA4,inf,0.07528556593977125
6674,NDUFA6,inf,0.2777777777777764
6675,NDUFA9,0.0,1.0
6676,NDUFAB1,2.6551724137931036,0.48026998961578404
6677,NDUFAF1,0.0,1.0
6678,NDUFAF5,inf,0.2777777777777764
6679,NDUFAF6,0.0,1.0
6680,NDUFB11,inf,0.2777777777777764
6681,NDUFB4,0.0,1.0
6682,NDUFB5,0.0,1.0
6683,NDUFB7,inf,0.2777777777777764
6684,NDUFB8,inf,0.2777777777777764
6685,NDUFB9,0.0,1.0
6686,NDUFS1,inf,0.2777777777777764
6687,NDUFS2,0.0,1.0
6688,NDUFS4,inf,0.2777777777777764
6689,NDUFS5,0.0,1.0
6690,NDUFS7,0.0,1.0
6691,NDUFS8,0.0,1.0
6692,NDUFV1,0.0,1.0
6693,NEB,0.9142857142857143,1.0
6694,NEBL,0.0,0.1833541245919506
6695,NECAB1,0.0,1.0
6696,NECAB2,0.0,1.0
6697,NECAP1,inf,0.2777777777777764
6698,NECAP2,inf,0.2777777777777764
6699,NECTIN2,0.0,1.0
6700,NECTIN3,0.0,0.5587198025039665
6701,NECTIN4,0.0,0.5587198025039665
6702,NEDD4,0.0,1.0
6703,NEDD4L,0.0,0.5587198025039665
6704,NEFH,0.0,1.0
6705,NEFL,0.0,1.0
6706,NEFM,0.0,0.5587198025039665
6707,NEGR1,0.6379310344827587,1.0
6708,NEIL1,inf,0.2777777777777764
6709,NEIL3,0.0,1.0
6710,NEK10,0.0,1.0
6711,NEK11,inf,0.2777777777777764
6712,NEK2,0.0,1.0
6713,NEK3,0.0,1.0
6714,NEK5,inf,0.07528556593977125
6715,NEK7,inf,0.2777777777777764
6716,NEK9,0.0,1.0
6717,NELFB,1.3103448275862069,1.0
6718,NELFCD,0.0,1.0
6719,NELFE,0.0,1.0
6720,NELL1,1.8461538461538463,0.4596076320141626
6721,NELL2,2.8461538461538463,0.2139818531980045
6722,NEMF,inf,0.2777777777777764
6723,NEMP2,0.0,1.0
6724,NEO1,0.0,1.0
6725,NES,1.042857142857143,1.0
6726,NETO1,1.3214285714285714,0.6690280818951142
6727,NETO2,inf,0.2777777777777764
6728,NEU1,0.0,1.0
6729,NEU2,inf,0.2777777777777764
6730,NEU3,inf,0.07528556593977125
6731,NEU4,1.3103448275862069,1.0
6732,NEURL1,0.0,0.5587198025039665
6733,NEURL2,inf,0.2777777777777764
6734,NEURL4,1.7857142857142858,0.616102392288252
6735,NEUROD1,0.0,0.5587198025039665
6736,NEUROD2,0.0,1.0
6737,NEUROD4,0.0,0.5741295871784345
6738,NEUROD6,0.3497536945812808,0.4391275726776259
6739,NEUROG1,2.6551724137931036,0.48026998961578404
6740,NF1,3.0869565217391304,0.05907321701657661
6741,NF2,1.3103448275862069,1.0
6742,NFAM1,0.0,1.0
6743,NFASC,0.0,0.5741295871784345
6744,NFAT5,0.0,1.0
6745,NFATC1,0.0,1.0
6746,NFATC2IP,inf,0.2777777777777764
6747,NFATC3,0.8620689655172413,1.0
6748,NFATC4,0.0,1.0
6749,NFE2L2,0.1896551724137931,0.10648054946443425
6750,NFE2L3,0.0,1.0
6751,NFIA,inf,0.2777777777777764
6752,NFIB,inf,0.2777777777777764
6753,NFIX,inf,0.2777777777777764
6754,NFKB1,0.0,1.0
6755,NFKB2,0.0,1.0
6756,NFKBIB,0.0,1.0
6757,NFKBID,inf,0.2777777777777764
6758,NFKBIE,2.7142857142857144,0.30796057916495284
6759,NFKBIZ,0.8620689655172413,1.0
6760,NFRKB,1.3103448275862069,1.0
6761,NFU1,0.0,1.0
6762,NFX1,inf,0.2777777777777764
6763,NFXL1,2.6551724137931036,0.48026998961578404
6764,NFYB,0.0,1.0
6765,NGDN,0.0,1.0
6766,NGEF,2.6551724137931036,0.48026998961578404
6767,NGF,0.0,1.0
6768,NGFR,0.0,1.0
6769,NGLY1,2.6551724137931036,0.48026998961578404
6770,NHLRC1,0.0,1.0
6771,NHLRC2,0.0,1.0
