Name	luad_pvalue_transcriptomics	luad_rvalue_transcriptomics	hnscc_pvalue_transcriptomics	hnscc_rvalue_transcriptomics	ovarian_pvalue_transcriptomics	ovarian_rvalue_transcriptomics	colon_pvalue_transcriptomics	colon_rvalue_transcriptomics	brca_pvalue_transcriptomics	brca_rvalue_transcriptomics	lscc_pvalue_transcriptomics	lscc_rvalue_transcriptomics	luad_pvalue_proteomics	luad_rvalue_proteomics	hnscc_pvalue_proteomics	hnscc_rvalue_proteomics	ovarian_pvalue_proteomics	ovarian_rvalue_proteomics	colon_pvalue_proteomics	colon_rvalue_proteomics	brca_pvalue_proteomics	brca_rvalue_proteomics	lscc_pvalue_proteomics	lscc_rvalue_proteomics
REEP4	3.3967981545534443e-12	0.6176501933335854	0.004395167878782757	0.2987494060826957	1.2191161612366866e-07	0.5187922279404121	1.795654387143416e-09	0.5532580044474029	2.56264019722848e-05	0.39539442637649025	1.691163253210585e-06	0.45641744215732094	0.16120597476100634	0.16004319633972827	0.04234154506126072	0.2272962134385336	0.0016593837030476318	0.38840262290108496	0.014259556399378329	0.2872604524820792	0.008189280439650193	0.26246454411768577	0.0055281575288888204	0.3332347061474782
REEP4	3.3967981545534443e-12	0.6176501933335854	0.004395167878782757	0.2987494060826957	1.2191161612366866e-07	0.5187922279404121	1.795654387143416e-09	0.5532580044474029	2.56264019722848e-05	0.39539442637649025	1.691163253210585e-06	0.45641744215732094	0.16120597476100634	0.16004319633972827	0.04234154506126072	0.2272962134385336	0.0016593837030476318	0.38840262290108496	0.014259556399378329	0.2872604524820792	0.008189280439650193	0.26246454411768577	0.0055281575288888204	0.3332347061474782
REEP4	3.3967981545534443e-12	0.6176501933335854	0.004395167878782757	0.2987494060826957	1.2191161612366866e-07	0.5187922279404121	1.795654387143416e-09	0.5532580044474029	2.56264019722848e-05	0.39539442637649025	1.691163253210585e-06	0.45641744215732094	0.16120597476100634	0.16004319633972827	0.04234154506126072	0.2272962134385336	0.0016593837030476318	0.38840262290108496	0.014259556399378329	0.2872604524820792	0.008189280439650193	0.26246454411768577	0.0055281575288888204	0.3332347061474782
REEP4	3.3967981545534443e-12	0.6176501933335854	0.004395167878782757	0.2987494060826957	1.2191161612366866e-07	0.5187922279404121	1.795654387143416e-09	0.5532580044474029	2.56264019722848e-05	0.39539442637649025	1.691163253210585e-06	0.45641744215732094	0.16120597476100634	0.16004319633972827	0.04234154506126072	0.2272962134385336	0.0016593837030476318	0.38840262290108496	0.014259556399378329	0.2872604524820792	0.008189280439650193	0.26246454411768577	0.0055281575288888204	0.3332347061474782
RHOBTB2	1.638224637694172e-05	0.4135756435634579	0.006372262641292049	0.28739884671999905	7.182792058544863e-08	0.5272114067064967	0.00032702508051875913	0.3518448753284864	4.876614880228553e-05	0.41046897712049313	1.0375390314749778e-06	0.4649982314898352												
RP1L1	0.0005339935418460004	0.35229183859996793	0.07378382072512558	0.20050565946350069	0.006855254391461825	0.2903842938419392			0.11524663340171291	0.1828107609897489	0.0011629324576082902	0.3225453064103282	0.20837172920842864	0.2494507377067312	0.9464085628554917	0.0312148128569293								
RPL23AP53			1.5312033728583793e-07	0.503857190567368			4.99170857871134e-11	0.5948767063794815	3.3726962245023878e-09	0.5279947519052783														
SARAF	1.0094668677413036e-14	0.6689585196222136	4.2582382464486156e-16	0.7007247940424267							3.861218242958418e-20	0.756671996237279	0.0002881136438453661	0.3635139733191457	1.594547439930811e-05	0.47586944598837333							0.005101698707443697	0.29305131838960613
SCARA3	0.02948790752608343	0.21942528527922917	0.011407013965307699	0.27002825491109195	0.0005245936927181225	0.36038608260166816	0.14378687235182971	0.1514373353420186	0.010275417273905565	0.25664950320823054	0.01013544437074945	0.2581853510850288			0.4903880181276816	0.16361214392562054	0.0028175000625472917	0.41225975919363633						
SCARA5	0.2542229062243323	0.11396146962034419	0.6447256499155459	0.05517402874841442	0.8246903201789627	-0.026068664238878173	0.6079987693881581	0.053118676197902795	0.829817099496764	-0.032761175519393344	0.0002020631505866239	0.3652371816107495	0.31375021883612547	0.12461777204914937	0.4462706180002332	0.10687478231555211			0.1547514107782381	0.23868193044295524			0.9753905186947355	-0.0033167932275297365
SDAD1P1			5.115468272852352e-07	0.48590544068467684																				
SFTPC	0.18696035720344717	0.1322915867696475	0.8091851672164794	-0.028224535656600463	0.04104149832415273	0.2254350610369598			0.8312030477833062	-0.10568397014670544	0.0660578217816557	0.1863788505329098	0.16120597476100634	0.16004319633972827	0.21343061480316194	0.4381970032321892							0.0055281575288888204	0.3332347061474782
SFTPC	0.18696035720344717	0.1322915867696475	0.8091851672164794	-0.028224535656600463	0.04104149832415273	0.2254350610369598			0.8312030477833062	-0.10568397014670544	0.0660578217816557	0.1863788505329098	0.16120597476100634	0.16004319633972827	0.21343061480316194	0.4381970032321892							0.0055281575288888204	0.3332347061474782
SFTPC	0.18696035720344717	0.1322915867696475	0.8091851672164794	-0.028224535656600463	0.04104149832415273	0.2254350610369598			0.8312030477833062	-0.10568397014670544	0.0660578217816557	0.1863788505329098	0.16120597476100634	0.16004319633972827	0.21343061480316194	0.4381970032321892							0.0055281575288888204	0.3332347061474782
SFTPC	0.18696035720344717	0.1322915867696475	0.8091851672164794	-0.028224535656600463	0.04104149832415273	0.2254350610369598			0.8312030477833062	-0.10568397014670544	0.0660578217816557	0.1863788505329098	0.16120597476100634	0.16004319633972827	0.21343061480316194	0.4381970032321892							0.0055281575288888204	0.3332347061474782
SGCZ			0.48356335526116095	0.0842680974921854	0.8342365238123454	0.02192279675330642			0.3781509763657449	-0.23796819028882907	0.5523376538562351	0.08143921356657348												
SH2D4A	1.933060527849387e-06	0.45237343218756576	4.9942906717482235e-06	0.44867692909658086	1.8374491469768203e-10	0.6045491188304778	5.1160164468471e-22	0.782497059232993	4.92789246370152e-05	0.3835022736565501	3.103488683250473e-06	0.44641267539479806	0.00031369585822998503	0.36107291500213246	8.227889045004518e-06	0.4448488638742536	0.001017006612157587	0.39181825506405055	1.5812069799124292e-10	0.619892481131755	0.0011320581804788183	0.3135068249935817	6.54473578661086e-05	0.40366036923743676
SLC18A1	0.01603510320838443	0.26878314145322235	0.6132472696496221	0.06063237094373729	0.04995709223138647	0.21622760208725625			0.9696125315260332	-0.004505043129762264	0.23486410131415497	0.12233880226966382												
SLC25A37	2.0936496705949642e-07	0.4867856744014269	6.268499340877405e-06	0.44463816894997493	1.0170308617559839e-08	0.5554760658463034	2.0272156491390086e-15	0.6879239162730793	6.128777889114937e-05	0.38180762968971305	3.8454375246186637e-10	0.5724006045077921												
SLC35G5	1.943858258110484e-05	0.41024219207099694	0.1356772424360352	0.17224426577648455	0.0021166419337467833	0.32492355900316755			0.5833041449589621	0.07889740473262163	0.01876370997825953	0.23766630366749203												
SLC39A14	1.638224637694172e-05	0.4136585352926658	0.1927433610325152	0.15012259429146985	0.001008543325759574	0.3444314578359446	1.7014475505365552e-13	0.6512463855254089	7.699211699654484e-06	0.4160601461819348	2.7261149332882097e-09	0.5482434443430022	8.206988301443864e-05	0.3908408715878975	0.08185977775120849	0.20068821263750888	0.011332839633501965	0.3138360218390097	4.272529786917147e-09	0.581561466232798	0.03223553631516798	0.22266831463287343	8.719775030618669e-07	0.48062252378323034
SLC7A2	0.0003551127508089854	0.34958173348616717	0.0009858132188386788	0.34055938925709384	0.2800965725275132	0.12487562126152255			0.6916044468311775	0.051565349263632335	0.02513257052557231	0.2260357969277007	0.013863649791164261	0.2920878817658745	0.17387949155138935	0.27976229115244	0.7555695401947257	0.06706804659827409			0.003872722047252866	0.3014898079870747		
SMIM18	4.400380196609384e-12	0.6150163587387905	4.465642949263637e-09	0.551243865139412	0.306319265911201	0.11907214876955508																		
SORBS3	4.670681357563511e-06	0.43653058407381823	0.015158179264637662	0.26019116995220437	2.4136202770221984e-05	0.4282349543727309	0.43615695480972017	0.0832643034712893	0.22311633376275544	0.13667303752209514	3.573023838115274e-11	0.5984506672463191	0.006888870699946725	0.27692788506490185	0.02888207369658579	0.2433276136725296	0.014311101163333718	0.30219525695772015	0.8126869743915074	-0.03381191733631321	0.3406639816787076	0.1070082816951984	0.029993596222265554	0.22595310485587936
SOX7	0.03361147823335333	0.21366712764651954	0.02144064349372758	0.2480102820518395	0.2190351841244031	0.1410474424839016			0.0021324985743508143	0.30101513011678266	1.5000707901798153e-06	0.4585441102161542			0.36322678002342174	0.5422301229893802								
SPAG11A			0.5332891933978864	0.0758203647290601																				
SPAG11B			0.15188633809070284	0.16580420928685952	0.7689642803513361	0.033894649973104096																		
STC1	0.0637849876153557	0.18791500247384313	0.1596771066677438	0.1621270337700313	0.3578935593429689	0.10366860635629731	0.6443200441662049	0.04728677768208059	0.21402824076896776	0.14083057078684552	0.03663256716133907	0.21082183497042312			0.1567958864914278	0.2084297344845913					0.15278871123225665	0.15150477573077095	0.46454514383512147	0.08422843083545323
STMN4	0.12477816343237955	0.21140923870984513	0.1608797198640468	0.16131305249713926	0.051886364899475186	0.2143249932890917			0.036763604985024734	0.26939922404892036	0.7459718771950686	0.040411166272584655									0.1788237117408699	0.1427207128885634		
TDH			0.019930967975193784	0.25099087682166993					0.2234207625201289	0.15620119734047894	0.163751953346046	0.1442111923393428												
TDRP	9.357464294640747e-06	0.42420247806306144	0.0024961288658420953	0.3158950102991165	1.5648051085364816e-06	0.47889650874440765			0.035713488147060025	0.2172311304536667	0.0003855423973167848	0.3501686452419269	0.00011867691153564993	0.3891408744671914	0.0006723082637124574	0.35800892273978924	0.002359586228356363	0.4688093683838822			0.00234207183287909	0.29587763443860043	0.017330456590498474	0.24668156349690276
TNFRSF10A	1.6207031196348861e-15	0.6836280510638895	5.28128957365999e-10	0.576612900894182	5.810104843820966e-12	0.6417283298435295	1.1245712506615498e-18	0.7405853808028362	1.079359598824866e-08	0.5163136744348804	8.331236284525078e-16	0.6917174899039242	0.023738511358318247	0.3660119828415751	0.002517385947555079	0.39879207918213244							0.0002593444613686518	0.536910307350742
TNFRSF10B	4.559335850135108e-18	0.7237348186872952	1.2987886177600667e-06	0.4714330900417963	1.0027701265258164e-10	0.6123645640580322	3.511229364732876e-18	0.732437522080729	6.082637262121111e-05	0.3778584851559891	1.0675305665242692e-14	0.6710547137382126			0.7264223124112296	0.0803295913997541								
TNFRSF10C	3.525965437740962e-05	0.3987321650852058	0.025811643157081437	0.24134496233622754			0.17272023414742171	0.1416523015937139	0.10146472316548305	0.17502602660345745	0.0005712090027720821	0.3399961730256534	0.00048197678791719076	0.3505127316306527	0.21343061480316194	0.22061083351039343			0.4578067795433549	-0.32781177251395305			0.29334996508121003	0.11924087619965461
TNFRSF10D	2.669882275196706e-13	0.6413439802755283	0.00466706365238269	0.296541928284394	8.923031688258373e-05	0.4006592461723697	0.02104473300180952	0.23419911022921075	0.1242907031030126	0.16521939560034127	0.0011629324576082902	0.3212907709426197												
TNKS	6.841133517767916e-23	0.7870258426509836	1.6101496597727608e-17	0.7248711452057658	1.1174176904585646e-13	0.6789132132314212	4.868244019333183e-13	0.6411779725992235	8.279129038031153e-12	0.5948039809933126	8.8930142538532e-19	0.738492295061411	0.0008280357302471686	0.3513239167643349	0.17698226957451152	0.23583659254077566	0.9013461799219228	-0.028208497003694814			0.021433255167750406	0.23069675505134835	0.023736834112598873	0.23515379114037674
TRIM35	3.702543691303227e-20	0.7534828679760175	1.6327025816665776e-08	0.5346260622200074	1.6427065619615625e-18	0.7620554798843953	3.7620687997593773e-23	0.795324704402604	1.3777329646430664e-08	0.5087820533869226	6.251877162963388e-09	0.5378179862575381												
TRMT9B			0.003054970727341545	0.30981930418601433																				
TUSC3	1.638224637694172e-05	0.41375980407950724	0.011892941307295327	0.26847628234736143	1.6288748698805915e-06	0.47789855487772537	0.4431186902495485	0.08071269563671486	0.0018648690670551723	0.30454917989378405	0.00036402820917178186	0.3517006080610806	0.005709098891944347	0.34936816856603164	0.996257367911383	0.0006353766293580448	0.7886205222644722	0.049061734835553227					0.3600749711471395	0.1010374554866244
UBXN8	3.640623774545582e-09	0.5410173949201601	6.983820166724872e-13	0.643371877599384			2.259824895025123e-09	0.5502818358779422	1.609548154127263e-10	0.5643480715901084	2.1933243701084742e-05	0.4111713444834082			0.8874158220807954	-0.06317006938916053								
USP17L1	0.09667306026805729	0.17812227890332372	0.1658014079472454	0.15866849883876752																				
USP17L2	0.047518689165055916	0.2132983139638055	0.7556198973683423	0.038348844585860284																				
USP17L3			0.15904798907958534	0.1626555194394599																				
USP17L4	0.2702623243495852	0.13136828281506654	0.13891951173340608	0.17015304812704085																				
USP17L7	0.016574723482369963	0.2533779634493262	0.7318361620636774	0.04262020830650827																				
USP17L8			0.8243335956976348	0.025911652297846262																				
VPS37A	1.4001978318986364e-13	0.6472591128933015	1.0295730191734447e-22	0.7932729625290762	1.028976547644495e-15	0.7169956429311692	7.854743236953799e-27	0.8306386428129855	9.774433513053047e-07	0.4497456748979124	1.8285304703584133e-20	0.762686070126723	1.9105324486367296e-11	0.6158301327329458	7.786410774240555e-06	0.44885211741331044	1.7594926567815034e-06	0.5443011287476334	0.012932724960564752	0.34104235799165117	1.9369558342315508e-06	0.4435918697405684	2.8096819744626676e-12	0.6337756996233954
XKR5	0.015502508720585154	0.24883140951487626	0.24998709124063304	0.13420486300216988	0.05873942062791091	0.20856461067417303			0.5052988765277375	0.08772200276104021	0.21114084971692	0.1283904168892158												
XKR6	0.007576838789474759	0.2669306518223522	0.0004446281207028655	0.35971541318235384	4.605301754658473e-05	0.41521705070637877			0.0007888979565593768	0.3360404383835717	1.3502153298564693e-05	0.4204035690557651												
XPO7	3.250959327583693e-25	0.81144617846059	4.077372604887489e-20	0.7623103485276694	0.000261403887687772	0.3772007868085332	1.112738320007517e-29	0.8555921129456584	6.083373608374351e-15	0.6577878579823168	6.554252948098073e-17	0.7095935640960405	1.881715014182486e-18	0.7397011110962567	9.372767449989539e-16	0.7068157865371798	2.8301315543615898e-14	0.7558677070403705	5.596628163480879e-16	0.7362857024295382	6.992288564788539e-13	0.6195248516473404	2.8096819744626676e-12	0.6371389529675675
ZDHHC2	4.824388412105004e-10	0.5655839824847053	0.0032219733422566574	0.30783919540023397	9.865870354413746e-08	0.5221039354560153	3.1419498007434815e-07	0.482201603560505	0.030976459103248758	0.2199473911239786	0.0007749563270289914	0.3318746709354694	0.0028212427733234624	0.31777610773166853									0.3600749711471395	0.10154299670274716
ZNF395	3.690569937920991e-13	0.6383399083105606	1.3297415812056722e-06	0.4707774841861676	0.004024151537121469	0.3064293843924466	9.079998933210933e-09	0.5328199637445665	5.113355839145614e-09	0.5222356708126901	8.182261970040429e-05	0.38457401047778383			0.5614327767509072	0.1144337517384343							0.03183156281650723	0.26191270910769665
ZNF596	2.781450948847095e-09	0.5448967839702161	1.486879763642652e-10	0.5909830389627666	1.3219087691696349e-09	0.5819945738387013	9.16063083440891e-13	0.635317766835363	2.6001757213308164e-08	0.5025054504071811	2.037176685453981e-09	0.5521468897229277					0.8026115018447721	0.048291700046144456						
ZNF705B			0.3157811092897508	-0.11859539309691725	0.4834202470125611	0.07792009434448688			0.569614838381371	0.2714534163173742														
ZNF705D			0.5087461201466751	0.08035383994263325	0.2236086296208026	0.13903804281405763			0.8493062996175144	-0.036467851746110835														
ZNF705G			0.8776506445509739	-0.016525045948262068	0.10075704565098047	-0.18320416200806677			0.8064056298758865	0.3017707351074641													0.370648370492697	0.11547568304459974
