Name,amplifications,neutral,deletions,average
CRISP2,13.0,89.0,3.0,0.09225714285714282
CRISP3,13.0,89.0,3.0,0.09225714285714282
CRISPLD1,45.0,56.0,4.0,0.33505714285714283
CRISPLD2,3.0,93.0,9.0,-0.013990476190476185
CRK,0.0,32.0,73.0,-0.4041809523809523
CRKL,3.0,71.0,31.0,-0.13491428571428576
CRLF1,4.0,66.0,35.0,-0.1413714285714286
CRLF2,17.0,86.0,2.0,0.1008571428571429
CRLF3,6.0,62.0,37.0,-0.13346666666666665
CRLS1,38.0,40.0,27.0,0.18747619047619035
CRMP1,3.0,80.0,22.0,-0.07858095238095239
CRNDE,4.0,93.0,8.0,-0.01439999999999999
CRNKL1,46.0,49.0,10.0,0.42784761904761903
CRNN,16.0,86.0,3.0,0.1381047619047619
CROCC,1.0,68.0,36.0,-0.18851428571428572
CROCCP2,1.0,68.0,36.0,-0.18564761904761906
CROCCP3,1.0,61.0,43.0,-0.211047619047619
CROT,44.0,59.0,2.0,0.26453333333333334
CRP,17.0,86.0,2.0,0.12412380952380954
CRSP8P,1.0,67.0,37.0,-0.16938095238095238
CRTAC1,0.0,83.0,22.0,-0.1072857142857143
CRTAM,1.0,75.0,29.0,-0.10320000000000001
CRTAP,2.0,66.0,37.0,-0.11421904761904761
CRTC1,3.0,68.0,34.0,-0.14564761904761905
CRTC2,11.0,63.0,31.0,-0.05089523809523809
CRTC3,1.0,61.0,43.0,-0.19671428571428565
CRX,5.0,55.0,45.0,-0.19079047619047618
CRY1,6.0,94.0,5.0,0.007085714285714289
CRY2,7.0,92.0,6.0,0.012619047619047617
CRYAA,3.0,77.0,25.0,-0.08820952380952381
CRYAB,2.0,89.0,14.0,-0.01961904761904762
CRYBA1,6.0,65.0,34.0,-0.11402857142857144
CRYBA2,11.0,90.0,4.0,0.0794761904761905
CRYBA4,3.0,75.0,27.0,-0.1416190476190476
CRYBB1,3.0,75.0,27.0,-0.1416190476190476
CRYBB2,2.0,69.0,34.0,-0.17704761904761904
CRYBB2P1,3.0,70.0,32.0,-0.16613333333333336
CRYBB3,2.0,68.0,35.0,-0.17928571428571427
CRYBG3,8.0,95.0,2.0,0.07412380952380955
CRYGA,12.0,86.0,7.0,0.06615238095238092
CRYGB,12.0,86.0,7.0,0.06615238095238092
CRYGC,12.0,86.0,7.0,0.06615238095238092
CRYGD,13.0,85.0,7.0,0.07264761904761902
CRYGN,37.0,66.0,2.0,0.24371428571428572
CRYGS,9.0,92.0,4.0,0.031142857142857132
CRYL1,52.0,50.0,3.0,0.39740952380952377
CRYM,4.0,80.0,21.0,-0.0730952380952381
CRYM-AS1,4.0,80.0,21.0,-0.0730952380952381
CRYZ,3.0,84.0,18.0,-0.04836190476190478
CRYZL1,3.0,71.0,31.0,-0.1394571428571429
CS,10.0,75.0,20.0,-0.015885714285714284
CSAD,7.0,79.0,19.0,-0.022285714285714298
CSAG1,17.0,86.0,2.0,0.1008571428571429
CSAG2,17.0,86.0,2.0,0.1008571428571429
CSAG3,17.0,86.0,2.0,0.1008571428571429
CSAG4,17.0,86.0,2.0,0.1008571428571429
CSDC2,1.0,54.0,50.0,-0.2366761904761906
CSDE1,1.0,70.0,34.0,-0.12941904761904763
CSE1L,65.0,33.0,7.0,0.6486952380952383
CSF1,0.0,88.0,17.0,-0.03976190476190477
CSF1R,5.0,92.0,8.0,0.025342857142857125
CSF2,1.0,88.0,16.0,-0.028561904761904754
CSF2RA,17.0,86.0,2.0,0.1008571428571429
CSF2RB,2.0,73.0,30.0,-0.16656190476190474
CSF3,7.0,78.0,20.0,-0.04520000000000001
CSF3R,0.0,80.0,25.0,-0.1351619047619048
CSGALNACT1,11.0,48.0,46.0,-0.17064761904761908
CSGALNACT2,1.0,98.0,6.0,-0.0035999999999999912
CSH1,7.0,83.0,15.0,-0.03900952380952379
CSH2,8.0,82.0,15.0,-0.03498095238095238
CSHL1,7.0,83.0,15.0,-0.03900952380952379
CSK,0.0,65.0,40.0,-0.21183809523809513
CSMD1,13.0,47.0,45.0,-0.16490476190476192
CSMD2,4.0,76.0,25.0,-0.0676571428571429
CSMD3,44.0,57.0,4.0,0.349352380952381
CSN1S1,4.0,89.0,12.0,0.008514285714285714
CSN1S2AP,3.0,88.0,14.0,-0.00783809523809524
CSN1S2BP,2.0,89.0,14.0,-0.015619047619047616
CSN2,3.0,89.0,13.0,0.0022476190476190486
CSN3,2.0,89.0,14.0,-0.02878095238095238
CSNK1A1,6.0,90.0,9.0,0.023771428571428554
CSNK1A1L,54.0,49.0,2.0,0.4135238095238096
CSNK1A1P1,0.0,68.0,37.0,-0.15858095238095238
CSNK1D,9.0,91.0,5.0,0.022619047619047622
CSNK1E,4.0,62.0,39.0,-0.18759047619047614
CSNK1G1,0.0,38.0,67.0,-0.32095238095238093
CSNK1G2,6.0,66.0,33.0,-0.12176190476190472
CSNK1G2-AS1,6.0,66.0,33.0,-0.12176190476190472
CSNK1G3,2.0,86.0,17.0,-0.03236190476190475
CSNK2A1,40.0,42.0,23.0,0.21538095238095248
CSNK2A2,3.0,81.0,21.0,-0.06754285714285713
CSNK2A3,14.0,88.0,3.0,0.11442857142857142
CSNK2B,5.0,91.0,9.0,-0.016009523809523807
CSPG4,0.0,65.0,40.0,-0.20830476190476183
CSPG4P1Y,10.0,71.0,24.0,-0.045952380952380974
CSPG4P8,2.0,69.0,34.0,-0.17317142857142848
CSPG5,3.0,55.0,47.0,-0.16852380952380955
CSPP1,31.0,53.0,21.0,0.17218095238095243
CSRNP1,5.0,94.0,6.0,0.04688571428571426
CSRNP2,4.0,68.0,33.0,-0.11645714285714287
CSRNP3,11.0,89.0,5.0,0.08805714285714283
CSRP1,12.0,86.0,7.0,0.060638095238095206
CSRP2,11.0,84.0,10.0,0.02513333333333333
CSRP2BP,41.0,47.0,17.0,0.30207619047619055
CSRP3,17.0,84.0,4.0,0.10804761904761903
CST1,56.0,42.0,7.0,0.5593619047619047
CST11,55.0,43.0,7.0,0.5380571428571429
CST13P,55.0,43.0,7.0,0.5483809523809523
CST2,56.0,42.0,7.0,0.5619428571428571
CST3,56.0,42.0,7.0,0.5577047619047618
CST4,56.0,42.0,7.0,0.561142857142857
CST5,54.0,44.0,7.0,0.5554380952380952
CST6,5.0,84.0,16.0,-0.049933333333333337
CST7,56.0,42.0,7.0,0.5890761904761906
CST8,55.0,43.0,7.0,0.5380571428571429
CST9,56.0,42.0,7.0,0.5508857142857142
CST9L,55.0,43.0,7.0,0.5483809523809523
CSTA,6.0,96.0,3.0,0.02348571428571427
CSTB,3.0,85.0,17.0,-0.0667142857142857
CSTF1,67.0,36.0,2.0,0.7326476190476188
CSTF2,17.0,86.0,2.0,0.1008571428571429
CSTF2T,1.0,89.0,15.0,-0.04841904761904762
CSTF3,3.0,75.0,27.0,-0.07780952380952381
CSTF3-AS1,3.0,75.0,27.0,-0.07780952380952381
CSTL1,55.0,43.0,7.0,0.5331809523809524
CT45A1,17.0,86.0,2.0,0.1008571428571429
CT45A2,17.0,86.0,2.0,0.1008571428571429
CT45A3,17.0,86.0,2.0,0.1008571428571429
CT45A4,17.0,86.0,2.0,0.1008571428571429
CT45A5,17.0,86.0,2.0,0.1008571428571429
CT45A6,17.0,86.0,2.0,0.1008571428571429
CT47A1,17.0,86.0,2.0,0.1008571428571429
CT47A10,17.0,86.0,2.0,0.1008571428571429
CT47A11,17.0,86.0,2.0,0.1008571428571429
CT47A12,17.0,86.0,2.0,0.1008571428571429
CT47A2,17.0,86.0,2.0,0.1008571428571429
CT47A3,17.0,86.0,2.0,0.1008571428571429
CT47A4,17.0,86.0,2.0,0.1008571428571429
CT47A5,17.0,86.0,2.0,0.1008571428571429
CT47A6,17.0,86.0,2.0,0.1008571428571429
CT47A7,17.0,86.0,2.0,0.1008571428571429
CT47A8,17.0,86.0,2.0,0.1008571428571429
CT47B1,17.0,86.0,2.0,0.1008571428571429
CT55,17.0,86.0,2.0,0.1008571428571429
CT62,0.0,72.0,33.0,-0.16499999999999995
CT83,17.0,86.0,2.0,0.1008571428571429
CTAG1A,17.0,86.0,2.0,0.1008571428571429
CTAG2,17.0,86.0,2.0,0.1008571428571429
CTAGE1,3.0,43.0,59.0,-0.26487619047619043
CTAGE10P,42.0,52.0,11.0,0.32569523809523815
CTAGE11P,56.0,47.0,2.0,0.45370476190476194
CTAGE15,46.0,57.0,2.0,0.3091809523809524
CTAGE4,43.0,61.0,1.0,0.2768285714285714
CTAGE5,7.0,60.0,38.0,-0.14828571428571427
CTAGE6,46.0,57.0,2.0,0.3091809523809524
CTAGE7P,1.0,91.0,13.0,-0.027419047619047624
CTAGE8,43.0,61.0,1.0,0.2768285714285714
CTAGE9,3.0,92.0,10.0,0.01037142857142857
CTB-113P19.1,5.0,92.0,8.0,0.018961904761904753
CTB-118N6.3,0.0,85.0,20.0,-0.06391428571428573
CTB-12O2.1,7.0,90.0,8.0,0.022009523809523795
CTB-174D11.1,4.0,91.0,10.0,-0.009190476190476197
CTB-178M22.2,4.0,91.0,10.0,-0.01962857142857143
CTB-7E3.1,4.0,86.0,15.0,-0.053504761904761916
CTBP1,3.0,82.0,20.0,-0.06615238095238095
CTBP1-AS,3.0,82.0,20.0,-0.06615238095238095
CTBP1-AS2,3.0,82.0,20.0,-0.06615238095238095
CTBP2,1.0,80.0,24.0,-0.09241904761904761
CTBS,0.0,87.0,18.0,-0.05426666666666665
CTC-338M12.4,4.0,87.0,14.0,-0.03499999999999998
CTC-360P9.3,14.0,82.0,9.0,0.01319047619047619
CTC-436P18.1,2.0,88.0,15.0,-0.029038095238095234
CTC1,1.0,43.0,61.0,-0.3177142857142857
CTCF,4.0,71.0,30.0,-0.08564761904761903
CTCFL,69.0,36.0,0.0,0.9077428571428567
CTD-2127H9.1,10.0,91.0,4.0,0.06223809523809528
CTD-2151A2.1,1.0,84.0,20.0,-0.07468571428571429
CTD-2194D22.4,17.0,79.0,9.0,0.10994285714285712
CTD-2201E9.1,15.0,82.0,8.0,0.10306666666666668
CTD-2201I18.1,1.0,71.0,33.0,-0.1460190476190476
CTD-2258A20.5,7.0,91.0,7.0,-0.006409523809523811
CTD-2270F17.1,3.0,92.0,10.0,-0.0044380952380952375
CTD-2297D10.2,14.0,84.0,7.0,0.09224761904761906
CTD-2350J17.1,12.0,86.0,7.0,0.0711047619047619
CTD-3080P12.3,20.0,77.0,8.0,0.12237142857142853
CTDNEP1,2.0,41.0,62.0,-0.3109714285714287
CTDP1,4.0,39.0,62.0,-0.2689904761904761
CTDSP1,9.0,87.0,9.0,0.051438095238095234
CTDSP2,12.0,88.0,5.0,0.05192380952380953
CTDSPL,7.0,93.0,5.0,0.06909523809523807
CTDSPL2,0.0,38.0,67.0,-0.32234285714285704
CTF1,14.0,72.0,19.0,0.012428571428571428
CTGF,3.0,93.0,9.0,0.015704761904761902
CTGLF12P,9.0,89.0,7.0,0.05971428571428569
CTH,1.0,68.0,36.0,-0.1294761904761905
CTHRC1,43.0,58.0,4.0,0.32249523809523806
CTIF,4.0,40.0,61.0,-0.24780952380952387
CTLA4,15.0,88.0,2.0,0.1140952380952381
CTNNA1,3.0,69.0,33.0,-0.1160380952380953
CTNNA2,11.0,92.0,2.0,0.0884952380952381
CTNNA3,0.0,69.0,36.0,-0.16798095238095234
CTNNAL1,9.0,86.0,10.0,0.017066666666666667
CTNNB1,4.0,96.0,5.0,0.049038095238095214
CTNNBIP1,0.0,49.0,56.0,-0.27364761904761903
CTNNBL1,66.0,36.0,3.0,0.722247619047619
CTNND1,5.0,80.0,20.0,-0.05069523809523809
CTNND2,14.0,81.0,10.0,0.07344761904761907
CTNS,0.0,37.0,68.0,-0.377038095238095
CTPS1,0.0,72.0,33.0,-0.15682857142857146
CTPS2,17.0,86.0,2.0,0.1008571428571429
CTR9,14.0,87.0,4.0,0.103
CTRB1,4.0,80.0,21.0,-0.08034285714285715
CTRB2,4.0,80.0,21.0,-0.08034285714285715
CTRC,0.0,69.0,36.0,-0.19560952380952376
CTRL,3.0,70.0,32.0,-0.09266666666666663
CTSA,70.0,35.0,0.0,0.8516190476190475
CTSB,13.0,51.0,41.0,-0.13348571428571432
CTSC,7.0,92.0,6.0,0.046057142857142866
CTSD,8.0,93.0,4.0,0.0272095238095238
CTSE,15.0,86.0,4.0,0.11007619047619044
CTSF,5.0,81.0,19.0,-0.05124761904761905
CTSG,9.0,68.0,28.0,-0.05895238095238096
CTSH,0.0,75.0,30.0,-0.16478095238095225
CTSK,10.0,60.0,35.0,-0.06201904761904761
CTSL,7.0,87.0,11.0,-0.0028761904761904693
CTSL3P,7.0,86.0,12.0,-0.007771428571428563
CTSLP2,10.0,88.0,7.0,0.06367619047619046
CTSLP8,7.0,86.0,12.0,-0.007771428571428563
CTSO,3.0,82.0,20.0,-0.07198095238095238
CTSS,10.0,60.0,35.0,-0.06201904761904761
CTSV,8.0,75.0,22.0,-0.024838095238095236
CTSW,5.0,84.0,16.0,-0.049933333333333337
CTSZ,69.0,36.0,0.0,0.86967619047619
CTTN,6.0,93.0,6.0,-0.014809523809523812
CTTNBP2,44.0,60.0,1.0,0.2915142857142857
CTTNBP2NL,0.0,72.0,33.0,-0.1258190476190476
CTU1,9.0,77.0,19.0,-0.04751428571428568
CTU2,3.0,96.0,6.0,0.0015047619047619076
CTXN1,4.0,53.0,48.0,-0.1637714285714285
CTXN2,1.0,74.0,30.0,-0.10836190476190481
CTXN3,2.0,87.0,16.0,-0.02548571428571429
CUBN,3.0,77.0,25.0,-0.11212380952380958
CUEDC1,10.0,85.0,10.0,0.010866666666666665
CUEDC2,0.0,64.0,41.0,-0.1891047619047619
CUL1,30.0,65.0,10.0,0.1501904761904762
CUL2,2.0,71.0,32.0,-0.15200000000000005
CUL3,8.0,93.0,4.0,0.04971428571428571
CUL4A,56.0,48.0,1.0,0.5646190476190477
CUL4B,17.0,86.0,2.0,0.1008571428571429
CUL5,1.0,59.0,45.0,-0.15432380952380953
CUL7,16.0,71.0,18.0,0.048133333333333334
CUL9,16.0,75.0,14.0,0.06205714285714287
CUTA,5.0,91.0,9.0,-0.016009523809523807
CUTC,0.0,69.0,36.0,-0.16856190476190477
CUX1,22.0,62.0,21.0,0.0687809523809524
CUX2,3.0,69.0,33.0,-0.1285523809523809
CUZD1,4.0,87.0,14.0,-0.022019047619047605
CWC15,10.0,89.0,6.0,0.1096952380952381
CWC22,12.0,91.0,2.0,0.11308571428571422
CWC25,5.0,69.0,31.0,-0.09460952380952377
CWC27,2.0,82.0,21.0,-0.07789523809523809
CWF19L1,0.0,66.0,39.0,-0.17869523809523816
CWF19L2,6.0,83.0,16.0,-0.013266666666666671
CWH43,1.0,77.0,27.0,-0.1040380952380952
CX3CL1,6.0,89.0,10.0,-0.017999999999999995
CX3CR1,4.0,94.0,7.0,0.04031428571428569
CXADR,4.0,77.0,24.0,-0.09300952380952386
CXADRP2,1.0,58.0,46.0,-0.23791428571428572
CXADRP3,3.0,48.0,54.0,-0.2357904761904761
CXCL1,4.0,86.0,15.0,0.020104761904761907
CXCL10,2.0,75.0,28.0,-0.07720952380952383
CXCL11,2.0,77.0,26.0,-0.07160952380952379
CXCL12,2.0,97.0,6.0,0.036
CXCL13,4.0,89.0,12.0,0.0003809523809523813
CXCL14,14.0,81.0,10.0,0.07335238095238099
CXCL16,2.0,32.0,71.0,-0.37229523809523796
CXCL17,15.0,85.0,5.0,0.059266666666666676
CXCL2,5.0,85.0,15.0,0.02312380952380953
CXCL3,5.0,85.0,15.0,0.02312380952380953
CXCL5,5.0,85.0,15.0,0.02312380952380953
CXCL6,4.0,86.0,15.0,0.020104761904761907
CXCL9,2.0,75.0,28.0,-0.07720952380952383
CXCR1,9.0,90.0,6.0,0.06427619047619047
CXCR2,9.0,93.0,3.0,0.07425714285714284
CXCR2P1,9.0,93.0,3.0,0.07984761904761901
CXCR3,17.0,86.0,2.0,0.1008571428571429
CXCR4,9.0,93.0,3.0,0.08453333333333336
CXCR5,2.0,79.0,24.0,-0.07220952380952379
CXCR6,6.0,94.0,5.0,0.04116190476190474
CXXC1,4.0,38.0,63.0,-0.2913238095238096
CXXC1P1,17.0,86.0,2.0,0.1008571428571429
CXXC4,1.0,83.0,21.0,-0.06641904761904761
CXXC5,3.0,79.0,23.0,-0.08453333333333336
CXorf21,17.0,86.0,2.0,0.1008571428571429
CXorf22,17.0,86.0,2.0,0.1008571428571429
CXorf23,17.0,86.0,2.0,0.1008571428571429
CXorf27,17.0,86.0,2.0,0.1008571428571429
CXorf28,17.0,86.0,2.0,0.1008571428571429
CXorf30,17.0,86.0,2.0,0.1008571428571429
CXorf31,17.0,86.0,2.0,0.1008571428571429
CXorf36,17.0,86.0,2.0,0.1008571428571429
CXorf38,17.0,86.0,2.0,0.1008571428571429
CXorf40A,17.0,86.0,2.0,0.1008571428571429
CXorf40B,17.0,86.0,2.0,0.1008571428571429
CXorf49,17.0,86.0,2.0,0.1008571428571429
CXorf51A,17.0,86.0,2.0,0.1008571428571429
CXorf56,17.0,86.0,2.0,0.1008571428571429
CXorf57,17.0,86.0,2.0,0.1008571428571429
CXorf58,17.0,86.0,2.0,0.1008571428571429
CXorf64,17.0,86.0,2.0,0.1008571428571429
CXorf65,17.0,86.0,2.0,0.1008571428571429
CXorf66,17.0,86.0,2.0,0.1008571428571429
CYB561,8.0,79.0,18.0,-0.044009523809523804
CYB561A3,4.0,89.0,12.0,-0.039266666666666644
CYB561D1,2.0,82.0,21.0,-0.06173333333333336
CYB561D2,8.0,86.0,11.0,-0.013314285714285714
CYB5A,2.0,41.0,62.0,-0.2692857142857143
CYB5B,2.0,61.0,42.0,-0.13780952380952377
CYB5D1,1.0,43.0,61.0,-0.31646666666666673
CYB5D2,1.0,35.0,69.0,-0.37259999999999993
CYB5R1,13.0,87.0,5.0,0.056247619047619025
CYB5R2,13.0,88.0,4.0,0.06616190476190474
CYB5R3,1.0,60.0,44.0,-0.21646666666666675
CYB5R4,5.0,92.0,8.0,0.014419047619047621
CYB5RL,2.0,87.0,16.0,-0.07973333333333334
CYBA,3.0,96.0,6.0,0.004590476190476197
CYBB,17.0,86.0,2.0,0.1008571428571429
CYBRD1,10.0,76.0,19.0,-0.005238095238095253
CYC1,46.0,53.0,6.0,0.37977142857142854
CYCS,55.0,49.0,1.0,0.37684761904761915
CYCSP52,18.0,85.0,2.0,0.12172380952380953
CYFIP1,1.0,57.0,47.0,-0.24275238095238097
CYFIP2,7.0,81.0,17.0,-0.011276190476190471
CYGB,6.0,76.0,23.0,-0.05887619047619048
CYHR1,47.0,53.0,5.0,0.3856476190476191
CYLC1,17.0,86.0,2.0,0.1008571428571429
CYLC2,10.0,85.0,10.0,0.01683809523809524
CYLD,8.0,90.0,7.0,0.029723809523809527
CYMP,1.0,89.0,15.0,-0.026590476190476196
CYP11A1,0.0,68.0,37.0,-0.2011809523809523
CYP11B1,45.0,53.0,7.0,0.3421619047619048
CYP11B2,45.0,53.0,7.0,0.3379428571428571
CYP17A1,0.0,55.0,50.0,-0.217
CYP19A1,6.0,67.0,32.0,-0.11479047619047618
CYP1A1,0.0,65.0,40.0,-0.21183809523809513
CYP1A2,0.0,65.0,40.0,-0.21183809523809513
CYP1B1,14.0,86.0,5.0,0.09423809523809529
CYP1B1-AS1,14.0,86.0,5.0,0.09179047619047623
CYP20A1,10.0,49.0,46.0,-0.09728571428571435
CYP21A1P,5.0,91.0,9.0,-0.016009523809523807
CYP21A2,5.0,91.0,9.0,-0.016009523809523807
CYP24A1,68.0,36.0,1.0,0.7627047619047618
CYP26A1,0.0,72.0,33.0,-0.16935238095238098
CYP26B1,10.0,93.0,2.0,0.08226666666666665
CYP26C1,0.0,71.0,34.0,-0.17234285714285721
CYP27A1,9.0,88.0,8.0,0.05623809523809525
CYP27B1,12.0,85.0,8.0,0.044980952380952385
CYP27C1,9.0,90.0,6.0,0.057876190476190484
CYP2A13,7.0,72.0,26.0,-0.0817238095238095
CYP2A6,9.0,74.0,22.0,-0.033314285714285734
CYP2A7,8.0,74.0,23.0,-0.043904761904761884
CYP2B6,7.0,72.0,26.0,-0.0761047619047619
CYP2B7P,7.0,72.0,26.0,-0.07278095238095236
CYP2C18,0.0,75.0,30.0,-0.15194285714285719
CYP2C19,0.0,76.0,29.0,-0.14720952380952385
CYP2C8,1.0,78.0,26.0,-0.12149523809523814
CYP2C9,0.0,76.0,29.0,-0.14433333333333337
CYP2D6,2.0,61.0,42.0,-0.2039238095238096
CYP2D7P,2.0,61.0,42.0,-0.2039238095238096
CYP2E1,4.0,91.0,10.0,-0.002257142857142852
CYP2F1,7.0,72.0,26.0,-0.0817238095238095
CYP2G1P,8.0,73.0,24.0,-0.04773333333333332
CYP2J2,6.0,87.0,12.0,0.043085714285714255
CYP2R1,16.0,85.0,4.0,0.12153333333333335
CYP2S1,7.0,72.0,26.0,-0.08047619047619045
CYP2U1,1.0,84.0,20.0,-0.05420952380952379
CYP2W1,52.0,51.0,2.0,0.3250952380952382
CYP39A1,19.0,83.0,3.0,0.18384761904761915
CYP3A4,38.0,60.0,7.0,0.22209523809523804
CYP3A43,37.0,60.0,8.0,0.20847619047619037
CYP3A5,37.0,60.0,8.0,0.21460952380952372
CYP3A7,38.0,60.0,7.0,0.22209523809523804
CYP3A7-CYP3AP1,38.0,60.0,7.0,0.22209523809523804
CYP46A1,4.0,70.0,31.0,-0.12494285714285719
CYP4A11,1.0,87.0,17.0,-0.06857142857142855
CYP4A22,1.0,85.0,19.0,-0.0812095238095238
CYP4B1,1.0,87.0,17.0,-0.06857142857142855
CYP4F11,5.0,72.0,28.0,-0.09173333333333335
CYP4F12,6.0,70.0,29.0,-0.09324761904761907
CYP4F2,5.0,72.0,28.0,-0.09173333333333335
CYP4F22,5.0,61.0,39.0,-0.14539047619047618
CYP4F24P,6.0,71.0,28.0,-0.08680952380952385
CYP4F3,6.0,68.0,31.0,-0.10060952380952382
CYP4F30P,9.0,90.0,6.0,0.0593904761904762
CYP4F35P,3.0,48.0,54.0,-0.2357904761904761
CYP4F62P,9.0,90.0,6.0,0.0593904761904762
CYP4F8,6.0,67.0,32.0,-0.10739047619047618
CYP4V2,2.0,77.0,26.0,-0.10487619047619044
CYP4X1,1.0,85.0,19.0,-0.0798095238095238
CYP4Z1,1.0,85.0,19.0,-0.08238095238095239
CYP4Z2P,1.0,87.0,17.0,-0.06857142857142855
CYP51A1,38.0,58.0,9.0,0.21875238095238092
CYP7A1,41.0,58.0,6.0,0.32148571428571415
CYP7B1,42.0,58.0,5.0,0.32630476190476193
CYP8B1,6.0,94.0,5.0,0.037571428571428554
CYR61,0.0,88.0,17.0,-0.054133333333333346
CYS1,12.0,90.0,3.0,0.07252380952380953
CYSLTR1,17.0,86.0,2.0,0.1008571428571429
CYSLTR2,54.0,48.0,3.0,0.4233238095238095
CYSTM1,3.0,90.0,12.0,-0.041047619047619055
CYTH1,6.0,86.0,13.0,-0.03566666666666666
CYTH2,7.0,72.0,26.0,-0.08331428571428574
CYTH3,29.0,53.0,23.0,0.12501904761904764
CYTH4,2.0,72.0,31.0,-0.16741904761904758
CYTIP,12.0,91.0,2.0,0.10620952380952378
CYTL1,3.0,80.0,22.0,-0.07858095238095239
CYYR1,3.0,76.0,26.0,-0.13673333333333337
CYorf17,10.0,71.0,24.0,-0.045952380952380974
D21S2088E,1.0,76.0,28.0,-0.15148571428571433
D2HGDH,10.0,91.0,4.0,0.07017142857142855
DAAM1,7.0,69.0,29.0,-0.10908571428571431
DAAM2,14.0,86.0,5.0,0.08624761904761902
DAB1,3.0,88.0,14.0,0.011590476190476182
DAB1-AS1,1.0,91.0,13.0,-0.0061714285714285725
DAB2,12.0,90.0,3.0,0.07708571428571431
DAB2IP,7.0,82.0,16.0,-0.01931428571428571
DACH1,56.0,47.0,2.0,0.4664857142857144
DACH2,17.0,86.0,2.0,0.1008571428571429
DACT1,6.0,69.0,30.0,-0.12253333333333338
DACT2,12.0,90.0,3.0,0.12574285714285713
DACT3,6.0,72.0,27.0,-0.0905047619047619
DACT3-AS1,6.0,72.0,27.0,-0.0905047619047619
DAD1,12.0,66.0,27.0,-0.06656190476190477
DAG1,4.0,55.0,46.0,-0.15445714285714285
DAGLA,6.0,87.0,12.0,-0.0398095238095238
DAGLB,29.0,53.0,23.0,0.1247714285714286
DAK,4.0,89.0,12.0,-0.036980952380952364
DALRD3,5.0,54.0,46.0,-0.15561904761904763
DANCR,2.0,84.0,19.0,-0.07992380952380951
DAND5,5.0,65.0,35.0,-0.12972380952380946
DAO,5.0,71.0,29.0,-0.10075238095238094
DAOA,57.0,47.0,1.0,0.5060952380952382
DAOA-AS1,58.0,46.0,1.0,0.5097142857142858
DAP,14.0,82.0,9.0,0.07843809523809527
DAP3,12.0,55.0,38.0,-0.07283809523809526
DAPK1,7.0,85.0,13.0,-0.012019047619047613
DAPK2,0.0,58.0,47.0,-0.214142857142857
DAPK3,6.0,57.0,42.0,-0.14503809523809524
DAPL1,12.0,91.0,2.0,0.10450476190476188
DAPP1,1.0,85.0,19.0,-0.05804761904761904
DARC,17.0,86.0,2.0,0.12333333333333335
DARS,8.0,73.0,24.0,-0.02799047619047619
DARS2,10.0,71.0,24.0,-0.017933333333333343
DAW1,8.0,94.0,3.0,0.05339047619047619
DAXX,5.0,91.0,9.0,-0.016009523809523807
DAZ1,10.0,71.0,24.0,-0.045952380952380974
DAZ2,10.0,71.0,24.0,-0.045952380952380974
DAZ3,10.0,71.0,24.0,-0.045952380952380974
DAZ4,10.0,71.0,24.0,-0.045952380952380974
DAZAP1,7.0,71.0,27.0,-0.1021047619047619
DAZAP2,4.0,69.0,32.0,-0.1079047619047619
DAZL,7.0,92.0,6.0,0.042971428571428556
DBF4,42.0,61.0,2.0,0.2590571428571429
DBF4B,4.0,68.0,33.0,-0.1156571428571428
DBH,9.0,81.0,15.0,-0.022123809523809528
DBH-AS1,9.0,81.0,15.0,-0.022123809523809528
DBI,9.0,94.0,2.0,0.06892380952380953
DBIL5P,0.0,35.0,70.0,-0.38244761904761887
DBIL5P2,10.0,88.0,7.0,0.03440952380952381
DBN1,10.0,83.0,12.0,-0.02838095238095238
DBNDD1,7.0,91.0,7.0,0.026561904761904755
DBNDD2,69.0,36.0,0.0,0.8316571428571427
DBNL,46.0,56.0,3.0,0.3000285714285713
DBP,7.0,72.0,26.0,-0.08183809523809527
DBR1,6.0,88.0,11.0,-0.005923809523809525
DBT,0.0,71.0,34.0,-0.13724761904761906
DBX1,11.0,91.0,3.0,0.06394285714285712
DBX2,11.0,91.0,3.0,0.04465714285714286
DCAF10,9.0,81.0,15.0,0.028971428571428575
DCAF11,15.0,62.0,28.0,0.0002285714285714242
DCAF12,7.0,61.0,37.0,-0.11673333333333331
DCAF12L1,17.0,86.0,2.0,0.1008571428571429
DCAF12L2,17.0,86.0,2.0,0.1008571428571429
DCAF13,43.0,58.0,4.0,0.32249523809523806
DCAF13P3,2.0,48.0,55.0,-0.2670761904761904
DCAF15,6.0,63.0,36.0,-0.13119999999999996
DCAF16,2.0,79.0,24.0,-0.08750476190476195
DCAF17,10.0,75.0,20.0,-0.010180952380952393
DCAF4,1.0,50.0,54.0,-0.25435238095238094
DCAF4L1,2.0,77.0,26.0,-0.11648571428571426
DCAF4L2,42.0,58.0,5.0,0.31209523809523826
DCAF5,4.0,68.0,33.0,-0.15059999999999998
DCAF6,16.0,84.0,5.0,0.10230476190476191
DCAF7,8.0,82.0,15.0,-0.037971428571428566
DCAF8,17.0,85.0,3.0,0.11726666666666667
DCAF8L1,17.0,86.0,2.0,0.1008571428571429
DCAF8L2,17.0,86.0,2.0,0.1008571428571429
DCAKD,4.0,76.0,25.0,-0.08736190476190477
DCBLD1,4.0,91.0,10.0,0.01132380952380952
DCBLD2,5.0,98.0,2.0,0.04311428571428571
