Name,amplifications,neutral,deletions,average
AC112693.1,6.0,95.0,8.0,0.01667357389247041
AC112693.2,6.0,95.0,8.0,0.01667357389247041
AC112693.3,6.0,95.0,8.0,0.01667357389247041
AC112694.1,6.0,85.0,18.0,-0.03218623382752222
AC112694.2,6.0,85.0,18.0,-0.03218623382752222
AC112695.1,2.0,90.0,17.0,-0.07080457349968272
AC112698.1,1.0,82.0,26.0,-0.09993362877636748
AC112702.1,5.0,90.0,14.0,-0.005453542911570973
AC112715.1,1.0,90.0,18.0,-0.053313392355361575
AC112719.1,1.0,91.0,17.0,-0.05834488052194985
AC112719.2,1.0,91.0,17.0,-0.05834488052194985
AC112721.1,1.0,90.0,18.0,-0.05370597192634071
AC112721.2,1.0,90.0,18.0,-0.05370597192634071
AC112722.1,2.0,80.0,27.0,-0.09947462876843059
AC112770.1,40.0,68.0,1.0,0.24967173987691435
AC112771.1,32.0,76.0,1.0,0.20323043430692236
AC112777.1,13.0,90.0,6.0,0.08354827545597364
AC112778.1,0.0,89.0,20.0,-0.054710612266889655
AC112907.1,45.0,64.0,0.0,0.31338802567604296
AC112907.2,45.0,64.0,0.0,0.31338802567604296
AC112907.3,45.0,64.0,0.0,0.31338802567604296
AC113133.1,18.0,82.0,9.0,0.07574315629286792
AC113137.1,0.0,77.0,32.0,-0.14007118542902916
AC113139.1,18.0,90.0,1.0,0.16194758819042532
AC113143.1,20.0,87.0,2.0,0.16483678145064112
AC113143.2,19.0,88.0,2.0,0.16336144092805796
AC113143.3,19.0,88.0,2.0,0.16336144092805796
AC113145.1,18.0,90.0,1.0,0.16470859703053276
AC113146.1,1.0,98.0,10.0,-0.023880226812171397
AC113155.1,1.0,87.0,21.0,-0.09556419533536042
AC113167.1,1.0,73.0,35.0,-0.15008624508464713
AC113174.1,18.0,88.0,3.0,0.09510425232830762
AC113189.1,3.0,90.0,16.0,-0.025956821418858387
AC113189.2,3.0,90.0,16.0,-0.025956821418858387
AC113189.3,3.0,90.0,16.0,-0.025956821418858387
AC113189.4,3.0,90.0,16.0,-0.025956821418858387
AC113189.9,3.0,90.0,16.0,-0.025956821418858387
AC113191.1,15.0,85.0,9.0,0.07452679115872107
AC113192.1,5.0,92.0,12.0,-0.005446905387372242
AC113192.2,5.0,92.0,12.0,-0.005446905387372242
AC113192.3,5.0,92.0,12.0,-0.005446905387372242
AC113192.4,5.0,92.0,12.0,-0.005446905387372242
AC113192.5,5.0,92.0,12.0,-0.005446905387372242
AC113194.1,19.0,89.0,1.0,0.16487252305953248
AC113208.1,3.0,96.0,10.0,-0.008209160262870016
AC113208.2,3.0,96.0,10.0,-0.010327490289636986
AC113208.3,3.0,96.0,10.0,-0.010327490289636986
AC113208.4,3.0,96.0,10.0,-0.010327490289636986
AC113331.1,4.0,82.0,23.0,-0.07434294121068366
AC113340.1,2.0,80.0,27.0,-0.08938097493947494
AC113346.1,1.0,80.0,28.0,-0.10337431848344832
AC113346.2,1.0,80.0,28.0,-0.1020545727451509
AC113347.1,27.0,80.0,2.0,0.17312603512278846
AC113347.2,27.0,80.0,2.0,0.17312603512278846
AC113347.3,27.0,80.0,2.0,0.17312603512278846
AC113347.4,27.0,80.0,2.0,0.17777470994186867
AC113348.1,1.0,80.0,28.0,-0.09908874323693846
AC113348.2,1.0,80.0,28.0,-0.09908874323693846
AC113348.3,1.0,80.0,28.0,-0.09908874323693846
AC113349.1,1.0,76.0,32.0,-0.12900754200046463
AC113349.2,1.0,76.0,32.0,-0.12900754200046463
AC113352.1,1.0,75.0,33.0,-0.1361635369758482
AC113355.1,26.0,80.0,3.0,0.1703754101142662
AC113361.1,1.0,81.0,27.0,-0.0991228549633271
AC113367.1,2.0,77.0,30.0,-0.11534306513829397
AC113367.2,2.0,77.0,30.0,-0.11534306513829397
AC113367.3,2.0,77.0,30.0,-0.11534306513829397
AC113368.1,26.0,80.0,3.0,0.1760888748046703
AC113370.1,26.0,81.0,2.0,0.17348148801580773
AC113382.1,2.0,80.0,27.0,-0.08609977275785677
AC113382.2,2.0,80.0,27.0,-0.08609977275785677
AC113383.1,1.0,73.0,35.0,-0.13671404683805657
AC113385.1,3.0,72.0,34.0,-0.1287063156831256
AC113385.2,3.0,72.0,34.0,-0.1287063156831256
AC113385.3,3.0,72.0,34.0,-0.1287063156831256
AC113386.1,27.0,80.0,2.0,0.18162379077192892
AC113391.1,1.0,80.0,28.0,-0.09961652226805294
AC113391.2,1.0,80.0,28.0,-0.09961652226805294
AC113398.1,1.0,77.0,31.0,-0.12788041399839076
AC113398.2,1.0,77.0,31.0,-0.1290516370204201
AC113403.1,2.0,80.0,27.0,-0.08624832837159037
AC113404.1,1.0,75.0,33.0,-0.13058984033573282
AC113404.2,1.0,74.0,34.0,-0.1372448866336708
AC113404.3,1.0,74.0,34.0,-0.1372448866336708
AC113410.1,2.0,78.0,29.0,-0.10963449178496472
AC113410.2,2.0,78.0,29.0,-0.10963449178496472
AC113410.3,2.0,78.0,29.0,-0.10963449178496472
AC113410.4,2.0,78.0,29.0,-0.10963449178496472
AC113410.5,2.0,78.0,29.0,-0.10963449178496472
AC113414.1,1.0,78.0,30.0,-0.11636472934255285
AC113418.1,1.0,76.0,32.0,-0.1287543955749149
AC113420.1,1.0,79.0,29.0,-0.10664420106673149
AC113423.1,1.0,80.0,28.0,-0.10432920624997598
AC113423.2,1.0,80.0,28.0,-0.10432920624997598
AC113430.1,27.0,80.0,2.0,0.20477624875969594
AC113554.1,8.0,100.0,1.0,0.06848805167860995
AC113607.1,6.0,98.0,5.0,0.03334063098007193
AC113608.1,7.0,95.0,7.0,0.039232481370470404
AC113608.2,6.0,96.0,7.0,0.038155181802796166
AC113615.1,1.0,76.0,32.0,-0.10214277773736814
AC113615.2,1.0,76.0,32.0,-0.10214277773736814
AC113618.1,1.0,90.0,18.0,-0.05556120428607992
AC113618.2,1.0,90.0,18.0,-0.05556120428607992
AC113935.1,2.0,91.0,16.0,-0.0434355140898805
AC114267.1,7.0,94.0,8.0,0.0392701981801377
AC114271.1,1.0,95.0,13.0,-0.01909016924557943
AC114277.1,26.0,81.0,2.0,0.18080745352134248
AC114284.1,1.0,76.0,32.0,-0.12978504763990809
AC114291.1,27.0,80.0,2.0,0.18639386134904418
AC114291.2,27.0,80.0,2.0,0.18846841402597797
AC114296.1,2.0,78.0,29.0,-0.10560250698590513
AC114300.1,27.0,80.0,2.0,0.17777528277374208
AC114311.1,1.0,76.0,32.0,-0.12963302534869683
AC114316.1,1.0,74.0,34.0,-0.14499336957124248
AC114321.1,0.0,80.0,29.0,-0.11458338705012941
AC114322.1,1.0,75.0,33.0,-0.13279923568736923
AC114324.1,1.0,74.0,34.0,-0.1403977033961972
AC114324.2,1.0,74.0,34.0,-0.14025780999992926
AC114341.1,0.0,75.0,34.0,-0.16121278855889812
AC114341.2,0.0,75.0,34.0,-0.1591186219984266
AC114401.1,0.0,50.0,59.0,-0.23564417615246216
AC114402.1,15.0,93.0,1.0,0.08710449327319586
AC114402.2,15.0,93.0,1.0,0.08710449327319586
AC114477.1,0.0,55.0,54.0,-0.2032559971216115
AC114482.1,2.0,92.0,15.0,-0.037804203051414305
AC114485.1,3.0,87.0,19.0,-0.06645483139498096
AC114488.1,3.0,94.0,12.0,-0.01535094582818372
AC114488.2,3.0,94.0,12.0,-0.013963464969992604
AC114488.3,3.0,94.0,12.0,-0.013963464969992604
AC114489.1,3.0,94.0,12.0,-0.020125581582402855
AC114490.1,4.0,94.0,11.0,-0.011517568169222184
AC114490.2,4.0,94.0,11.0,-0.011517568169222184
AC114490.3,4.0,94.0,11.0,-0.011517568169222184
AC114491.1,1.0,86.0,22.0,-0.08300518305617116
AC114492.1,6.0,92.0,11.0,0.01736546841280043
AC114495.1,2.0,94.0,13.0,-0.0417426724709775
AC114495.2,2.0,94.0,13.0,-0.02078519837594525
AC114498.1,7.0,98.0,4.0,0.054804635750546345
AC114498.2,36.0,73.0,0.0,0.29413392704500485
AC114501.1,15.0,92.0,2.0,0.1137358177718254
AC114501.2,15.0,92.0,2.0,0.11573642472668538
AC114501.3,15.0,92.0,2.0,0.11396639304820683
AC114546.1,1.0,96.0,12.0,-0.02669305018794451
AC114546.2,1.0,96.0,12.0,-0.02669305018794451
AC114546.3,1.0,96.0,12.0,-0.02669305018794451
AC114546.4,1.0,96.0,12.0,-0.02669305018794451
AC114550.1,2.0,72.0,35.0,-0.1307349982886139
AC114550.2,2.0,72.0,35.0,-0.1307349982886139
AC114550.3,2.0,72.0,35.0,-0.1307349982886139
AC114684.1,1.0,80.0,28.0,-0.11466173136366557
AC114689.1,0.0,75.0,34.0,-0.1535915577383961
AC114689.2,0.0,75.0,34.0,-0.1535915577383961
AC114689.3,0.0,75.0,34.0,-0.1535915577383961
AC114728.1,2.0,74.0,33.0,-0.11349016249656159
AC114730.1,2.0,90.0,17.0,-0.048176262237229824
AC114730.2,2.0,90.0,17.0,-0.048176262237229824
AC114730.3,2.0,89.0,18.0,-0.050109273572123435
AC114737.1,13.0,93.0,3.0,0.09298806775527628
AC114737.2,13.0,93.0,3.0,0.09298806775527628
AC114737.3,13.0,93.0,3.0,0.09298806775527628
AC114741.1,0.0,90.0,19.0,-0.08931705103945783
AC114744.1,1.0,78.0,30.0,-0.10981459329991035
AC114752.1,9.0,99.0,1.0,0.06685975498563983
AC114752.2,9.0,99.0,1.0,0.06685975498563983
AC114755.1,4.0,102.0,3.0,0.03113686263089328
AC114755.2,4.0,102.0,3.0,0.03113686263089328
AC114755.3,4.0,102.0,3.0,0.03113686263089328
AC114755.4,4.0,102.0,3.0,0.03113686263089328
AC114755.5,4.0,102.0,3.0,0.03113686263089328
AC114757.1,2.0,83.0,24.0,-0.08722387828117185
AC114760.1,7.0,97.0,5.0,0.02746975385462759
AC114760.2,7.0,97.0,5.0,0.02746975385462759
AC114763.1,4.0,99.0,6.0,0.007521607705620782
AC114763.2,4.0,99.0,6.0,0.007521607705620782
AC114774.1,2.0,83.0,24.0,-0.06943281759565421
AC114776.1,4.0,102.0,3.0,0.03384077711201152
AC114781.1,1.0,91.0,17.0,-0.0607440345217104
AC114781.2,1.0,91.0,17.0,-0.0607440345217104
AC114781.3,1.0,91.0,17.0,-0.0607440345217104
AC114781.4,1.0,91.0,17.0,-0.0607440345217104
AC114781.5,1.0,91.0,17.0,-0.0607440345217104
AC114786.1,1.0,87.0,21.0,-0.07083894049004354
AC114786.2,3.0,88.0,18.0,-0.06598968405196776
AC114786.3,3.0,87.0,19.0,-0.07346245920986523
AC114786.4,1.0,88.0,20.0,-0.07052265230361995
AC114797.1,1.0,87.0,21.0,-0.07083894049004354
AC114798.1,1.0,82.0,26.0,-0.10000698316387831
AC114801.1,2.0,90.0,17.0,-0.05541511681544854
AC114801.2,2.0,90.0,17.0,-0.053100492453215985
AC114801.3,2.0,90.0,17.0,-0.05541511681544854
AC114802.1,10.0,98.0,1.0,0.07244552238404604
AC114803.1,1.0,89.0,19.0,-0.0584815735319812
AC114808.1,6.0,98.0,5.0,0.034101696427913095
AC114808.2,6.0,98.0,5.0,0.034101696427913095
AC114810.1,6.0,97.0,6.0,0.03416370511059624
AC114811.1,0.0,92.0,17.0,-0.07972349346266584
AC114811.2,0.0,92.0,17.0,-0.07972349346266584
AC114812.1,1.0,90.0,18.0,-0.05443692158506098
AC114812.2,1.0,90.0,18.0,-0.05443692158506098
AC114812.3,1.0,90.0,18.0,-0.05443692158506098
AC114812.4,1.0,90.0,18.0,-0.05443692158506098
AC114814.1,1.0,89.0,19.0,-0.0552100968912868
AC114814.2,1.0,89.0,19.0,-0.0552100968912868
AC114814.3,1.0,89.0,19.0,-0.0552100968912868
AC114878.1,2.0,89.0,18.0,-0.05920493026813825
AC114878.2,1.0,90.0,18.0,-0.0632964839405863
AC114928.1,1.0,73.0,35.0,-0.13704324279635308
AC114930.1,27.0,80.0,2.0,0.18022194215419257
AC114939.1,1.0,80.0,28.0,-0.10975179849079376
AC114940.1,1.0,74.0,34.0,-0.14323207304993035
AC114947.1,26.0,80.0,3.0,0.16376984761814115
AC114947.2,26.0,80.0,3.0,0.16421601564195093
AC114954.1,27.0,78.0,4.0,0.16577104751529922
AC114956.1,26.0,80.0,3.0,0.16683425920710693
AC114956.2,26.0,80.0,3.0,0.16683425920710693
AC114956.3,26.0,80.0,3.0,0.16683425920710693
AC114964.1,30.0,77.0,2.0,0.19482955966887122
AC114964.2,30.0,77.0,2.0,0.19482955966887122
AC114967.1,27.0,79.0,3.0,0.17005647838654045
AC114971.1,1.0,74.0,34.0,-0.14464733892336323
AC114973.1,2.0,83.0,24.0,-0.08105871616042275
AC114977.1,28.0,78.0,3.0,0.17845730182121924
AC114977.2,28.0,78.0,3.0,0.17845730182121924
AC114980.1,1.0,73.0,35.0,-0.1443148988087487
AC114981.1,28.0,79.0,2.0,0.17957401669081252
AC114982.1,1.0,79.0,29.0,-0.10547060764101401
AC114982.2,1.0,79.0,29.0,-0.10547060764101401
AC115099.1,2.0,103.0,4.0,0.024922710817447492
AC115100.1,2.0,82.0,25.0,-0.081851492287099
AC115102.1,4.0,95.0,10.0,-0.003385702713300447
AC115115.1,5.0,102.0,2.0,0.04091822938237781
AC115220.1,15.0,92.0,2.0,0.10464056295197997
AC115220.2,15.0,92.0,2.0,0.10641451044107937
AC115220.3,15.0,92.0,2.0,0.10641451044107937
AC115223.1,2.0,86.0,21.0,-0.06424308334056077
AC115282.1,0.0,51.0,58.0,-0.2193915554705219
AC115282.2,0.0,51.0,58.0,-0.2193915554705219
AC115283.1,1.0,55.0,53.0,-0.20422052928490367
AC115284.1,0.0,55.0,54.0,-0.2106504658300317
AC115284.2,0.0,55.0,54.0,-0.2106504658300317
AC115284.3,0.0,55.0,54.0,-0.2106504658300317
AC115284.4,0.0,55.0,54.0,-0.2106504658300317
AC115285.1,4.0,94.0,11.0,-0.010094898825141146
AC115286.1,4.0,94.0,11.0,-0.012344429624850058
AC115485.1,1.0,68.0,40.0,-0.16911490622499994
AC115522.1,4.0,98.0,7.0,0.0036791117564811356
AC115618.1,3.0,87.0,19.0,-0.03920552206434733
AC115618.2,3.0,87.0,19.0,-0.03920552206434733
AC115618.3,3.0,87.0,19.0,-0.03920552206434733
AC115619.1,7.0,98.0,4.0,0.05725425289990676
AC115621.1,1.0,89.0,19.0,-0.08313640710719358
AC115622.1,0.0,90.0,19.0,-0.08993607693189119
AC115676.1,18.0,84.0,7.0,0.10094268176908942
AC115837.1,22.0,86.0,1.0,0.16456734905577794
AC115837.2,22.0,85.0,2.0,0.16159756753350216
AC115989.1,6.0,87.0,16.0,0.013011649930687335
AC115990.1,4.0,88.0,17.0,-0.030879592509734818
AC116003.1,0.0,75.0,34.0,-0.1557680742042838
AC116003.2,0.0,75.0,34.0,-0.1557680742042838
AC116003.3,0.0,75.0,34.0,-0.1557680742042838
AC116021.1,7.0,91.0,11.0,0.009726059054885472
AC116025.1,5.0,101.0,3.0,0.0441243479642172
AC116025.2,5.0,101.0,3.0,0.0441243479642172
AC116035.1,0.0,57.0,52.0,-0.2060390874468307
AC116036.1,1.0,52.0,56.0,-0.21291844120403083
AC116036.2,1.0,52.0,56.0,-0.21291844120403083
AC116038.1,0.0,55.0,54.0,-0.20815371147016798
AC116049.1,2.0,87.0,20.0,-0.06186866995810134
AC116049.2,2.0,87.0,20.0,-0.06186866995810134
AC116050.1,4.0,105.0,0.0,0.03334583504373398
AC116096.1,0.0,55.0,54.0,-0.20152082047202732
AC116099.1,2.0,91.0,16.0,-0.04443967090969324
AC116158.1,0.0,99.0,10.0,-0.023797734188432482
AC116158.2,0.0,99.0,10.0,-0.023797734188432482
AC116158.3,0.0,99.0,10.0,-0.023797734188432482
AC116165.1,2.0,88.0,19.0,-0.0516809131820822
AC116165.2,3.0,85.0,21.0,-0.05113404490284791
AC116165.3,3.0,84.0,22.0,-0.05611121746327047
AC116312.1,1.0,80.0,28.0,-0.11242205397223197
AC116317.1,1.0,76.0,32.0,-0.10214277773736814
AC116337.1,1.0,77.0,31.0,-0.12090343129945211
AC116337.2,1.0,77.0,31.0,-0.12090343129945211
AC116337.3,1.0,77.0,31.0,-0.12090343129945211
AC116337.4,1.0,77.0,31.0,-0.1220725777928741
AC116345.1,1.0,77.0,31.0,-0.12423145711483029
AC116345.2,1.0,77.0,31.0,-0.12423145711483029
AC116345.3,1.0,77.0,31.0,-0.12423145711483029
AC116345.4,1.0,77.0,31.0,-0.12423145711483029
AC116347.1,1.0,74.0,34.0,-0.14099980559621234
AC116347.2,1.0,74.0,34.0,-0.14099980559621234
AC116348.1,2.0,104.0,3.0,0.018813923323177138
AC116348.2,2.0,104.0,3.0,0.018813923323177138
AC116348.3,2.0,104.0,3.0,0.018813923323177138
AC116348.4,2.0,104.0,3.0,0.018813923323177138
AC116350.1,26.0,79.0,4.0,0.16435849876601408
AC116351.1,27.0,80.0,2.0,0.18871661462850886
AC116351.2,27.0,80.0,2.0,0.18871661462850886
AC116353.1,1.0,81.0,27.0,-0.09688895858657727
AC116353.2,1.0,81.0,27.0,-0.09688895858657727
AC116353.3,1.0,81.0,27.0,-0.09688895858657727
AC116353.4,1.0,81.0,27.0,-0.09688895858657727
AC116353.5,1.0,81.0,27.0,-0.09688895858657727
AC116359.1,25.0,82.0,2.0,0.17831883273553567
AC116361.1,28.0,79.0,2.0,0.18477323616511285
AC116362.1,1.0,77.0,31.0,-0.12709662247006248
AC116362.2,1.0,76.0,32.0,-0.12750433145961634
AC116366.1,2.0,78.0,29.0,-0.10963449178496472
AC116366.2,2.0,78.0,29.0,-0.10963449178496472
AC116366.3,2.0,78.0,29.0,-0.10963449178496472
AC116407.1,5.0,102.0,2.0,0.07134522051664102
AC116407.2,5.0,102.0,2.0,0.07134522051664102
AC116407.3,5.0,102.0,2.0,0.07134522051664102
AC116407.4,5.0,102.0,2.0,0.07134522051664102
AC116424.1,21.0,82.0,6.0,0.1323763120740437
AC116428.1,2.0,73.0,34.0,-0.1271909675489546
AC116447.1,1.0,81.0,27.0,-0.0943583303228811
AC116456.1,4.0,82.0,23.0,-0.07334446695063028
AC116456.2,4.0,82.0,23.0,-0.07334446695063028
AC116533.1,4.0,87.0,18.0,-0.032696810659138056
AC116534.1,4.0,87.0,18.0,-0.033927326169311926
AC116535.1,5.0,85.0,19.0,-0.03681251538045458
AC116552.1,6.0,93.0,10.0,-0.004989438045190703
AC116553.1,2.0,97.0,10.0,-0.023095113286797243
AC116553.2,2.0,97.0,10.0,-0.023269218621766008
AC116562.1,1.0,77.0,31.0,-0.09856812846289191
AC116562.2,1.0,78.0,30.0,-0.096182781190453
AC116562.3,1.0,77.0,31.0,-0.09856812846289191
AC116562.4,1.0,77.0,31.0,-0.09850157858944149
AC116563.1,1.0,90.0,18.0,-0.07944088395750479
AC116563.2,1.0,90.0,18.0,-0.07944088395750479
AC116565.1,1.0,77.0,31.0,-0.09786324204964696
AC116609.1,6.0,98.0,5.0,0.03334287959971977
AC116609.2,6.0,98.0,5.0,0.03334287959971977
AC116609.3,6.0,98.0,5.0,0.03334287959971977
AC116611.1,1.0,77.0,31.0,-0.10372353185225587
AC116612.1,1.0,75.0,33.0,-0.10746214529188633
AC116616.1,1.0,85.0,23.0,-0.09783091520289967
AC116634.1,1.0,87.0,21.0,-0.0884176773361861
AC116651.1,1.0,78.0,30.0,-0.10981459329991035
AC116655.1,1.0,75.0,33.0,-0.11186932124418872
AC116666.1,12.0,94.0,3.0,0.08240508769191959
AC116667.1,5.0,94.0,10.0,0.01150366304533517
AC116667.2,5.0,94.0,10.0,0.013956007980665227
AC116903.1,6.0,95.0,8.0,0.016467925288753304
AC116903.2,6.0,95.0,8.0,0.017988100408352845
AC116913.1,2.0,97.0,10.0,-0.008770817751330347
AC116914.1,3.0,90.0,16.0,-0.027263332072562062
AC116914.2,3.0,90.0,16.0,-0.027263332072562062
AC116917.1,1.0,78.0,30.0,-0.1153253654976651
AC117372.1,1.0,102.0,6.0,-0.0004830973710181797
AC117373.1,1.0,102.0,6.0,-0.006629278490547901
AC117373.2,1.0,102.0,6.0,-0.006629278490547901
AC117377.1,1.0,101.0,7.0,-0.011231844320200456
AC117378.1,3.0,102.0,4.0,0.016523850879810006
AC117382.1,24.0,81.0,4.0,0.15630786626127458
AC117382.2,25.0,80.0,4.0,0.159268437514552
AC117383.1,31.0,77.0,1.0,0.19674087283818098
AC117383.2,31.0,77.0,1.0,0.19674087283818098
AC117386.1,37.0,71.0,1.0,0.23985001426737929
AC117386.2,36.0,72.0,1.0,0.2383433145393357
AC117392.1,41.0,67.0,1.0,0.24964911776736395
AC117394.1,38.0,70.0,1.0,0.23711502193248105
AC117394.2,38.0,70.0,1.0,0.237050921023914
AC117395.1,36.0,71.0,2.0,0.23486978252011276
AC117402.1,14.0,85.0,10.0,0.08370893162134196
AC117409.1,20.0,82.0,7.0,0.12715052776349775
AC117422.1,19.0,83.0,7.0,0.11662481777443666
AC117430.1,15.0,84.0,10.0,0.08670678952958939
AC117434.1,43.0,65.0,1.0,0.2944482819703144
AC117435.1,14.0,85.0,10.0,0.0869415513270146
AC117440.1,26.0,79.0,4.0,0.16686434595580343
AC117453.1,45.0,64.0,0.0,0.32352883310947417
AC117454.1,38.0,70.0,1.0,0.23610683936494192
AC117457.1,45.0,64.0,0.0,0.32352883310947417
AC117460.1,17.0,82.0,10.0,0.08183301547812862
AC117461.1,0.0,53.0,56.0,-0.23836025131224847
AC117462.1,0.0,53.0,56.0,-0.24027655449167046
AC117464.1,0.0,55.0,54.0,-0.22575152205316484
AC117465.1,45.0,63.0,1.0,0.32082891341664704
AC117469.1,48.0,61.0,0.0,0.31649998932290446
AC117470.1,18.0,81.0,10.0,0.09516430737591108
AC117473.1,16.0,83.0,10.0,0.0869848700080227
AC117480.1,19.0,84.0,6.0,0.11676799956029538
AC117481.1,0.0,52.0,57.0,-0.2295609936339753
AC117482.1,0.0,54.0,55.0,-0.23652219557418303
AC117488.1,17.0,84.0,8.0,0.11025559226597675
AC117489.1,0.0,51.0,58.0,-0.2307948701061992
AC117490.1,49.0,60.0,0.0,0.32649037199183883
AC117490.2,49.0,60.0,0.0,0.32649037199183883
AC117498.1,2.0,100.0,7.0,-0.0065206238124656994
AC117498.2,2.0,100.0,7.0,-0.0065206238124656994
AC117498.3,2.0,100.0,7.0,-0.0065206238124656994
AC117500.1,1.0,101.0,7.0,-0.007048316240874821
AC117500.2,1.0,101.0,7.0,-0.007048316240874821
AC117500.3,1.0,101.0,7.0,-0.007740387776117458
AC117500.4,1.0,101.0,7.0,-0.007048316240874821
AC117500.5,1.0,101.0,7.0,-0.007740387776117458
AC117500.6,1.0,101.0,7.0,-0.007048316240874821
AC117503.1,1.0,104.0,4.0,0.0016964753904939636
AC117503.2,1.0,104.0,4.0,0.0016964753904939636
AC117503.3,1.0,104.0,4.0,0.0016964753904939636
AC117503.4,1.0,104.0,4.0,0.0007085532874697499
AC117503.5,1.0,104.0,4.0,0.0006920410060867667
AC117505.1,1.0,104.0,4.0,0.003740331794481597
AC117509.1,14.0,84.0,11.0,0.08027981427816408
AC117522.1,1.0,73.0,35.0,-0.13704324279635308
AC117522.2,1.0,73.0,35.0,-0.13704324279635308
AC117522.3,1.0,73.0,35.0,-0.13704324279635308
AC117525.1,1.0,75.0,33.0,-0.1415188411384535
AC117528.1,1.0,73.0,35.0,-0.14361959330627286
AC117529.1,26.0,79.0,4.0,0.16250171573408553
AC117529.2,26.0,79.0,4.0,0.16250171573408553
AC117532.1,27.0,80.0,2.0,0.18080591992890305
AC117569.1,2.0,81.0,26.0,-0.0761256751626312
AC117569.2,2.0,80.0,27.0,-0.08353386666432767
AC117834.1,23.0,84.0,2.0,0.16558354743837844
AC117834.2,23.0,83.0,3.0,0.16141436649122182
AC117944.1,1.0,93.0,15.0,-0.044430125717139585
AC117945.1,4.0,93.0,12.0,-0.01759967114263693
AC117945.2,4.0,93.0,12.0,-0.01759967114263693
AC117947.1,3.0,97.0,9.0,-0.022066972015238297
AC118273.1,3.0,94.0,12.0,-0.01376862301819672
AC118273.2,3.0,94.0,12.0,-0.01376862301819672
AC118282.1,0.0,83.0,26.0,-0.1069711295468455
AC118282.2,0.0,83.0,26.0,-0.10588332061145976
AC118282.3,0.0,83.0,26.0,-0.10588332061145976
AC118282.4,0.0,83.0,26.0,-0.108143877143539
AC118344.1,4.0,98.0,7.0,0.008803998432127645
AC118344.2,4.0,97.0,8.0,0.007752358433364484
AC118345.1,10.0,97.0,2.0,0.06364737651501282
AC118465.1,1.0,76.0,32.0,-0.12963302534869683
AC118469.1,1.0,91.0,17.0,-0.058538948925992776
AC118469.2,1.0,92.0,16.0,-0.05310605336790899
AC118470.1,18.0,89.0,2.0,0.09371180120211234
AC118549.1,2.0,92.0,15.0,-0.03565606385968584
AC118553.1,3.0,88.0,18.0,-0.0584053327874727
AC118553.2,3.0,88.0,18.0,-0.0584053327874727
AC118555.1,16.0,90.0,3.0,0.08427955608452647
AC118653.1,5.0,103.0,1.0,0.05449386871574452
AC118658.1,5.0,96.0,8.0,0.019448739888642937
AC118754.1,3.0,91.0,15.0,-0.023418553806480714
AC118754.2,3.0,91.0,15.0,-0.023418553806480714
AC118754.3,3.0,91.0,15.0,-0.023418553806480714
AC118755.1,2.0,89.0,18.0,-0.03269836087984861
AC118755.2,2.0,89.0,18.0,-0.03269836087984861
AC118757.1,1.0,81.0,27.0,-0.09506885135270235
AC118758.1,12.0,97.0,0.0,0.14659940790936357
AC118758.2,14.0,94.0,1.0,0.14906658894609626
AC118758.3,13.0,96.0,0.0,0.14657986016988941
AC118942.1,4.0,93.0,12.0,-0.010861475973919111
AC119044.1,3.0,99.0,7.0,0.009955492995338825
AC119150.1,1.0,76.0,32.0,-0.12900754200046463
AC119150.2,1.0,76.0,32.0,-0.12900754200046463
AC119396.1,1.0,92.0,16.0,-0.04002326808926383
AC119396.2,1.0,92.0,16.0,-0.03930780160404381
AC119403.1,1.0,89.0,19.0,-0.046173585219033704
AC119403.2,1.0,89.0,19.0,-0.046173585219033704
AC119424.1,1.0,52.0,56.0,-0.21291844120403083
AC119427.1,13.0,95.0,1.0,0.07866461328150272
AC119427.2,14.0,94.0,1.0,0.08094497308022852
AC119428.1,3.0,94.0,12.0,-0.024034557888456494
AC119428.2,3.0,94.0,12.0,-0.024034557888456494
AC119428.3,3.0,94.0,12.0,-0.024034557888456494
AC119501.1,2.0,88.0,19.0,-0.0696925026195734
AC119619.1,1.0,86.0,22.0,-0.06238807875296795
AC119673.1,14.0,94.0,1.0,0.08480764162353441
AC119673.2,14.0,94.0,1.0,0.08480764162353441
AC119674.1,3.0,92.0,14.0,-0.031478222911284624
AC119674.2,3.0,92.0,14.0,-0.02890327949615545
AC119676.1,6.0,92.0,11.0,0.016402634338964557
AC119677.1,6.0,92.0,11.0,0.019509721148361484
AC119744.1,42.0,66.0,1.0,0.291099585836029
AC119749.1,2.0,92.0,15.0,-0.038650005581588674
AC119751.1,2.0,76.0,31.0,-0.15861251043474842
AC119751.2,2.0,76.0,31.0,-0.15738301161033724
AC119751.3,2.0,80.0,27.0,-0.13833435936270744
AC119751.4,2.0,75.0,32.0,-0.1612279558242777
AC119751.5,2.0,77.0,30.0,-0.1590489571890355
AC119751.6,2.0,75.0,32.0,-0.1612279558242777
AC119751.7,2.0,76.0,31.0,-0.15738301161033724
AC119751.8,2.0,76.0,31.0,-0.15738301161033724
AC119800.1,2.0,94.0,13.0,-0.034830077298782326
AC119868.1,0.0,75.0,34.0,-0.15309149281670367
AC119868.2,0.0,75.0,34.0,-0.15309149281670367
AC120024.1,4.0,101.0,4.0,0.03433003618382016
AC120024.2,4.0,101.0,4.0,0.03560941953932807
AC120024.3,4.0,101.0,4.0,0.03560941953932807
AC120024.4,4.0,101.0,4.0,0.03433003618382016
