,Mutation,Hnscc_odds,Hnscc_pvalue
5800,NCOA7,0.0,0.5597187687558982
5801,NCOR1,1.8095238095238095,0.614177034255692
5802,NCOR2,8.666666666666666,0.06257941624420661
5803,NCR1,0.0,1.0
5804,NCR2,inf,0.2752293577981668
5805,NCR3LG1,0.0,1.0
5806,NCSTN,0.0,1.0
5807,NDEL1,0.0,1.0
5808,NDN,8.666666666666666,0.06257941624420661
5809,NDNF,5.571428571428571,0.1830337153581604
5810,NDOR1,inf,0.2752293577981668
5811,NDRG2,inf,0.2752293577981668
5812,NDST1,0.0,1.0
5813,NDST2,0.0,1.0
5814,NDST3,0.8735632183908046,1.0
5815,NDST4,2.689655172413793,0.4765545361875627
5816,NDUFA11,2.689655172413793,0.4765545361875627
5817,NDUFA12,0.0,1.0
5818,NDUFA4,0.0,1.0
5819,NDUFA6,0.0,1.0
5820,NDUFAF2,0.0,1.0
5821,NDUFAF4,inf,0.2752293577981668
5822,NDUFB1,0.0,1.0
5823,NDUFB2,inf,0.2752293577981668
5824,NDUFB6,0.0,1.0
5825,NDUFS1,2.689655172413793,0.4765545361875627
5826,NDUFS2,0.0,1.0
5827,NDUFS7,0.0,1.0
5828,NDUFV1,0.0,1.0
5829,NDUFV2,0.0,0.5597187687558982
5830,NDUFV3,0.0,1.0
5831,NEB,0.35467980295566504,0.4408761989856155
5832,NEBL,0.0,0.3197331919771389
5833,NECTIN2,0.0,1.0
5834,NECTIN3,0.0,0.5597187687558982
5835,NEDD1,0.0,1.0
5836,NEDD4,0.0,1.0
5837,NEDD4L,0.0,1.0
5838,NEDD9,0.0,1.0
5839,NEFH,0.0,1.0
5840,NEFM,inf,0.2752293577981668
5841,NEGR1,0.8735632183908046,1.0
5842,NEIL1,0.0,1.0
5843,NEIL2,inf,0.2752293577981668
5844,NEIL3,0.0,1.0
5845,NEK1,0.0,1.0
5846,NEK11,5.571428571428571,0.1830337153581604
5847,NEK3,0.0,1.0
5848,NEK5,0.0,0.573564090493129
5849,NEK6,0.0,1.0
5850,NEK8,0.0,1.0
5851,NEK9,1.3275862068965518,1.0
5852,NELFA,inf,0.2752293577981668
5853,NELFCD,0.0,1.0
5854,NELL1,5.571428571428571,0.1830337153581604
5855,NELL2,1.0571428571428572,1.0
5856,NEMF,0.0,1.0
5857,NEMP2,0.0,1.0
5858,NEO1,0.0,1.0
5859,NES,0.8735632183908046,1.0
5860,NET1,inf,0.2752293577981668
5861,NETO1,0.0,1.0
5862,NEU3,0.0,1.0
5863,NEU4,0.0,0.573564090493129
5864,NEURL1,inf,0.2752293577981668
5865,NEURL1B,inf,0.2752293577981668
5866,NEURL2,inf,0.2752293577981668
5867,NEURL4,0.0,1.0
5868,NEUROD1,inf,0.2752293577981668
5869,NEUROD6,0.0,1.0
5870,NEUROG1,inf,0.2752293577981668
5871,NEUROG3,0.0,1.0
5872,NEXN,0.0,1.0
5873,NF1,0.0,0.10358831483902219
5874,NF2,0.0,0.5597187687558982
5875,NFAM1,0.0,1.0
5876,NFASC,inf,0.2752293577981668
5877,NFATC1,0.8735632183908046,1.0
5878,NFATC2,1.3275862068965518,1.0
5879,NFATC2IP,inf,0.2752293577981668
5880,NFATC3,0.0,1.0
5881,NFE2,0.0,1.0
5882,NFE2L2,0.646551724137931,1.0
5883,NFE2L3,5.571428571428571,0.1830337153581604
5884,NFIL3,0.0,1.0
5885,NFKBID,0.0,1.0
5886,NFS1,2.689655172413793,0.4765545361875627
5887,NFXL1,2.689655172413793,0.4765545361875627
5888,NFYC,inf,0.2752293577981668
5889,NGDN,0.0,1.0
5890,NGEF,0.0,1.0
5891,NGF,0.0,1.0
5892,NGFR,0.0,1.0
5893,NGLY1,0.0,1.0
5894,NHEJ1,0.0,1.0
5895,NHLRC2,2.689655172413793,0.4765545361875627
5896,NHS,0.0,1.0
5897,NHSL1,0.0,1.0
5898,NHSL2,0.0,1.0
5899,NID1,0.0,1.0
5900,NID2,0.0,1.0
5901,NIF3L1,inf,0.2752293577981668
5902,NIM1K,0.0,1.0
5903,NIN,5.571428571428571,0.1830337153581604
5904,NINL,0.8735632183908046,1.0
5905,NIPA2,0.0,1.0
5906,NIPAL2,inf,0.2752293577981668
5907,NIPBL,5.571428571428571,0.1830337153581604
5908,NIPSNAP1,inf,0.2752293577981668
5909,NISCH,2.689655172413793,0.4765545361875627
5910,NIT2,inf,0.2752293577981668
5911,NKAIN3,inf,0.2752293577981668
5912,NKAPL,0.0,1.0
5913,NKD1,5.571428571428571,0.1830337153581604
5914,NKTR,1.3275862068965518,1.0
5915,NKX1-1,0.0,1.0
5916,NKX1-2,2.689655172413793,0.4765545361875627
5917,NKX2-1,2.689655172413793,0.4765545361875627
5918,NKX2-2,2.689655172413793,0.4765545361875627
5919,NKX2-4,0.0,1.0
5920,NKX2-6,0.0,0.573564090493129
5921,NKX6-1,0.0,1.0
5922,NKX6-2,0.0,1.0
5923,NLE1,2.75,0.3034880144721127
5924,NLGN1,0.646551724137931,1.0
5925,NLGN2,0.0,1.0
5926,NLGN3,0.0,1.0
5927,NLGN4X,5.571428571428571,0.1830337153581604
5928,NLGN4Y,0.0,1.0
5929,NLK,1.3275862068965518,1.0
5930,NLN,0.0,1.0
5931,NLRC4,2.689655172413793,0.4765545361875627
5932,NLRC5,1.3275862068965518,1.0
5933,NLRP1,0.0,0.5597187687558982
5934,NLRP10,0.8735632183908046,1.0
5935,NLRP11,0.0,1.0
5936,NLRP12,0.0,0.5597187687558982
5937,NLRP13,0.0,0.5597187687558982
5938,NLRP14,0.8735632183908046,1.0
5939,NLRP2,1.8095238095238095,0.614177034255692
5940,NLRP3,0.7346938775510204,1.0
5941,NLRP4,1.3275862068965518,1.0
5942,NLRP5,0.646551724137931,1.0
5943,NLRP6,0.0,1.0
5944,NLRP7,1.3392857142857142,0.6661147411828027
5945,NLRP8,0.8735632183908046,1.0
5946,NLRP9,0.0,1.0
5947,NLRX1,5.571428571428571,0.1830337153581604
5948,NMD3,inf,0.2752293577981668
5949,NME8,0.8735632183908046,1.0
5950,NME9,0.0,1.0
5951,NMNAT2,0.0,1.0
5952,NMNAT3,0.0,1.0
5953,NMRAL1,inf,0.0739041794087671
5954,NMRK2,0.0,1.0
5955,NMS,0.0,1.0
5956,NMT1,0.0,1.0
5957,NMT2,0.0,1.0
5958,NMU,0.0,1.0
5959,NMUR1,0.0,1.0
5960,NMUR2,0.0,0.5597187687558982
5961,NNMT,0.0,1.0
5962,NOA1,2.689655172413793,0.4765545361875627
5963,NOBOX,0.0,0.5597187687558982
5964,NOCT,0.0,1.0
5965,NOD1,2.689655172413793,0.4765545361875627
5966,NOD2,8.666666666666666,0.06257941624420661
5967,NOG,inf,0.2752293577981668
5968,NOL10,0.0,1.0
5969,NOL12,0.0,1.0
5970,NOL3,0.0,1.0
5971,NOL4,0.8735632183908046,1.0
5972,NOL4L,0.0,1.0
5973,NOL7,2.689655172413793,0.4765545361875627
5974,NOL8,inf,0.2752293577981668
5975,NOLC1,0.0,1.0
5976,NOMO1,2.689655172413793,0.4765545361875627
5977,NOMO2,2.689655172413793,0.4765545361875627
5978,NONO,0.0,1.0
5979,NOP14,2.689655172413793,0.4765545361875627
5980,NOP16,0.0,1.0
5981,NOP2,0.8735632183908046,1.0
5982,NOP58,0.0,1.0
5983,NOP9,0.0,1.0
5984,NOS1,0.0,1.0
5985,NOS1AP,0.0,1.0
5986,NOS2,0.0,0.5597187687558982
5987,NOS3,0.0,0.5597187687558982
5988,NOSIP,0.0,1.0
5989,NOSTRIN,0.0,1.0
5990,NOTCH1,1.96875,0.2076303406312795
5991,NOTCH2,0.5103448275862069,1.0
5992,NOTCH3,0.5555555555555556,0.7239555119805242
5993,NOTCH4,5.571428571428571,0.1830337153581604
5994,NOV,inf,0.2752293577981668
5995,NOVA1,1.3275862068965518,1.0
5996,NOVA2,inf,0.2752293577981668
5997,NOX1,0.0,1.0
5998,NOX3,2.75,0.3034880144721127
5999,NOX4,0.0,1.0
6000,NOXO1,2.689655172413793,0.4765545361875627
6001,NOXRED1,0.0,1.0
6002,NPAP1,0.41954022988505746,0.6709771478646152
6003,NPAS1,2.689655172413793,0.4765545361875627
6004,NPAS2,inf,0.0739041794087671
6005,NPAS3,inf,0.2752293577981668
6006,NPAS4,2.689655172413793,0.4765545361875627
6007,NPAT,0.0,1.0
6008,NPC1,0.0,1.0
6009,NPC1L1,0.0,0.5597187687558982
6010,NPDC1,0.0,1.0
6011,NPEPPS,0.0,1.0
6012,NPFFR1,0.0,1.0
6013,NPFFR2,1.8095238095238095,0.614177034255692
6014,NPHP1,0.0,1.0
6015,NPHP3,5.571428571428571,0.1830337153581604
6016,NPHP4,inf,0.2752293577981668
6017,NPHS1,1.0571428571428572,1.0
6018,NPHS2,inf,0.2752293577981668
6019,NPIPA3,0.0,1.0
6020,NPIPB11,8.666666666666666,0.06257941624420661
6021,NPIPB15,0.0,1.0
6022,NPIPB3,2.689655172413793,0.4765545361875627
6023,NPIPB5,0.0,1.0
6024,NPIPB7,2.689655172413793,0.4765545361875627
6025,NPR1,1.3275862068965518,1.0
6026,NPR2,0.0,1.0
6027,NPR3,0.0,1.0
6028,NPRL3,0.0,1.0
6029,NPS,inf,0.2752293577981668
6030,NPSR1,0.0,1.0
6031,NPTX2,0.5103448275862069,1.0
6032,NPTXR,1.3275862068965518,1.0
6033,NPY,0.0,1.0
6034,NPY1R,0.0,0.5597187687558982
6035,NPY2R,2.689655172413793,0.4765545361875627
6036,NPY5R,2.689655172413793,0.4765545361875627
6037,NR0B1,0.0,1.0
6038,NR1H2,0.0,1.0
6039,NR2C2,0.0,1.0
6040,NR2E1,0.0,1.0
6041,NR2E3,0.0,1.0
6042,NR2F6,2.689655172413793,0.4765545361875627
6043,NR3C1,0.0,1.0
6044,NR3C2,0.0,1.0
6045,NR4A2,inf,0.2752293577981668
6046,NR4A3,1.8095238095238095,0.614177034255692
6047,NR5A1,inf,0.2752293577981668
6048,NR5A2,1.3275862068965518,1.0
6049,NRAP,0.0,0.5597187687558982
6050,NRCAM,2.75,0.3034880144721127
6051,NREP,0.0,1.0
6052,NRG1,0.0,1.0
6053,NRG3,0.5103448275862069,1.0
6054,NRIP1,0.0,1.0
6055,NRK,1.3392857142857142,0.6661147411828027
6056,NRN1L,0.0,1.0
6057,NRP1,0.0,1.0
6058,NRP2,2.689655172413793,0.4765545361875627
6059,NRROS,1.3275862068965518,1.0
6060,NRSN1,inf,0.2752293577981668
6061,NRSN2,inf,0.2752293577981668
6062,NRXN1,0.8589743589743589,1.0
6063,NRXN2,1.0571428571428572,1.0
6064,NRXN3,2.75,0.3034880144721127
6065,NSD1,1.5824175824175823,0.49063219472597436
6066,NSF,0.0,1.0
6067,NSG1,0.0,1.0
6068,NSL1,1.3275862068965518,1.0
6069,NSMAF,2.689655172413793,0.4765545361875627
6070,NSMCE4A,0.0,1.0
6071,NSMF,inf,0.2752293577981668
6072,NSUN2,2.689655172413793,0.4765545361875627
6073,NSUN3,0.0,1.0
6074,NSUN4,0.0,1.0
6075,NSUN6,0.0,1.0
6076,NT5C1A,0.0,1.0
6077,NT5C1B,0.0,1.0
6078,NT5C2,0.0,0.5597187687558982
6079,NT5C3B,inf,0.2752293577981668
6080,NT5DC1,0.0,1.0
6081,NT5DC3,0.0,0.5597187687558982
6082,NT5DC4,2.689655172413793,0.4765545361875627
6083,NT5E,0.0,1.0
6084,NTF3,inf,0.2752293577981668
6085,NTHL1,inf,0.2752293577981668
6086,NTM,0.0,1.0
6087,NTMT1,inf,0.2752293577981668
6088,NTN1,0.0,1.0
6089,NTN4,inf,0.2752293577981668
6090,NTNG1,2.689655172413793,0.4765545361875627
6091,NTNG2,0.0,1.0
6092,NTRK1,inf,0.2752293577981668
6093,NTRK2,inf,0.2752293577981668
6094,NTRK3,0.0,0.3197331919771389
6095,NTS,0.0,1.0
6096,NTSR1,0.0,1.0
6097,NUAK1,0.0,1.0
6098,NUAK2,0.0,1.0
6099,NUB1,0.0,0.5597187687558982
6100,NUBPL,0.0,1.0
6101,NUCB1,1.3275862068965518,1.0
6102,NUCB2,0.0,1.0
6103,NUDC,inf,0.2752293577981668
6104,NUDCD1,1.0571428571428572,1.0
6105,NUDT10,0.0,1.0
6106,NUDT11,inf,0.2752293577981668
6107,NUDT19,0.0,0.5597187687558982
6108,NUDT21,2.689655172413793,0.4765545361875627
6109,NUDT3,inf,0.2752293577981668
6110,NUDT5,0.0,1.0
6111,NUDT9,0.0,0.5597187687558982
6112,NUF2,0.0,1.0
6113,NUFIP2,0.0,1.0
6114,NUGGC,0.0,1.0
6115,NUMA1,0.0,0.3197331919771389
6116,NUP107,2.814814814814815,0.3433589909928533
6117,NUP133,inf,0.0739041794087671
6118,NUP153,0.0,1.0
6119,NUP155,0.0,0.5597187687558982
6120,NUP160,0.0,1.0
6121,NUP188,0.0,1.0
6122,NUP205,0.0,0.5597187687558982
6123,NUP210,0.0,1.0
6124,NUP210L,0.646551724137931,1.0
6125,NUP214,2.689655172413793,0.4765545361875627
6126,NUP35,2.689655172413793,0.4765545361875627
6127,NUP37,0.0,1.0
6128,NUP50,0.0,1.0
6129,NUP88,0.0,1.0
6130,NUP93,0.0,1.0
6131,NUP98,0.0,1.0
6132,NUPL2,0.0,1.0
6133,NUPR2,0.0,1.0
6134,NUS1,inf,0.2752293577981668
6135,NUSAP1,inf,0.2752293577981668
6136,NUTM1,1.3275862068965518,1.0
6137,NUTM2A,0.0,0.5597187687558982
6138,NUTM2B,2.689655172413793,0.4765545361875627
6139,NUTM2E,inf,0.2752293577981668
6140,NUTM2F,0.8735632183908046,1.0
6141,NVL,0.0,1.0
6142,NWD1,0.0,1.0
6143,NWD2,0.646551724137931,1.0
6144,NXF1,0.0,1.0
6145,NXN,0.0,0.5597187687558982
6146,NXNL1,inf,0.2752293577981668
6147,NXNL2,0.0,1.0
6148,NXPE1,0.0,0.5597187687558982
6149,NXPE2,0.0,0.5597187687558982
6150,NXPE4,0.0,1.0
6151,NXPH1,0.0,1.0
6152,NXPH2,0.0,1.0
6153,NXPH3,5.571428571428571,0.1830337153581604
6154,NYAP1,0.8735632183908046,1.0
6155,NYAP2,0.646551724137931,1.0
6156,NYNRIN,0.0,1.0
6157,NYX,inf,0.2752293577981668
6158,OARD1,inf,0.2752293577981668
6159,OAS2,0.0,0.5597187687558982
6160,OAS3,inf,0.0739041794087671
6161,OASL,0.0,1.0
6162,OBP2A,0.0,1.0
6163,OBSCN,1.1965811965811965,0.7498389175827432
6164,OBSL1,1.3275862068965518,1.0
6165,OCA2,2.75,0.3034880144721127
6166,OCRL,0.0,1.0
6167,OCSTAMP,0.0,1.0
6168,ODAM,0.0,1.0
6169,ODC1,0.0,1.0
6170,ODF2,1.3275862068965518,1.0
6171,ODF3L1,0.0,1.0
6172,OFCC1,0.0,1.0
6173,OFD1,0.0,1.0
6174,OGDH,0.0,1.0
6175,OGDHL,0.0,1.0
6176,OGFR,1.3275862068965518,1.0
6177,OGFRL1,0.0,1.0
6178,OGG1,0.0,1.0
6179,OGT,0.0,1.0
6180,OIP5,0.0,0.5597187687558982
6181,OLFM1,inf,0.2752293577981668
6182,OLFM2,0.0,1.0
6183,OLFM3,1.3275862068965518,1.0
6184,OLFML1,0.0,1.0
6185,OLFML2A,0.0,1.0
6186,OLFML2B,2.689655172413793,0.4765545361875627
6187,OLFML3,0.0,1.0
6188,OLIG1,0.0,1.0
6189,OLIG2,0.0,1.0
6190,OLIG3,0.0,1.0
6191,OLR1,0.0,1.0
6192,OMP,inf,0.2752293577981668
6193,ONECUT2,inf,0.2752293577981668
6194,ONECUT3,0.0,1.0
6195,OOEP,0.0,1.0
6196,OPCML,0.0,1.0
6197,OPHN1,0.0,1.0
6198,OPN3,0.0,1.0
6199,OPRD1,0.0,1.0
6200,OPRL1,0.8735632183908046,1.0
6201,OPRM1,2.75,0.3034880144721127
6202,OPRPN,0.0,1.0
6203,OPTC,0.0,1.0
6204,OPTN,0.0,1.0
6205,OR10A2,0.0,1.0
6206,OR10A3,0.0,1.0
6207,OR10A4,1.3275862068965518,1.0
6208,OR10A6,inf,0.2752293577981668
6209,OR10A7,1.3275862068965518,1.0
6210,OR10AD1,0.0,1.0
6211,OR10AG1,2.689655172413793,0.4765545361875627
6212,OR10C1,0.0,1.0
6213,OR10G2,1.3275862068965518,1.0
6214,OR10G4,0.8735632183908046,1.0
6215,OR10G7,0.0,0.573564090493129
6216,OR10G8,0.8735632183908046,1.0
6217,OR10G9,2.689655172413793,0.4765545361875627
6218,OR10H4,inf,0.2752293577981668
6219,OR10H5,2.689655172413793,0.4765545361875627
6220,OR10J5,2.689655172413793,0.4765545361875627
6221,OR10K2,0.0,1.0
6222,OR10P1,0.0,1.0
6223,OR10Q1,0.0,1.0
6224,OR10R2,0.0,0.5597187687558982
6225,OR10S1,inf,0.2752293577981668
6226,OR10T2,inf,0.2752293577981668
6227,OR10W1,0.0,1.0
6228,OR10X1,1.0571428571428572,1.0
6229,OR10Z1,2.689655172413793,0.4765545361875627
6230,OR11A1,0.0,1.0
6231,OR11G2,0.0,1.0
6232,OR11H1,1.3275862068965518,1.0
6233,OR11H12,1.3275862068965518,1.0
6234,OR11H4,0.0,1.0
6235,OR11H6,0.0,1.0
6236,OR11H7,inf,0.2752293577981668
6237,OR11L1,2.689655172413793,0.4765545361875627
6238,OR13A1,0.0,1.0
6239,OR13C2,inf,0.2752293577981668
6240,OR13C3,0.0,1.0
6241,OR13C5,0.0,1.0
6242,OR13C7,0.0,1.0
6243,OR13C9,0.0,1.0
6244,OR13D1,0.0,1.0
6245,OR13F1,0.0,1.0
6246,OR13G1,inf,0.2752293577981668
6247,OR13H1,inf,0.2752293577981668
6248,OR13J1,0.0,1.0
6249,OR14A16,0.0,0.573564090493129
6250,OR14A2,0.0,1.0
6251,OR14C36,0.0,1.0
6252,OR14J1,0.0,1.0
6253,OR14K1,0.0,1.0
6254,OR1A2,inf,0.2752293577981668
6255,OR1C1,inf,0.2752293577981668
6256,OR1D2,0.0,1.0
6257,OR1E1,0.0,1.0
6258,OR1E2,0.0,1.0
6259,OR1G1,0.0,1.0
6260,OR1J2,2.689655172413793,0.4765545361875627
6261,OR1L1,0.0,1.0
6262,OR1L4,0.8735632183908046,1.0
6263,OR1L8,0.0,1.0
6264,OR1N1,0.0,1.0
6265,OR1N2,0.0,1.0
6266,OR1Q1,inf,0.2752293577981668
6267,OR1S1,0.0,1.0
6268,OR1S2,1.3275862068965518,1.0
6269,OR2A12,0.0,1.0
6270,OR2A4,0.0,1.0
6271,OR2A5,0.0,1.0
6272,OR2A7,0.0,1.0
6273,OR2AE1,0.0,1.0
6274,OR2AG1,0.0,1.0
6275,OR2AG2,2.689655172413793,0.4765545361875627
6276,OR2AJ1,4.277777777777778,0.12682170910498242
6277,OR2AK2,0.0,1.0
6278,OR2AP1,inf,0.2752293577981668
6279,OR2AT4,0.0,1.0
6280,OR2B11,1.3275862068965518,1.0
6281,OR2B2,2.689655172413793,0.4765545361875627
6282,OR2B3,0.0,1.0
6283,OR2B6,0.0,1.0
6284,OR2C1,inf,0.2752293577981668
6285,OR2C3,0.0,1.0
6286,OR2D2,0.0,1.0
6287,OR2D3,0.0,1.0
6288,OR2F2,inf,0.2752293577981668
6289,OR2G2,0.0,1.0
6290,OR2G3,0.0,1.0
6291,OR2G6,0.0,1.0
6292,OR2H2,0.0,0.5597187687558982
6293,OR2J2,0.0,1.0
6294,OR2J3,0.0,1.0
6295,OR2K2,0.0,1.0
6296,OR2L13,0.0,0.573564090493129
6297,OR2L2,0.0,1.0
6298,OR2L3,0.0,0.5597187687558982
6299,OR2L5,0.0,1.0
6300,OR2L8,2.689655172413793,0.4765545361875627
6301,OR2M2,0.8735632183908046,1.0
6302,OR2M3,0.0,1.0
6303,OR2M4,0.0,1.0
6304,OR2M5,0.0,1.0
6305,OR2M7,0.0,1.0
6306,OR2T1,0.0,0.5597187687558982
6307,OR2T10,inf,0.2752293577981668
6308,OR2T11,0.8735632183908046,1.0
6309,OR2T12,0.0,1.0
6310,OR2T2,2.689655172413793,0.4765545361875627
6311,OR2T27,0.0,1.0
6312,OR2T29,0.0,1.0
6313,OR2T3,0.0,1.0
6314,OR2T33,2.689655172413793,0.4765545361875627
6315,OR2T34,0.0,1.0
6316,OR2T35,1.3275862068965518,1.0
6317,OR2T4,1.3275862068965518,1.0
6318,OR2T5,0.0,1.0
6319,OR2T6,0.0,0.5597187687558982
6320,OR2T8,0.5103448275862069,1.0
6321,OR2V2,inf,0.2752293577981668
6322,OR2W1,2.689655172413793,0.4765545361875627
6323,OR2W3,inf,0.2752293577981668
6324,OR2Y1,0.0,1.0
6325,OR4A15,0.8735632183908046,1.0
6326,OR4A16,0.0,0.5597187687558982
6327,OR4A5,0.0,1.0
6328,OR4C11,0.0,1.0
6329,OR4C12,2.689655172413793,0.4765545361875627
6330,OR4C15,0.0,0.573564090493129
6331,OR4C16,1.3275862068965518,1.0
6332,OR4C3,inf,0.2752293577981668
6333,OR4C46,2.689655172413793,0.4765545361875627
6334,OR4D1,0.0,1.0
6335,OR4D10,2.689655172413793,0.4765545361875627
6336,OR4D5,0.0,1.0
6337,OR4D6,2.689655172413793,0.4765545361875627
6338,OR4D9,2.689655172413793,0.4765545361875627
6339,OR4F15,0.0,1.0
6340,OR4K1,0.0,1.0
6341,OR4K13,0.0,1.0
6342,OR4K14,0.0,1.0
6343,OR4K17,2.689655172413793,0.4765545361875627
6344,OR4K2,1.3275862068965518,1.0
6345,OR4K5,0.0,1.0
6346,OR4M1,2.689655172413793,0.4765545361875627
6347,OR4N4,0.0,1.0
6348,OR4N5,2.689655172413793,0.4765545361875627
6349,OR4P4,inf,0.2752293577981668
6350,OR4Q3,0.0,1.0
6351,OR4S1,0.0,1.0
6352,OR4S2,0.0,1.0
6353,OR4X1,0.0,1.0
6354,OR4X2,0.0,1.0
6355,OR51A4,0.0,0.5597187687558982
6356,OR51B5,1.8095238095238095,0.614177034255692
6357,OR51B6,2.689655172413793,0.4765545361875627
6358,OR51D1,0.0,1.0
6359,OR51E1,0.0,1.0
6360,OR51G2,0.0,1.0
6361,OR51I1,0.0,1.0
6362,OR51J1,1.3275862068965518,1.0
6363,OR51L1,0.0,1.0
6364,OR51M1,2.689655172413793,0.4765545361875627
6365,OR51Q1,2.689655172413793,0.4765545361875627
6366,OR51S1,0.0,1.0
6367,OR51T1,inf,0.2752293577981668
6368,OR51V1,0.0,1.0
6369,OR52A1,0.0,1.0
6370,OR52B2,2.689655172413793,0.4765545361875627
6371,OR52B4,inf,0.2752293577981668
6372,OR52B6,2.689655172413793,0.4765545361875627
6373,OR52D1,0.0,1.0
6374,OR52E2,0.0,1.0
6375,OR52E4,inf,0.2752293577981668
6376,OR52E8,2.689655172413793,0.4765545361875627
6377,OR52H1,2.689655172413793,0.4765545361875627
6378,OR52I2,0.0,1.0
6379,OR52J3,0.0,0.5597187687558982
6380,OR52L1,inf,0.2752293577981668
6381,OR52M1,1.3275862068965518,1.0
6382,OR52N1,2.689655172413793,0.4765545361875627
6383,OR52N2,0.0,1.0
6384,OR56A1,0.0,1.0
6385,OR56A5,0.0,1.0
6386,OR56B4,2.689655172413793,0.4765545361875627
6387,OR5A2,0.0,1.0
6388,OR5AC2,1.3275862068965518,1.0
6389,OR5AN1,0.0,1.0
6390,OR5AR1,0.0,0.5597187687558982
6391,OR5AS1,inf,0.0739041794087671
6392,OR5B17,0.0,1.0
6393,OR5B2,2.689655172413793,0.4765545361875627
6394,OR5B21,0.0,1.0
6395,OR5B3,inf,0.0739041794087671
6396,OR5C1,0.0,1.0
6397,OR5D13,0.0,1.0
6398,OR5D14,0.646551724137931,1.0
6399,OR5D16,0.0,1.0
6400,OR5D18,0.0,1.0
6401,OR5F1,1.8095238095238095,0.614177034255692
6402,OR5H1,0.0,1.0
6403,OR5H14,2.689655172413793,0.4765545361875627
6404,OR5H15,0.0,1.0
6405,OR5H2,2.689655172413793,0.4765545361875627
6406,OR5I1,0.8735632183908046,1.0
6407,OR5K2,0.0,1.0
6408,OR5K4,0.0,1.0
6409,OR5L2,2.689655172413793,0.4765545361875627
6410,OR5M1,0.0,1.0
6411,OR5M10,0.0,0.5597187687558982
6412,OR5M3,0.0,1.0
6413,OR5M8,0.0,1.0
6414,OR5M9,0.0,1.0
6415,OR5P3,0.0,1.0
6416,OR5R1,0.0,1.0
6417,OR5T1,inf,0.2752293577981668
6418,OR5T2,5.571428571428571,0.1830337153581604
6419,OR5T3,2.689655172413793,0.4765545361875627
6420,OR5V1,0.0,1.0
6421,OR5W2,0.0,0.5597187687558982
6422,OR6B2,0.0,1.0
6423,OR6C1,0.0,1.0
6424,OR6C2,5.571428571428571,0.1830337153581604
6425,OR6C3,0.0,1.0
6426,OR6C4,0.0,1.0
6427,OR6C6,0.0,1.0
6428,OR6C65,0.0,1.0
6429,OR6C70,0.0,1.0
6430,OR6F1,0.0,1.0
6431,OR6K2,0.0,1.0
6432,OR6K3,0.0,1.0
6433,OR6K6,0.0,0.573564090493129
6434,OR6M1,2.689655172413793,0.4765545361875627
6435,OR6N1,0.0,1.0
6436,OR6N2,0.0,1.0
6437,OR6P1,0.0,1.0
6438,OR6S1,inf,0.2752293577981668
6439,OR6T1,0.0,1.0
6440,OR6X1,2.75,0.3034880144721127
6441,OR7C2,0.0,1.0
6442,OR7D2,2.689655172413793,0.4765545361875627
6443,OR7E24,0.0,1.0
6444,OR7G1,0.0,1.0
6445,OR8A1,inf,0.2752293577981668
6446,OR8B12,0.0,1.0
6447,OR8B2,2.689655172413793,0.4765545361875627
6448,OR8B3,2.75,0.3034880144721127
6449,OR8B4,0.0,1.0
6450,OR8B8,0.0,1.0
6451,OR8D1,2.689655172413793,0.4765545361875627
6452,OR8D2,0.0,1.0
6453,OR8D4,0.0,1.0
6454,OR8G5,0.0,1.0
6455,OR8H1,0.0,1.0
6456,OR8H3,0.0,1.0
6457,OR8I2,4.277777777777778,0.12682170910498242
6458,OR8J1,0.0,1.0
6459,OR8J3,0.0,1.0
6460,OR8K3,1.3275862068965518,1.0
6461,OR8K5,0.0,0.573564090493129
6462,OR8S1,inf,0.2752293577981668
6463,OR8U1,0.0,1.0
6464,OR9A2,0.0,1.0
6465,OR9G1,1.3275862068965518,1.0
6466,OR9G4,0.0,1.0
6467,OR9Q2,0.0,1.0
6468,ORAI2,0.0,1.0
6469,ORC3,inf,0.2752293577981668
6470,ORC4,inf,0.2752293577981668
6471,ORC6,0.0,1.0
6472,ORM2,0.0,1.0
6473,ORMDL3,inf,0.2752293577981668
6474,OS9,0.0,1.0
6475,OSBP,inf,0.2752293577981668
6476,OSBP2,5.571428571428571,0.1830337153581604
6477,OSBPL10,0.0,1.0
6478,OSBPL11,0.0,1.0
6479,OSBPL1A,0.0,1.0
6480,OSBPL2,0.0,1.0
6481,OSBPL5,inf,0.0739041794087671
6482,OSBPL6,0.0,0.573564090493129
6483,OSBPL7,2.689655172413793,0.4765545361875627
6484,OSCAR,0.0,1.0
6485,OSCP1,2.689655172413793,0.4765545361875627
6486,OSGEP,0.0,1.0
6487,OSGEPL1,inf,0.2752293577981668
6488,OSGIN1,0.0,1.0
6489,OSGIN2,0.0,1.0
6490,OSM,inf,0.2752293577981668
6491,OSMR,0.8735632183908046,1.0
6492,OSR1,0.0,1.0
6493,OSR2,0.0,1.0
6494,OSTN,inf,0.2752293577981668
6495,OTOA,0.0,1.0
6496,OTOF,1.6444444444444444,0.6817295286533509
6497,OTOG,1.3392857142857142,0.6661147411828027
6498,OTOGL,0.5103448275862069,1.0
6499,OTOL1,1.3275862068965518,1.0
6500,OTOP1,0.0,0.5597187687558982
6501,OTOP2,0.0,1.0
6502,OTOP3,0.0,0.5597187687558982
