protein	Database_ID	adj_p	cancer_type	change	has_event_sample_size	not_has_event_sample_size
EPHB2	ENSP00000363761	0.9883482513236069	hnscc	-0.18784581797842476	21	45
EXOC1	ENSP00000326514	0.9883482513236069	hnscc	0.0716747245681229	21	45
KIFAP3	ENSP00000354560	0.9883482513236069	hnscc	-0.09080628130201482	21	45
EWSR1	ENSP00000331699	0.9883482513236069	hnscc	0.07950817702107024	21	45
HYOU1	ENSP00000498353	0.9883482513236069	hnscc	0.08785030031609471	16	36
KIFBP	ENSP00000354848	0.9883482513236069	hnscc	-0.05182314389486577	21	45
IMP4	ENSP00000259239	0.9883482513236069	hnscc	-0.024874053531222573	21	45
IMP3	ENSP00000326981	0.9883482513236069	hnscc	0.04089481650124375	21	45
IGSF8	ENSP00000316664	0.9883482513236069	hnscc	-0.15000422468323665	21	45
EPHA4	ENSP00000281821	0.9883482513236069	hnscc	0.03806126017235356	21	45
EPHA2	ENSP00000351209	0.9883482513236069	hnscc	0.2579938305029584	21	45
KIF3B	ENSP00000364864	0.9883482513236069	hnscc	-0.06776994689761326	21	45
HTRA2	ENSP00000258080	0.9883482513236069	hnscc	-0.10623679605928218	21	45
HTRA3	ENSP00000303766	0.9883482513236069	hnscc	-0.04446455345303857	21	45
EXOG	ENSP00000287675	0.9883482513236069	hnscc	-0.08720675234467257	21	45
HTT	ENSP00000347184	0.9883482513236069	hnscc	0.05043052210250126	21	45
HVCN1	ENSP00000242607	0.9883482513236069	hnscc	0.06942763710995542	21	45
KLC4	ENSP00000259708	0.9883482513236069	hnscc	-0.051738939199670805	21	45
KIF22	ENSP00000160827	0.9883482513236069	hnscc	-0.12576445443634482	18	41
INO80D	ENSP00000384198	0.9883482513236069	hnscc	-0.23274516414652965	6	22
EPG5	ENSP00000282041	0.9883482513236069	hnscc	-0.02488228537667339	21	45
EXOC7	ENSP00000333806	0.9883482513236069	hnscc	0.04379256764025251	21	45
EPHA1	ENSP00000275815	0.9883482513236069	hnscc	0.19488761796161136	21	45
EXOC6B	ENSP00000272427	0.9883482513236069	hnscc	0.03502578553219747	21	45
HYAL1	ENSP00000266031	0.9883482513236069	hnscc	-0.06143829466539208	15	30
IK	ENSP00000396301	0.9883482513236069	hnscc	0.08050170567281968	21	45
HYAL2	ENSP00000350387	0.9883482513236069	hnscc	-0.11858799848304408	11	19
INO80C	ENSP00000334473	0.9883482513236069	hnscc	-0.05690000249096839	19	40
EVPL	ENSP00000465630	0.9883482513236069	hnscc	-0.21118033098300637	7	18
EZH1	ENSP00000404658	0.9883482513236069	hnscc	0.03699927910861084	10	19
INPPL1	ENSP00000298229	0.9883482513236069	hnscc	-0.08497900942452853	21	45
HSD17B2	ENSP00000199936	0.9883482513236069	hnscc	-0.35355444114402756	10	22
IKZF3	ENSP00000344544	0.9883482513236069	hnscc	0.11631308096364164	19	40
FAF2	ENSP00000261942	0.9883482513236069	hnscc	-0.023510211465889594	21	45
FAF1	ENSP00000379457	0.9883482513236069	hnscc	0.01388029577083505	21	45
KIF1B	ENSP00000263934	0.9883482513236069	hnscc	-0.03285900013274373	21	45
KIF1B	ENSP00000366287	0.9883482513236069	hnscc	0.05198389615181872	21	45
HSD17B4	ENSP00000424940	0.9883482513236069	hnscc	0.03872794961907275	21	45
HSD17B7	ENSP00000254521	0.9883482513236069	hnscc	-0.09662601460741355	21	45
FADS3	ENSP00000278829	0.9883482513236069	hnscc	-0.15396771545130267	15	25
HSD17B8	ENSP00000363794	0.9883482513236069	hnscc	-0.12454946266696765	21	45
KIF1C	ENSP00000320821	0.9883482513236069	hnscc	0.05454773373170008	21	45
HSD3B1	ENSP00000358421	0.9883482513236069	hnscc	-0.1813185817190427	8	18
FADS2	ENSP00000278840	0.9883482513236069	hnscc	-0.14837646475707372	20	40
INTS12	ENSP00000340737	0.9883482513236069	hnscc	0.03056063523908535	21	45
IKZF2	ENSP00000342876	0.9883482513236069	hnscc	0.08558917631162077	14	32
IMMT	ENSP00000387262	0.9883482513236069	hnscc	-0.10667754635488058	20	43
EPB41L1	ENSP00000202028	0.9883482513236069	hnscc	0.14476253844028075	7	20
EPSTI1	ENSP00000318643	0.9883482513236069	hnscc	0.1463279414599733	21	45
FAHD1	ENSP00000398053	0.9883482513236069	hnscc	-0.04445429963829828	21	45
HS6ST1	ENSP00000259241	0.9883482513236069	hnscc	0.10570544982717331	6	15
KIF15	ENSP00000324020	0.9883482513236069	hnscc	0.14620166019717037	19	43
HSBP1	ENSP00000392896	0.9883482513236069	hnscc	0.10896054984007586	21	45
HSCB	ENSP00000216027	0.9883482513236069	hnscc	-0.1715621590360614	21	45
FAM110A	ENSP00000246100	0.9883482513236069	hnscc	0.09694917400532624	17	35
IL16	ENSP00000302935	0.9883482513236069	hnscc	0.06381403137382044	21	45
FAM107B	ENSP00000367719	0.9883482513236069	hnscc	0.08973112209925986	21	45
KIF16B	ENSP00000347076	0.9883482513236069	hnscc	-0.11261346983145135	21	45
FAM102B	ENSP00000359052	0.9883482513236069	hnscc	-0.17448091961778175	11	28
FAM102A	ENSP00000362187	0.9883482513236069	hnscc	0.15451247440972718	21	45
FAIM	ENSP00000376754	0.9883482513236069	hnscc	0.07583903528039926	21	45
EPB41	ENSP00000348397	0.9883482513236069	hnscc	-0.08075298974864664	21	45
FAHD2A	ENSP00000233379	0.9883482513236069	hnscc	-0.1326359234981339	21	45
HSD11B2	ENSP00000316786	0.9883482513236069	hnscc	-0.0821091145038493	15	24
HSD17B11	ENSP00000351035	0.9883482513236069	hnscc	-0.04748457825883051	21	45
FAH	ENSP00000261755	0.9883482513236069	hnscc	-0.10416535868601617	21	45
FADD	ENSP00000301838	0.9883482513236069	hnscc	0.05788858102630756	21	45
HSDL1	ENSP00000219439	0.9883482513236069	hnscc	-0.1534244168467627	21	45
HSDL2	ENSP00000381785	0.9883482513236069	hnscc	-0.08681539376291558	21	45
HSPA4L	ENSP00000296464	0.9883482513236069	hnscc	0.06009403345349318	21	45
HSPA6	ENSP00000310219	0.9883482513236069	hnscc	-0.20808652484575307	21	45
F13B	ENSP00000356382	0.9883482513236069	hnscc	0.06431847559152826	21	45
F13A1	ENSP00000264870	0.9883482513236069	hnscc	0.22990227488592252	21	45
KIF20B	ENSP00000260753	0.9883482513236069	hnscc	0.2464035091004925	15	32
KIF21A	ENSP00000354851	0.9883482513236069	hnscc	0.049123865318800586	21	45
HSPA8	ENSP00000227378	0.9883482513236069	hnscc	-0.01936466896846039	21	45
F11R	ENSP00000440812	0.9883482513236069	hnscc	-0.5957827496579444	7	17
F11R	ENSP00000357005	0.9883482513236069	hnscc	0.10459959329350046	21	45
HSPA9	ENSP00000297185	0.9883482513236069	hnscc	-0.055948032362651695	21	45
IMMT	ENSP00000407788	0.9883482513236069	hnscc	-0.11279102249017267	21	45
INSR	ENSP00000303830	0.9883482513236069	hnscc	-0.13162593501020292	21	45
KIF21B	ENSP00000328494	0.9883482513236069	hnscc	0.5396953799813232	7	13
F10	ENSP00000364709	0.9883482513236069	hnscc	0.08966831591929025	21	45
EZR	ENSP00000338934	0.9883482513236069	hnscc	0.14166304026949647	21	45
EPB41L3	ENSP00000341138	0.9883482513236069	hnscc	-0.18179325597654283	8	24
HSPA4	ENSP00000302961	0.9883482513236069	hnscc	0.03323599481229066	21	45
EPB41L2	ENSP00000338481	0.9883482513236069	hnscc	-0.06294432359148366	21	45
HSPA1L	ENSP00000364805	0.9883482513236069	hnscc	0.21197982978457858	6	17
HSP90AA1	ENSP00000216281	0.9883482513236069	hnscc	0.03144861993469525	21	45
HSP90AB1	ENSP00000325875	0.9883482513236069	hnscc	0.03205751010567778	21	45
FABP6	ENSP00000377549	0.9883482513236069	hnscc	-0.16938394018465933	19	43
FABP1	ENSP00000295834	0.9883482513236069	hnscc	-0.5336319735691073	8	18
FAAP100	ENSP00000333283	0.9883482513236069	hnscc	-0.34564444346314266	6	12
IMMT	ENSP00000396899	0.9883482513236069	hnscc	-0.15998605060919627	21	45
FAAH	ENSP00000243167	0.9883482513236069	hnscc	-0.2232312716041962	21	45
HSPB3	ENSP00000303394	0.9883482513236069	hnscc	-0.4621468478871915	21	45
F7	ENSP00000442051	0.9883482513236069	hnscc	-0.07389303135061864	9	26
HSP90B1	ENSP00000299767	0.9883482513236069	hnscc	0.04793518276135922	21	45
KLF16	ENSP00000250916	0.9883482513236069	hnscc	-0.09288157771497746	21	45
INTS11	ENSP00000392848	0.9883482513236069	hnscc	0.065833452093435	21	45
HSPA12A	ENSP00000358211	0.9883482513236069	hnscc	-0.04254330773270176	21	45
F3	ENSP00000334145	0.9883482513236069	hnscc	0.08376198233459031	21	45
HSPA12B	ENSP00000254963	0.9883482513236069	hnscc	-0.049815452440674646	21	45
EPB41L1	ENSP00000489867	0.9883482513236069	hnscc	0.1924991633395578	21	45
IKBKE	ENSP00000464030	0.9883482513236069	hnscc	-0.10513226169272413	21	45
HS3ST1	ENSP00000002596	0.9883482513236069	hnscc	-0.2532545768163429	9	26
KIFC1	ENSP00000393963	0.9883482513236069	hnscc	-0.10308416419042524	21	45
KIFC3	ENSP00000368976	0.9883482513236069	hnscc	-0.23792793553891572	21	45
IFIT1	ENSP00000360869	0.9883482513236069	hnscc	0.07029149447447447	21	45
ERH	ENSP00000451080	0.9883482513236069	hnscc	0.038765660736999524	21	45
IFIT2	ENSP00000360891	0.9883482513236069	hnscc	-0.036694364877840835	21	45
ING1	ENSP00000328436	0.9883482513236069	hnscc	0.19152591794758694	20	43
IFIT5	ENSP00000360860	0.9883482513236069	hnscc	0.03675307572250264	21	45
IFITM2	ENSP00000382714	0.9883482513236069	hnscc	-0.16458006562055272	16	31
IFITM3	ENSP00000382707	0.9883482513236069	hnscc	-0.09839548688608668	21	45
ERGIC2	ENSP00000353270	0.9883482513236069	hnscc	-0.055537451666145154	21	45
EPS8	ENSP00000281172	0.9883482513236069	hnscc	0.04538854148061108	21	45
IFNGR1	ENSP00000356713	0.9883482513236069	hnscc	0.17289060225938568	21	45
IFRD1	ENSP00000005558	0.9883482513236069	hnscc	-0.12127499257167748	10	20
IFRD2	ENSP00000392316	0.9883482513236069	hnscc	-0.02952357061675101	21	42
ERG	ENSP00000288319	0.9883482513236069	hnscc	-0.25431921603619767	14	32
ERF	ENSP00000222329	0.9883482513236069	hnscc	-0.061655371740773235	15	30
ERCC8	ENSP00000265038	0.9883482513236069	hnscc	0.07060228372540651	15	34
ERI1	ENSP00000250263	0.9883482513236069	hnscc	0.041981117422963364	21	45
EPS8L1	ENSP00000201647	0.9883482513236069	hnscc	0.3014758544510502	21	45
EPS15L1	ENSP00000471662	0.9883482513236069	hnscc	0.08201073764963908	8	8
ERICH1	ENSP00000262109	0.9883482513236069	hnscc	0.05084312610958375	21	43
IGHMBP2	ENSP00000255078	0.9883482513236069	hnscc	0.041429927850680004	21	45
IFI44L	ENSP00000359787	0.9883482513236069	hnscc	-0.11671388888082779	21	45
IFI6	ENSP00000342513	0.9883482513236069	hnscc	0.6372485418628868	6	12
ERP29	ENSP00000261735	0.9883482513236069	hnscc	0.042998687494406995	21	45
ERO1B	ENSP00000346635	0.9883482513236069	hnscc	0.04277600152022389	21	43
ERO1A	ENSP00000379042	0.9883482513236069	hnscc	0.2318658394958258	21	45
ERN2	ENSP00000256797	0.9883482513236069	hnscc	-0.15253176107405012	12	26
ERN1	ENSP00000401445	0.9883482513236069	hnscc	-0.2374308182979396	10	19
ERMP1	ENSP00000340427	0.9883482513236069	hnscc	0.23398890033427783	21	45
ERLIN2	ENSP00000428112	0.9883482513236069	hnscc	-0.08295512060857937	21	45
IGFN1	ENSP00000334714	0.9883482513236069	hnscc	0.2937955036773958	11	24
EPS15L1	ENSP00000393313	0.9883482513236069	hnscc	-0.027161762653166083	21	45
ERLIN1	ENSP00000384900	0.9883482513236069	hnscc	0.0719053831968661	21	45
ERLEC1	ENSP00000185150	0.9883482513236069	hnscc	-0.05167038575050112	21	45
KIZ	ENSP00000478019	0.9883482513236069	hnscc	-0.24699178762192464	18	40
ERI3	ENSP00000361331	0.9883482513236069	hnscc	-0.044700112516397654	21	45
INF2	ENSP00000376410	0.9883482513236069	hnscc	0.15093889574281658	7	7
KLC1	ENSP00000334618	0.9883482513236069	hnscc	0.12425025306672918	17	42
IFT122	ENSP00000323973	0.9883482513236069	hnscc	-0.027861362089540043	21	45
IFT74	ENSP00000369402	0.9883482513236069	hnscc	-0.01691775841585416	21	45
IFT80	ENSP00000312778	0.9883482513236069	hnscc	-0.4277828354883405	7	21
IGFBP5	ENSP00000233813	0.9883482513236069	hnscc	-0.12768702327828002	21	45
IFT81	ENSP00000242591	0.9883482513236069	hnscc	-0.06476594884933079	19	43
INA	ENSP00000358865	0.9883482513236069	hnscc	-0.32328834409501817	18	36
IGF1	ENSP00000302665	0.9883482513236069	hnscc	-0.1958285489256406	8	17
IGF1R	ENSP00000496919	0.9883482513236069	hnscc	-0.024499814698801303	21	45
IGF2BP1	ENSP00000290341	0.9883482513236069	hnscc	-0.22011440010570515	21	45
ERAP1	ENSP00000296754	0.9883482513236069	hnscc	0.14968052714272195	21	45
IGF2BP2	ENSP00000320204	0.9883482513236069	hnscc	-0.1295722991772692	21	45
IGF2BP3	ENSP00000258729	0.9883482513236069	hnscc	-0.19726163700983812	21	45
ERAL1	ENSP00000254928	0.9883482513236069	hnscc	-0.13398493954003385	21	45
IGF2R	ENSP00000349437	0.9883482513236069	hnscc	-0.038687736418798746	21	45
IGFBP4	ENSP00000269593	0.9883482513236069	hnscc	0.10083512315282595	21	45
KLC1	ENSP00000450648	0.9883482513236069	hnscc	0.1029034828811708	21	45
IGFBP6	ENSP00000301464	0.9883482513236069	hnscc	-0.08596575564713199	21	45
IFT52	ENSP00000362121	0.9883482513236069	hnscc	-0.22591605505445844	11	24
EPS8L3	ENSP00000354551	0.9883482513236069	hnscc	0.09146851888779078	11	24
EPS8L2	ENSP00000320828	0.9883482513236069	hnscc	0.17505406688390274	21	45
IFT140	ENSP00000406012	0.9883482513236069	hnscc	-0.155799793754429	21	45
ERCC5	ENSP00000498881	0.9883482513236069	hnscc	-0.3727769382576342	6	11
IFT172	ENSP00000260570	0.9883482513236069	hnscc	0.035850568000465655	16	39
ERCC3	ENSP00000285398	0.9883482513236069	hnscc	-0.03851705463313601	21	45
ERCC2	ENSP00000375809	0.9883482513236069	hnscc	-0.01749590858662381	21	45
ERCC1	ENSP00000300853	0.9883482513236069	hnscc	-0.06283632835221245	21	45
IGFLR1	ENSP00000246532	0.9883482513236069	hnscc	0.18813746210921134	19	44
EPS15	ENSP00000360798	0.9883482513236069	hnscc	0.031113888645293047	21	45
EPS8L1	ENSP00000466828	0.9883482513236069	hnscc	0.2744325657355641	21	45
INF2	ENSP00000376406	0.9883482513236069	hnscc	0.07665461149605673	21	45
INCENP	ENSP00000278849	0.9883482513236069	hnscc	0.1435125391744403	16	36
KLC1	ENSP00000451242	0.9883482513236069	hnscc	-0.8245774961855324	9	17
IGFBP7	ENSP00000295666	0.9883482513236069	hnscc	0.08253858426701555	21	45
IFT22	ENSP00000320359	0.9883482513236069	hnscc	-0.26372232979609633	19	43
INAVA	ENSP00000356311	0.9883482513236069	hnscc	0.39013934573343084	12	30
IFT43	ENSP00000324177	0.9883482513236069	hnscc	-0.3278054373126957	14	20
ERBIN	ENSP00000422766	0.9883482513236069	hnscc	-0.03273494776297542	21	45
EVPL	ENSP00000301607	0.9883482513236069	hnscc	0.2840357279700254	21	45
IMPDH2	ENSP00000321584	0.9883482513236069	hnscc	0.07056544017560995	21	45
ESAM	ENSP00000278927	0.9883482513236069	hnscc	0.07982908663111038	20	43
EPHX2	ENSP00000430269	0.9883482513236069	hnscc	-0.07253526404349542	21	45
ETNK2	ENSP00000356169	0.9883482513236069	hnscc	-0.1580142530380526	5	8
KIRREL1	ENSP00000352138	0.9883482513236069	hnscc	0.10962553118155774	21	45
IGSF3	ENSP00000358498	0.9883482513236069	hnscc	-0.04134026265794999	21	45
IMPA2	ENSP00000269159	0.9883482513236069	hnscc	0.05257456479050873	21	45
ICAM5	ENSP00000221980	0.9883482513236069	hnscc	-0.869690847156127	6	18
ETNK1	ENSP00000500633	0.9883482513236069	hnscc	0.029208874040192068	21	45
ETHE1	ENSP00000292147	0.9883482513236069	hnscc	0.07691215497547188	21	45
INHBE	ENSP00000266646	0.9883482513236069	hnscc	0.4071616347360728	8	17
INHBC	ENSP00000308716	0.9883482513236069	hnscc	0.19467130186763665	6	10
ICE2	ENSP00000261520	0.9883482513236069	hnscc	-0.2225350634400238	19	41
EPHX3	ENSP00000221730	0.9883482513236069	hnscc	-0.11100380985421343	10	20
ETFDH	ENSP00000426638	0.9883482513236069	hnscc	-0.1232152310841722	21	45
EPM2A	ENSP00000356489	0.9883482513236069	hnscc	-0.1681672289889325	20	43
ICMT	ENSP00000343552	0.9883482513236069	hnscc	0.12363715456853647	20	43
EPHX1	ENSP00000272167	0.9883482513236069	hnscc	0.046847840195373414	21	45
ETFB	ENSP00000311930	0.9883482513236069	hnscc	-0.09297139029772045	21	45
ETS1	ENSP00000324578	0.9883482513236069	hnscc	0.11009180126178787	21	45
INMT	ENSP00000013222	0.9883482513236069	hnscc	-0.7126436050081149	6	8
EVL	ENSP00000376652	0.9883482513236069	hnscc	0.0636758321166947	21	45
EPHB3	ENSP00000332118	0.9883482513236069	hnscc	-0.11372810078021463	21	45
IAH1	ENSP00000417580	0.9883482513236069	hnscc	-0.17116293641227776	21	45
EVI5	ENSP00000359356	0.9883482513236069	hnscc	0.04002385779209648	19	40
IARS1	ENSP00000364794	0.9883482513236069	hnscc	0.03909860141869166	21	45
IARS2	ENSP00000355889	0.9883482513236069	hnscc	-0.06874475995668713	21	45
IBA57	ENSP00000355672	0.9883482513236069	hnscc	-0.11523916702889009	21	45
EPHB4	ENSP00000350896	0.9883482513236069	hnscc	-0.11352657761705072	21	45
EVC2	ENSP00000311683	0.9883482513236069	hnscc	0.25772551958288165	11	21
EVC	ENSP00000264956	0.9883482513236069	hnscc	-0.2517772560560471	5	9
EVA1C	ENSP00000300255	0.9883482513236069	hnscc	0.40746688460472247	4	10
EVA1B	ENSP00000270824	0.9883482513236069	hnscc	0.044507620638674264	21	39
EPHB6	ENSP00000404786	0.9883482513236069	hnscc	-0.25440307502362997	13	22
ICA1	ENSP00000386021	0.9883482513236069	hnscc	0.14564478153884233	7	15
ETV6	ENSP00000379658	0.9883482513236069	hnscc	0.05899086243358548	21	45
INIP	ENSP00000363360	0.9883482513236069	hnscc	0.049893100577276174	21	45
INHBA	ENSP00000242208	0.9883482513236069	hnscc	-0.1568435391077172	20	42
ETFA	ENSP00000452762	0.9883482513236069	hnscc	-0.09603453272141199	21	45
ID1	ENSP00000365280	0.9883482513236069	hnscc	-0.06309162202241736	20	43
IFFO2	ENSP00000387941	0.9883482513236069	hnscc	-0.03407165644015259	21	45
ESRP2	ENSP00000418748	0.9883482513236069	hnscc	0.13698948330832253	21	45
IMPDH1	ENSP00000265385	0.9883482513236069	hnscc	0.024669844373943484	21	45
ESPN	ENSP00000496593	0.9883482513236069	hnscc	0.07426737999875815	20	43
IFI16	ENSP00000295809	0.9883482513236069	hnscc	0.10303228693195449	21	45
IFI27	ENSP00000477753	0.9883482513236069	hnscc	-0.11469499256439991	14	39
ESF1	ENSP00000202816	0.9883482513236069	hnscc	0.02152590732863746	21	45
ING2	ENSP00000307183	0.9883482513236069	hnscc	-0.2194951765376445	5	11
ESD	ENSP00000367992	0.9883482513236069	hnscc	-0.08201914786023007	21	45
EPN1	ENSP00000270460	0.9883482513236069	hnscc	0.017089733924683548	21	45
ESCO2	ENSP00000306999	0.9883482513236069	hnscc	-0.1305751446986634	15	34
IFI30	ENSP00000384886	0.9883482513236069	hnscc	0.07823693117111591	21	45
ESCO1	ENSP00000269214	0.9883482513236069	hnscc	0.40669613873192634	8	18
EPN2	ENSP00000261495	0.9883482513236069	hnscc	0.027382025993135856	21	45
IFI35	ENSP00000394579	0.9883482513236069	hnscc	0.05196069925264113	21	45
ESRRA	ENSP00000000442	0.9883482513236069	hnscc	-0.06143786827562775	21	45
ESS2	ENSP00000252137	0.9883482513236069	hnscc	-0.05209715571117511	21	45
ESYT1	ENSP00000267113	0.9883482513236069	hnscc	-0.041451020293784197	21	45
ESYT1	ENSP00000377612	0.9883482513236069	hnscc	-0.05713344418556676	18	41
IDE	ENSP00000265986	0.9883482513236069	hnscc	0.06351260658130908	21	45
ING5	ENSP00000322142	0.9883482513236069	hnscc	-0.19026021233263415	17	38
IMPACT	ENSP00000284202	0.9883482513236069	hnscc	-0.08423563656661487	21	45
IDH2	ENSP00000331897	0.9883482513236069	hnscc	-0.18764672196899285	21	45
IDH3A	ENSP00000299518	0.9883482513236069	hnscc	-0.06667165511937778	21	45
IDH3B	ENSP00000370232	0.9883482513236069	hnscc	-0.26007574632161046	16	34
ETF1	ENSP00000353741	0.9883482513236069	hnscc	0.07301398652259092	21	45
EPN3	ENSP00000268933	0.9883482513236069	hnscc	0.09980405327500769	21	45
ESYT2	ENSP00000499020	0.9883482513236069	hnscc	-0.07509352043433007	14	27
IDI1	ENSP00000370748	0.9883482513236069	hnscc	-0.03786747042693622	21	45
ESYT2	ENSP00000275418	0.9883482513236069	hnscc	-0.029937032912453462	21	45
KIT	ENSP00000288135	0.9883482513236069	hnscc	-0.41757339908525304	13	24
IDNK	ENSP00000365601	0.9883482513236069	hnscc	-0.04803748706672789	21	45
EPM2AIP1	ENSP00000406027	0.9883482513236069	hnscc	-0.0694401702795881	21	45
ING3	ENSP00000320566	0.9883482513236069	hnscc	-0.09514450754325118	21	42
IGLL1	ENSP00000329312	0.9883482513236069	hnscc	0.08300405469972849	21	45
ING4	ENSP00000343396	0.9883482513236069	hnscc	0.034951094715290634	21	45
FAM111A	ENSP00000355264	0.9883482513236069	hnscc	0.05293282866521995	21	45
KIF18B	ENSP00000465377	0.9883482513236069	hnscc	-0.295379995796738	12	28
HS2ST1	ENSP00000359581	0.9883482513236069	hnscc	-0.07330546930807968	18	37
FASTKD3	ENSP00000264669	0.9883482513236069	hnscc	0.2162789350656225	7	17
FASTKD2	ENSP00000236980	0.9883482513236069	hnscc	-0.11156235502848161	21	45
FASTKD1	ENSP00000400513	0.9883482513236069	hnscc	0.054411704933025384	16	36
FASTK	ENSP00000297532	0.9883482513236069	hnscc	0.2806709806112485	10	20
ENSA	ENSP00000492428	0.9883482513236069	hnscc	0.08833596447486933	21	43
KIAA0319L	ENSP00000318406	0.9883482513236069	hnscc	-0.05404521953789519	21	45
IL33	ENSP00000370842	0.9883482513236069	hnscc	0.16113611589769905	21	45
HMOX2	ENSP00000219700	0.9883482513236069	hnscc	0.07052323513964265	21	45
KLHDC10	ENSP00000334140	0.9883482513236069	hnscc	0.37299920257655533	20	33
HNMT	ENSP00000280097	0.9883482513236069	hnscc	0.1209644320248211	21	45
KIAA0513	ENSP00000258180	0.9883482513236069	hnscc	0.02826691009827606	19	43
IL32	ENSP00000324742	0.9883482513236069	hnscc	-0.1345019621337244	18	41
FASN	ENSP00000304592	0.9883482513236069	hnscc	0.038732189399551725	21	45
FAS	ENSP00000349896	0.9883482513236069	hnscc	0.14259806109581646	21	45
KIAA0586	ENSP00000399427	0.9883482513236069	hnscc	-0.10415892135627547	17	32
ENSA	ENSP00000341743	0.9883482513236069	hnscc	0.04699088515642921	21	45
HNRNPA0	ENSP00000316042	0.9883482513236069	hnscc	0.06637989915861278	21	45
HMMR	ENSP00000185942	0.9883482513236069	hnscc	0.03537664032572718	17	33
KLHDC2	ENSP00000298307	0.9883482513236069	hnscc	-0.2062702360075414	21	45
FBLL1	ENSP00000473383	0.9883482513236069	hnscc	-0.15716434709084937	7	21
HMGXB3	ENSP00000421917	0.9883482513236069	hnscc	0.11667743887944063	10	25
FBL	ENSP00000221801	0.9883482513236069	hnscc	0.04907284001712657	21	45
