,gain,neutral,loss
SULT2A1,5,83,21
SULT2B1,3,85,21
SULT4A1,3,75,31
SULT6B1,4,104,1
SUMF1,0,79,30
SUMF2,38,69,2
SUMO1,3,102,4
SUMO2,29,77,3
SUMO3,9,88,12
SUMO4,2,80,27
SUN1,45,62,2
SUN2,3,77,29
SUN3,39,68,2
SUN5,13,89,7
SUOX,9,95,5
SUPT16H,17,86,6
SUPT20H,2,68,39
SUPT3H,9,94,6
SUPT4H1,26,81,2
SUPT5H,9,86,14
SUPT6H,21,81,7
SUPT7L,5,104,0
SUPV3L1,6,89,14
SURF1,2,86,21
SURF2,2,86,21
SURF4,2,86,21
SURF6,2,86,21
SUSD1,2,85,22
SUSD2,6,78,25
SUSD3,1,84,24
SUSD4,46,62,1
SUSD5,1,80,28
SUSD6,13,91,5
SUV39H1,25,79,5
SUV39H2,7,92,10
SUZ12,16,87,6
SV2A,60,48,1
SV2B,4,77,28
SV2C,7,86,16
SVBP,12,91,6
SVEP1,2,84,23
SVIL,5,98,6
SVIP,10,94,5
SVOP,11,91,7
SVOPL,20,86,3
SWAP70,7,95,7
SWI5,2,87,20
SWSAP1,3,81,25
SWT1,47,61,1
SYAP1,22,79,8
SYBU,43,65,1
SYCE1,3,90,16
SYCE1L,12,79,18
SYCE2,4,78,27
SYCE3,4,74,31
SYCN,9,86,14
SYCP1,4,86,19
SYCP2,25,82,2
SYCP2L,11,93,5
SYCP3,12,90,7
SYDE1,3,80,26
SYDE2,2,91,16
SYF2,7,92,10
SYK,2,82,25
SYMPK,2,87,20
SYN1,23,80,6
SYN2,1,79,29
SYN3,4,78,27
SYNC,9,92,8
SYNCRIP,1,80,28
SYNDIG1,10,88,11
SYNDIG1L,13,92,4
SYNE1,1,81,27
SYNE2,19,86,4
SYNE3,16,90,3
SYNE4,13,85,11
SYNGAP1,11,94,4
SYNGR1,3,80,26
SYNGR2,26,78,5
SYNGR3,25,81,3
SYNGR4,4,84,21
SYNJ1,8,93,8
SYNJ2,3,79,27
SYNJ2BP,13,92,4
SYNM,4,76,29
SYNPO,14,85,10
SYNPO2,4,91,14
SYNPO2L,5,90,14
SYNPR,2,77,30
SYNRG,22,82,5
SYP,25,78,6
SYPL1,18,87,4
SYPL2,2,83,24
SYS1,14,87,8
SYT1,10,91,8
SYT10,10,90,9
SYT11,58,50,1
SYT12,20,88,1
SYT13,11,91,7
SYT14,48,60,1
SYT15,3,92,14
SYT16,19,87,3
SYT17,22,84,3
SYT2,49,59,1
SYT3,4,83,22
SYT4,2,71,36
SYT5,7,83,19
SYT6,2,85,22
SYT7,7,98,4
SYT8,6,90,13
SYT9,7,94,8
SYTL1,8,91,10
SYTL2,12,93,4
SYTL3,4,78,27
SYTL4,27,74,8
SYTL5,18,82,9
SYVN1,11,92,6
SZRD1,9,86,14
SZT2,11,92,6
T,2,81,26
TAAR1,3,81,25
TAAR2,3,81,25
TAAR5,3,81,25
TAAR6,3,81,25
TAAR8,3,81,25
TAAR9,3,81,25
TAB1,3,80,26
TAB2,2,80,27
TAB3,16,81,12
TAC1,20,87,2
TAC3,12,92,5
TAC4,26,81,2
TACC1,10,73,26
TACC2,3,89,17
TACC3,5,93,11
TACO1,27,80,2
TACR1,6,102,1
TACR2,7,88,14
TACR3,3,92,14
TACSTD2,4,89,16
TADA1,50,58,1
TADA2A,22,82,5
TADA2B,3,93,13
TADA3,0,80,29
TAF1,22,80,7
TAF10,7,94,8
TAF11,8,97,4
TAF12,8,92,9
TAF13,3,84,22
TAF15,17,87,5
TAF1A,46,62,1
TAF1B,5,102,2
TAF1C,12,76,21
TAF1D,12,91,6
TAF1L,5,83,21
TAF2,40,67,2
TAF3,6,94,9
TAF4,26,80,3
TAF4B,2,78,29
TAF5,4,85,20
TAF5L,48,59,2
TAF6,20,87,2
TAF6L,6,95,8
TAF7,11,85,13
TAF7L,28,72,9
TAF8,15,91,3
TAF9,7,89,13
TAF9B,22,78,9
TAGAP,3,81,25
TAGLN,10,87,12
TAGLN2,56,51,2
TAGLN3,9,88,12
TAL1,6,92,11
TAL2,3,83,23
TALDO1,7,90,12
TAMM41,1,79,29
TANC1,7,97,5
TANC2,27,79,3
TANGO2,7,81,21
TANGO6,16,81,12
TANK,4,100,5
TAOK1,17,84,8
TAOK2,25,82,2
TAOK3,9,90,10
TAP1,12,93,4
TAP2,12,93,4
TAPBP,11,94,4
TAPBPL,10,78,21
TAPT1,6,94,9
TARBP1,47,60,2
TARBP2,7,94,8
TARDBP,8,88,13
TARM1,6,84,19
TARS,39,70,0
TARS2,60,48,1
TARSL2,4,75,30
TAS1R1,9,89,11
TAS1R2,8,89,12
TAS1R3,8,91,10
TAS2R1,46,63,0
TAS2R10,10,77,22
TAS2R13,10,77,22
TAS2R14,11,77,21
TAS2R16,19,86,4
TAS2R19,11,77,21
TAS2R20,11,77,21
TAS2R3,16,89,4
TAS2R30,11,77,21
TAS2R31,11,77,21
TAS2R38,15,90,4
TAS2R39,17,88,4
TAS2R4,16,89,4
TAS2R40,16,89,4
TAS2R41,16,89,4
TAS2R42,10,78,21
TAS2R43,12,75,22
TAS2R46,11,76,22
TAS2R5,16,89,4
TAS2R50,11,77,21
TAS2R60,16,90,3
TAS2R7,10,77,22
TAS2R8,10,77,22
TAS2R9,10,77,22
TASP1,8,87,14
TAT,16,80,13
TATDN1,41,66,2
TATDN2,0,80,29
TATDN3,48,60,1
TAX1BP1,45,62,2
TAX1BP3,4,64,41
TAZ,43,62,4
TBATA,5,89,15
TBC1D1,6,97,6
TBC1D10A,6,77,26
TBC1D10B,26,82,1
TBC1D10C,20,88,1
TBC1D12,3,87,19
TBC1D13,2,86,21
TBC1D14,4,92,13
TBC1D15,13,91,5
TBC1D16,26,78,5
TBC1D17,2,85,22
TBC1D19,5,97,7
TBC1D2,1,84,24
TBC1D20,10,86,13
TBC1D21,3,77,29
TBC1D22A,2,75,32
TBC1D22B,11,94,4
TBC1D23,9,88,12
TBC1D24,24,82,3
TBC1D25,25,79,5
TBC1D26,2,66,41
TBC1D28,3,67,39
TBC1D29,17,84,8
TBC1D2B,3,78,28
TBC1D3,22,79,8
TBC1D30,14,91,4
TBC1D31,42,65,2
TBC1D32,2,80,27
TBC1D3B,14,89,6
TBC1D3C,21,81,7
TBC1D3D,22,81,6
TBC1D3E,22,79,8
TBC1D3F,18,86,5
TBC1D3G,17,85,7
TBC1D3H,18,86,5
TBC1D3I,18,85,6
TBC1D3K,23,81,5
TBC1D3L,21,82,6
TBC1D4,3,75,31
TBC1D5,0,80,29
TBC1D7,11,94,4
TBC1D8,6,100,3
TBC1D8B,30,72,7
TBC1D9,4,93,12
TBC1D9B,20,81,8
TBCA,8,87,14
TBCB,13,85,11
TBCC,13,91,5
TBCCD1,11,86,12
TBCD,25,80,4
TBCE,47,60,2
TBCEL,9,89,11
TBCK,3,92,14
TBK1,12,92,5
TBKBP1,25,82,2
TBL1X,21,79,9
TBL1XR1,13,86,10
TBL1Y,12,51,46
TBL2,25,80,4
TBL3,26,80,3
TBP,2,80,27
TBPL1,3,82,24
TBPL2,22,85,2
TBR1,4,100,5
TBRG1,10,89,10
TBRG4,42,65,2
TBX1,8,80,21
TBX10,20,88,1
TBX15,9,84,16
TBX18,1,80,28
TBX19,50,58,1
TBX2,26,81,2
TBX20,42,65,2
TBX21,25,82,2
TBX22,21,79,9
TBX3,9,90,10
TBX4,26,81,2
TBX5,10,90,9
TBX6,25,82,2
TBXA2R,4,81,24
TBXAS1,17,88,4
TC2N,15,90,4
TCAF1,16,89,4
TCAF2,16,87,6
TCAIM,0,78,31
TCAP,27,79,3
TCEA1,23,80,6
TCEA2,31,73,5
TCEA3,6,91,12
TCEAL1,28,72,9
TCEAL2,29,71,9
TCEAL3,28,72,9
TCEAL4,28,72,9
TCEAL5,28,72,9
TCEAL6,29,71,9
TCEAL7,28,72,9
TCEAL8,28,72,9
TCEAL9,28,72,9
TCEANC,22,79,8
TCEANC2,8,89,12
TCERG1,14,85,10
TCERG1L,3,89,17
TCF12,3,76,30
TCF15,10,85,14
TCF19,14,91,4
TCF20,3,78,28
TCF21,3,82,24
TCF23,4,104,1
TCF24,28,78,3
TCF25,12,76,21
TCF3,4,78,27
TCF4,1,69,39
TCF7,9,86,14
TCF7L1,4,104,1
TCF7L2,5,85,19
TCFL5,28,78,3
TCHH,58,49,2
TCHHL1,58,49,2
TCHP,11,91,7
TCIRG1,19,89,1
TCL1A,16,90,3
TCL1B,16,90,3
TCN1,6,98,5
TCN2,6,77,26
TCOF1,13,86,10
TCP1,3,81,25
TCP10,2,81,26
TCP10L,9,92,8
TCP10L2,2,81,26
TCP11,9,96,4
TCP11L1,9,94,6
TCP11L2,11,91,7
TCP11X2,29,71,9
TCTA,0,78,31
TCTE1,13,92,4
TCTE3,1,81,27
TCTEX1D1,5,88,16
TCTEX1D2,14,83,12
TCTEX1D4,12,90,7
TCTN1,13,90,6
TCTN2,9,91,9
TCTN3,4,86,19
TDG,11,91,7
TDGF1,0,78,31
TDO2,3,93,13
TDP1,16,90,3
TDP2,14,90,5
TDRD1,5,86,18
TDRD10,58,50,1
TDRD12,11,87,11
TDRD15,3,105,1
TDRD3,3,70,36
TDRD5,45,62,2
TDRD6,11,93,5
TDRD7,1,84,24
TDRD9,14,92,3
TDRKH,58,49,2
TDRP,6,64,39
TEAD1,8,94,7
TEAD2,3,84,22
TEAD3,9,96,4
TEAD4,11,79,19
TEC,6,96,7
TECPR1,20,88,1
TECPR2,14,92,3
TECR,3,80,26
TECRL,6,93,10
TECTA,9,89,11
TECTB,5,85,19
TEDDM1,46,61,2
TEF,3,78,28
TEFM,15,85,9
TEK,6,70,33
TEKT1,2,65,42
TEKT2,11,90,8
TEKT3,2,66,41
TEKT4,8,100,1
TEKT5,26,80,3
TELO2,26,80,3
TEN1,26,78,5
TENM1,33,70,6
TENM2,21,78,10
TENM3,4,89,16
TENM4,16,90,3
TEP1,19,83,7
TEPP,16,82,11
TEPSIN,28,76,5
TERB1,15,81,13
TERB2,3,73,33
TERF1,30,76,3
TERF2,16,81,12
TERF2IP,14,78,17
TERT,51,58,0
TES,17,88,4
TESC,9,90,10
TESK1,7,85,17
TESK2,10,91,8
TESMIN,20,86,3
TESPA1,8,96,5
TET1,4,90,15
TET2,3,92,14
TET3,6,102,1
TEX10,2,84,23
TEX101,6,91,12
TEX11,23,79,7
TEX12,10,88,11
TEX13A,29,71,9
TEX13B,31,71,7
TEX13C,33,70,6
TEX13D,34,69,6
TEX14,26,80,3
TEX15,5,69,35
TEX19,26,78,5
TEX2,27,80,2
TEX22,17,89,3
TEX26,1,68,40
TEX261,5,103,1
TEX264,0,78,31
TEX28,45,61,3
TEX29,8,78,23
TEX30,7,77,25
TEX33,2,76,31
TEX35,45,62,2
TEX36,3,89,17
TEX37,4,104,1
TEX38,7,91,11
TEX40,11,91,7
TEX43,8,86,15
TEX44,5,98,6
TEX9,3,77,29
TF,13,83,13
TFAM,3,90,16
TFAP2A,12,92,5
TFAP2B,9,95,5
TFAP2C,21,82,6
TFAP2D,9,95,5
TFAP2E,10,91,8
TFAP4,24,82,3
TFB1M,1,81,27
TFB2M,48,58,3
TFCP2,8,94,7
TFCP2L1,5,100,4
TFDP1,4,78,27
TFDP2,12,85,12
TFDP3,38,66,5
TFE3,26,77,6
TFEB,16,90,3
TFEC,17,88,4
TFF1,8,90,11
TFF2,8,90,11
TFF3,8,90,11
TFG,8,89,12
TFIP11,5,77,27
TFPI,6,99,4
TFPI2,20,86,3
TFPT,6,84,19
TFR2,19,88,2
TFRC,14,83,12
TG,40,67,2
TGDS,7,77,25
TGFA,5,103,1
TGFB1,4,90,15
TGFB1I1,25,81,3
TGFB2,48,60,1
TGFB3,12,93,4
TGFBI,9,87,13
TGFBR1,1,84,24
TGFBR2,1,79,29
TGFBR3,3,85,21
TGFBR3L,5,77,27
TGFBRAP1,6,100,3
TGIF1,9,80,20
TGIF2,16,91,2
TGIF2LX,26,73,10
TGIF2LY,13,51,45
TGM1,19,86,4
TGM2,14,89,6
TGM3,9,86,14
TGM4,0,78,31
TGM5,3,73,33
TGM6,9,86,14
TGM7,3,73,33
TGOLN2,4,105,0
TGS1,23,79,7
TH,6,90,13
THADA,6,101,2
THAP1,17,75,17
THAP10,3,77,29
THAP11,16,81,12
THAP12,16,90,3
THAP2,15,89,5
THAP3,9,89,11
THAP4,3,99,7
THAP5,19,87,3
THAP6,6,97,6
THAP7,5,83,21
THAP8,13,85,11
THAP9,5,94,10
THBD,12,87,10
THBS1,2,71,36
THBS2,1,82,26
THBS3,58,50,1
THBS4,8,85,16
THEG,5,78,26
THEGL,6,95,8
THEM4,58,49,2
THEM5,58,49,2
THEM6,39,68,2
THEMIS,4,78,27
THEMIS2,7,93,9
THG1L,17,83,9
THNSL1,5,96,8
THNSL2,3,105,1
THOC1,7,81,21
THOC2,35,68,6
THOC3,20,81,8
THOC5,5,78,26
THOC6,25,81,3
THOC7,2,77,30
THOP1,4,81,24
THPO,12,86,11
THRA,26,80,3
THRAP3,11,89,9
THRB,0,80,29
THRSP,16,89,4
THSD1,2,69,38
THSD4,3,77,29
THSD7A,45,62,2
THSD7B,4,100,5
THTPA,18,85,6
THUMPD1,23,82,4
THUMPD2,5,103,1
THUMPD3,0,80,29
THY1,9,89,11
THYN1,12,85,12
TIA1,6,102,1
TIAF1,19,82,8
TIAL1,4,87,18
TIAM1,9,89,11
TIAM2,1,81,27
TICAM1,3,81,25
TICAM2,8,84,17
TICRR,4,77,28
TIE1,11,92,6
TIFA,4,90,15
TIFAB,9,87,13
TIGAR,10,80,19
TIGD1,5,98,6
TIGD2,3,94,12
TIGD3,12,91,6
TIGD4,4,93,12
TIGD5,39,68,2
TIGD6,13,86,10
TIGD7,24,82,3
TIGIT,9,87,13
TIMD4,17,83,9
TIMELESS,9,95,5
TIMM10,6,97,6
TIMM10B,6,93,10
TIMM13,4,79,26
TIMM17A,49,59,1
TIMM17B,25,78,6
TIMM21,2,70,37
TIMM22,3,67,39
TIMM23,2,94,13
TIMM23B,2,92,15
TIMM29,3,81,25
TIMM44,5,77,27
TIMM50,9,86,14
TIMM8A,28,72,9
TIMM8B,10,88,11
TIMM9,23,84,2
TIMMDC1,11,85,13
TIMP1,23,80,6
TIMP2,26,78,5
TIMP3,5,77,27
TIMP4,1,79,29
TINAG,8,96,5
TINAGL1,11,90,8
TINCR,3,79,27
TINF2,19,86,4
TIPARP,12,86,11
TIPIN,3,78,28
TIPRL,50,58,1
TIRAP,11,88,10
TISP43,6,99,4
TJAP1,13,91,5
TJP1,2,67,40
TJP2,4,81,24
TJP3,4,81,24
TK1,26,78,5
TK2,15,81,13
TKFC,7,97,5
TKT,1,77,31
TKTL1,45,61,3
TKTL2,2,92,15
TLCD1,20,81,8
TLCD2,3,67,39
TLDC1,12,76,21
TLDC2,14,91,4
TLE1,2,81,26
TLE2,4,81,24
TLE3,3,77,29
TLE4,3,80,26
TLE6,4,81,24
TLK1,5,100,4
TLK2,27,80,2
TLL1,3,91,15
TLL2,5,85,19
TLN1,7,85,17
TLN2,3,78,28
TLR1,7,97,5
TLR10,7,97,5
TLR2,3,93,13
TLR3,4,87,18
TLR4,1,85,23
TLR5,46,62,1
TLR6,7,97,5
TLR7,21,80,8
TLR8,22,79,8
TLR9,0,78,31
TLX1,5,84,20
TLX2,6,102,1
TLX3,23,78,8
TM2D1,5,89,15
TM2D2,9,73,27
TM2D3,4,75,30
TM4SF1,13,85,11
TM4SF18,13,85,11
TM4SF19,14,83,12
TM4SF20,4,99,6
TM4SF4,13,85,11
TM4SF5,4,65,40
TM6SF1,3,78,28
TM6SF2,4,81,24
TM7SF2,10,93,6
TM7SF3,15,81,13
TM9SF1,18,87,4
TM9SF2,7,76,26
TM9SF3,5,85,19
TM9SF4,13,91,5
TMA16,2,92,15
TMA7,0,78,31
TMBIM1,3,101,5
TMBIM4,13,92,4
TMBIM6,9,94,6
TMC1,3,81,25
TMC2,10,85,14
TMC3,3,77,29
TMC4,6,84,19
TMC5,22,84,3
TMC6,26,78,5
TMC7,22,83,4
TMC8,26,78,5
TMCC1,14,84,11
TMCC2,48,60,1
TMCC3,10,91,8
TMCO1,51,57,1
TMCO2,13,89,7
TMCO3,4,79,26
TMCO4,6,91,12
TMCO5A,2,69,38
TMCO6,10,87,12
TMED1,3,81,25
TMED10,12,93,4
TMED2,9,91,9
TMED3,3,78,28
TMED4,42,65,2
TMED5,3,84,22
TMED6,16,81,12
TMED7,8,84,17
TMED8,13,92,4
TMED9,20,81,8
TMEFF1,2,84,23
TMEFF2,4,101,4
TMEM100,26,80,3
TMEM101,22,84,3
TMEM102,2,65,42
TMEM104,28,78,3
TMEM105,28,76,5
TMEM106A,24,82,3
TMEM106B,45,62,2
TMEM106C,8,94,7
TMEM107,2,66,41
TMEM108,13,83,13
TMEM109,7,97,5
TMEM11,5,76,28
TMEM110,0,78,31
TMEM114,24,82,3
TMEM115,0,79,30
TMEM116,11,91,7
TMEM117,7,96,6
TMEM119,11,91,7
TMEM120A,23,82,4
TMEM120B,9,90,10
TMEM121,16,88,5
TMEM123,11,90,8
TMEM125,11,92,6
TMEM126A,12,93,4
TMEM126B,12,93,4
TMEM127,10,98,1
TMEM128,3,93,13
TMEM129,5,93,11
TMEM130,21,87,1
TMEM131,8,99,2
TMEM132A,7,97,5
TMEM132B,7,92,10
TMEM132C,7,91,11
TMEM132D,8,92,9
TMEM132E,17,87,5
TMEM133,10,91,8
TMEM134,20,88,1
TMEM135,12,93,4
TMEM136,9,89,11
TMEM138,7,97,5
TMEM139,16,89,4
TMEM140,18,87,4
TMEM141,1,87,21
TMEM143,4,84,21
TMEM144,2,93,14
TMEM145,4,91,14
TMEM147,12,86,11
TMEM14A,11,94,4
TMEM14B,11,93,5
TMEM14C,11,93,5
TMEM150A,7,102,0
TMEM150B,7,83,19
TMEM150C,5,94,10
TMEM151A,15,92,2
TMEM151B,13,92,4
TMEM154,4,93,12
TMEM155,5,91,13
TMEM156,7,97,5
TMEM158,0,78,31
TMEM159,22,83,4
TMEM160,2,86,21
TMEM161A,4,81,24
TMEM161B,9,82,18
TMEM163,4,100,5
TMEM164,31,71,7
TMEM165,8,93,8
TMEM167A,8,85,16
TMEM167B,2,84,23
TMEM168,17,89,3
TMEM169,3,101,5
TMEM17,6,102,1
TMEM170A,14,78,17
TMEM170B,12,92,5
TMEM171,7,86,16
TMEM173,10,87,12
TMEM174,7,86,16
TMEM175,5,93,11
TMEM176A,19,88,2
TMEM176B,19,88,2
TMEM177,4,102,3
TMEM178A,5,103,1
TMEM178B,16,89,4
TMEM179,16,90,3
TMEM179B,6,95,8
TMEM18,2,105,2
TMEM181,3,79,27
TMEM182,5,100,4
TMEM183A,49,58,2
TMEM184A,45,62,2
TMEM184B,3,77,29
TMEM184C,6,92,11
TMEM185A,39,65,5
TMEM185B,4,102,3
TMEM186,26,80,3
TMEM187,41,64,4
TMEM189,19,85,5
TMEM19,15,89,5
TMEM190,7,83,19
TMEM191B,5,86,18
TMEM191C,4,86,19
TMEM192,2,92,15
TMEM196,46,61,2
TMEM198,3,101,5
TMEM199,18,84,7
TMEM2,4,79,26
TMEM200A,2,82,25
TMEM200B,9,92,8
TMEM200C,6,82,21
TMEM201,7,90,12
TMEM202,3,77,29
TMEM203,1,88,20
TMEM204,25,81,3
TMEM205,3,81,25
TMEM206,48,60,1
TMEM207,11,86,12
TMEM208,15,81,13
TMEM209,19,87,3
TMEM210,1,88,20
TMEM211,5,78,26
TMEM212,15,88,6
TMEM213,20,86,3
TMEM214,4,104,1
TMEM215,6,83,20
TMEM216,7,97,5
TMEM217,11,94,4
TMEM218,11,88,10
TMEM219,25,83,1
TMEM220,2,66,41
TMEM221,4,80,25
TMEM222,8,91,10
TMEM223,6,95,8
TMEM225,10,89,10
TMEM229A,17,87,5
TMEM229B,15,90,4
TMEM230,11,84,14
TMEM231,14,78,17
TMEM232,8,84,17
TMEM233,9,90,10
TMEM234,11,90,8
TMEM235,26,78,5
TMEM236,6,93,10
TMEM237,3,102,4
TMEM238,7,83,19
TMEM239,10,85,14
TMEM240,9,90,10
TMEM241,5,79,25
TMEM242,1,81,27
TMEM243,21,85,3
TMEM244,2,82,25
TMEM245,2,83,24
TMEM246,2,83,24
TMEM247,4,104,1
TMEM248,28,78,3
TMEM249,39,69,1
TMEM25,10,87,12
TMEM251,16,89,4
TMEM252,4,79,26
TMEM253,17,85,7
TMEM254,4,89,16
TMEM255A,32,71,6
TMEM255B,4,78,27
TMEM256,2,65,42
TMEM257,36,68,5
TMEM258,7,99,3
TMEM259,4,80,25
TMEM26,4,92,13
TMEM260,21,86,2
TMEM261,5,69,35
TMEM262,10,93,6
TMEM263,10,92,7
TMEM265,26,81,2
TMEM266,3,78,28
TMEM267,38,71,0
TMEM268,2,84,23
TMEM269,12,91,6
TMEM27,22,79,8
TMEM30A,3,81,25
TMEM30B,23,83,3
TMEM31,28,72,9
TMEM33,6,99,4
TMEM35A,27,74,8
TMEM35B,10,91,8
TMEM37,4,102,3
TMEM38A,5,78,26
TMEM38B,3,83,23
TMEM39A,11,85,13
TMEM39B,11,90,8
TMEM40,2,78,29
TMEM41A,11,86,12
TMEM41B,7,95,7
TMEM42,0,78,31
TMEM43,1,79,29
TMEM44,12,85,12
TMEM45A,8,89,12
TMEM45B,12,87,10
TMEM47,19,81,9
TMEM5,13,91,5
TMEM50A,9,90,10
TMEM50B,9,92,8
TMEM51,9,86,14
TMEM52,10,89,10
TMEM52B,10,77,22
TMEM53,12,90,7
TMEM54,8,93,8
TMEM55A,36,70,3
TMEM55B,18,84,7
TMEM56,3,85,21
TMEM57,7,92,10
TMEM59,8,89,12
TMEM59L,5,80,24
TMEM60,20,86,3
TMEM61,6,89,14
TMEM62,3,73,33
TMEM63A,45,63,1
TMEM63B,13,92,4
TMEM63C,12,93,4
TMEM64,35,71,3
TMEM65,42,65,2
TMEM67,37,69,3
TMEM68,23,79,7
TMEM69,10,91,8
TMEM70,30,76,3
TMEM71,40,67,2
TMEM72,2,93,14
TMEM74,43,65,1
TMEM74B,10,85,14
TMEM78,48,59,2
TMEM79,57,50,2
TMEM80,7,90,12
TMEM81,48,60,1
TMEM82,9,86,14
TMEM86A,9,95,5
TMEM86B,7,83,19
TMEM87A,2,73,34
TMEM87B,4,102,3
TMEM88,2,66,41
TMEM88B,9,90,10
TMEM89,0,78,31
TMEM8A,24,81,4
TMEM8B,7,85,17
TMEM8C,2,86,21
TMEM9,49,59,1
TMEM91,4,90,15
TMEM92,27,80,2
TMEM94,29,78,2
TMEM95,2,65,42
TMEM97,18,83,8
TMEM98,17,86,6
TMEM99,26,80,3
TMEM9B,7,95,7
TMF1,2,79,28
TMIE,0,78,31
TMIGD1,18,84,7
TMIGD2,5,80,24
TMIGD3,2,83,24
TMLHE,40,65,4
TMOD1,1,84,24
TMOD2,3,75,31
TMOD3,3,75,31
TMOD4,59,49,1
TMPO,10,91,8
TMPPE,1,80,28
TMPRSS11A,6,96,7
TMPRSS11B,5,96,8
TMPRSS11D,6,96,7
TMPRSS11E,4,99,6
TMPRSS11F,5,96,8
TMPRSS12,11,92,6
TMPRSS13,10,88,11
TMPRSS15,10,83,16
TMPRSS2,9,89,11
TMPRSS3,8,90,11
TMPRSS4,10,89,10
TMPRSS4-AS1,10,89,10
TMPRSS5,9,88,12
TMPRSS6,2,76,31
TMPRSS7,9,88,12
TMPRSS9,4,79,26
TMSB10,3,105,1
TMSB15A,29,71,9
TMSB15B,28,72,9
TMSB4X,22,79,8
TMSB4Y,15,44,50
TMTC1,13,82,14
TMTC2,9,91,9
TMTC3,9,92,8
TMTC4,6,77,26
TMUB1,18,89,2
TMUB2,22,84,3
TMX1,26,82,1
TMX2,6,98,5
TMX3,2,67,40
TMX4,9,86,14
TNC,2,84,23
TNF,16,89,4
TNFAIP1,18,83,8
TNFAIP2,15,91,3
TNFAIP3,4,81,24
TNFAIP6,4,100,5
TNFAIP8,8,86,15
TNFAIP8L1,3,81,25
TNFAIP8L2,59,49,1
TNFAIP8L3,3,75,31
TNFRSF10A,3,69,37
TNFRSF10B,3,69,37
TNFRSF10C,3,69,37
TNFRSF10D,3,69,37
TNFRSF11A,2,68,39
TNFRSF11B,40,67,2
TNFRSF12A,25,81,3
TNFRSF13B,2,68,39
TNFRSF13C,3,77,29
TNFRSF14,9,91,9
TNFRSF17,25,81,3
TNFRSF18,8,91,10
TNFRSF19,3,66,40
TNFRSF1A,10,78,21
TNFRSF1B,8,88,13
TNFRSF21,11,93,5
TNFRSF25,9,89,11
TNFRSF4,8,91,10
TNFRSF6B,30,77,2
TNFRSF8,8,88,13
TNFRSF9,9,88,12
TNFSF10,14,88,7
TNFSF11,2,70,37
TNFSF12,2,65,42
TNFSF13,2,65,42
TNFSF13B,6,79,24
TNFSF14,4,79,26
TNFSF15,2,84,23
TNFSF18,50,58,1
TNFSF4,51,57,1
TNFSF8,2,85,22
TNFSF9,4,79,26
TNIK,14,87,8
TNIP1,15,84,10
TNIP2,5,92,12
TNIP3,4,92,13
TNK1,2,65,42
TNK2,13,84,12
TNKS,4,67,38
TNKS1BP1,6,97,6
TNKS2,4,88,17
TNMD,27,74,8
TNN,49,59,1
TNNC1,1,78,30
TNNC2,14,88,7
TNNI1,49,59,1
TNNI2,6,90,13
TNNI3,7,83,19
TNNI3K,3,89,17
TNNT1,7,83,19
TNNT2,49,59,1
TNNT3,6,90,13
TNP1,3,101,5
TNP2,26,79,4
TNPO1,7,87,15
TNPO2,3,79,27
TNPO3,18,89,2
TNR,49,59,1
TNRC18,47,60,2
TNRC6A,20,86,3
TNRC6B,3,79,27
TNRC6C,26,78,5
TNS1,3,101,5
TNS2,7,94,8
TNS3,39,68,2
TNS4,27,80,2
TNXB,14,91,4
TOB1,28,79,2
TOB2,3,78,28
TOE1,10,91,8
TOGARAM1,27,80,2
TOGARAM2,5,104,0
TOLLIP,6,89,14
TOM1,2,78,29
TOM1L1,27,79,3
TOM1L2,2,67,40
TOMM20,48,59,2
TOMM20L,23,84,2
TOMM22,3,77,29
TOMM34,16,84,9
TOMM40,7,89,13
TOMM40L,57,51,1
TOMM5,5,86,18
TOMM6,16,90,3
TOMM7,47,60,2
TOMM70,8,89,12
TONSL,38,70,1
TOP1,15,86,8
TOP1MT,38,69,2
TOP2A,27,79,3
TOP2B,0,80,29
TOP3A,1,68,40
TOP3B,4,82,23
TOPAZ1,0,78,31
TOPBP1,13,83,13
TOPORS,5,83,21
TOR1A,1,87,21
TOR1AIP1,45,62,2
TOR1AIP2,45,62,2
TOR1B,1,87,21
TOR2A,2,87,20
TOR3A,45,62,2
TOR4A,1,88,20
TOX,23,78,8
TOX2,15,85,9
TOX3,16,83,10
TOX4,18,85,6
TP53,2,66,41
TP53AIP1,12,87,10
TP53BP1,3,73,33
TP53BP2,46,62,1
TP53I11,11,91,7
TP53I13,16,84,9
TP53I3,5,102,2
TP53INP1,40,66,3
TP53INP2,17,88,4
TP53RK,14,88,7
TP53TG3,22,84,3
TP53TG3B,21,81,7
TP53TG3C,24,80,5
TP53TG3D,21,82,6
TP53TG3E,21,81,7
TP53TG3F,21,81,7
TP53TG5,14,87,8
TP63,11,86,12
TP73,11,88,10
TPBG,1,79,29
TPBGL,16,90,3
TPCN1,10,90,9
TPCN2,22,86,1
TPD52,34,71,4
TPD52L1,2,80,27
TPD52L2,30,76,3
TPD52L3,5,68,36
TPGS1,5,78,26
TPGS2,2,77,30
TPH1,9,94,6
TPH2,13,91,5
TPI1,13,76,20
TPK1,15,92,2
TPM1,3,78,28
TPM2,7,85,17
TPM3,58,50,1
TPM4,3,79,27
TPMT,14,90,5
TPO,2,105,2
TPP1,7,94,8
TPP2,6,77,26
TPPP,48,60,1
TPPP2,18,84,7
