protein	Database_ID	adj_p	cancer_type	change	has_event_sample_size	not_has_event_sample_size
TAF2	ENSP00000367406	0.8561035060203182	coad	0.17938921357135437	11	22
FBLN1	ENSP00000385521	0.8561035060203182	coad	0.0959498579851997	29	70
GTSE1	ENSP00000415430	0.8564105634362996	coad	0.3468368862230191	6	13
ANG	ENSP00000336762	0.8569382489134968	coad	0.06299086152065836	29	70
FAM107B	ENSP00000367719	0.8578772909778941	coad	-0.07552448428773642	29	70
POLR3F	ENSP00000366828	0.8580427851554399	coad	0.08151275892552842	17	58
USF2	ENSP00000222305	0.8583731978949164	coad	0.08656329466078591	22	43
CDC42	ENSP00000314458	0.8583731978949164	coad	0.2353078191063343	5	13
RYR3	ENSP00000373884	0.8583731978949164	coad	0.2860654680094755	10	38
SPTLC2	ENSP00000216484	0.8583731978949164	coad	0.044475812906928425	29	70
DNMBP	ENSP00000315659	0.8583731978949164	coad	0.1121244284301815	29	70
MED23	ENSP00000346588	0.8583731978949164	coad	-0.04218759308859464	29	70
IL33	ENSP00000370842	0.8583731978949164	coad	-0.08829518545940071	22	56
AGO1	ENSP00000362300	0.8583731978949164	coad	0.047153580496289704	29	70
TBCEL	ENSP00000403925	0.8583731978949164	coad	0.08880387737339263	29	66
MRPL15	ENSP00000260102	0.8583731978949164	coad	-0.06102715184908311	29	70
NCL	ENSP00000318195	0.8583731978949164	coad	-0.051330074899572975	29	70
MRPL21	ENSP00000354580	0.8583731978949164	coad	-0.058326265427097165	29	70
PPP1R2	ENSP00000484580	0.8583731978949164	coad	0.08925253666056239	29	70
GPD2	ENSP00000308610	0.8583731978949164	coad	-0.06327753869288263	29	70
MASP1	ENSP00000296280	0.8583731978949164	coad	-0.3439827530809534	6	12
STRN4	ENSP00000263280	0.8583731978949164	coad	0.03511411869018464	29	70
MAP7D1	ENSP00000362243	0.8583731978949164	coad	0.06722885968031786	29	70
MMP11	ENSP00000215743	0.8583731978949164	coad	-0.11256500425613125	8	19
DDX42	ENSP00000374574	0.8583731978949164	coad	-0.018615615608412392	29	70
GUCA2A	ENSP00000349493	0.8584825957941369	coad	-0.15010393289315138	28	62
PURA	ENSP00000332706	0.8588333293730778	coad	0.05507329656119064	29	70
PPP1R14A	ENSP00000301242	0.8588333293730778	coad	0.18373579511945393	29	70
NEDD1	ENSP00000266742	0.8588333293730778	coad	0.04935982829383095	26	67
HNRNPD	ENSP00000313327	0.8588333293730778	coad	-0.04384482610998794	29	70
RSRC1	ENSP00000295930	0.8588333293730778	coad	-0.08831818088019835	16	40
ISCA1	ENSP00000365159	0.8588333293730778	coad	0.09959981101986123	20	51
ADIPOQ	ENSP00000320709	0.8588333293730778	coad	0.137544447078624	18	50
TEAD1	ENSP00000435233	0.8589298708917392	coad	0.1549297660187607	9	14
MRPL24	ENSP00000354525	0.8589298708917392	coad	-0.04862056308052917	29	70
TDP2	ENSP00000367440	0.8589298708917392	coad	-0.07970417062809576	29	70
SNTB1	ENSP00000378965	0.8589298708917392	coad	0.05701922312700833	29	70
HK1	ENSP00000352398	0.8589298708917392	coad	0.045471836867403526	29	70
WIPI2	ENSP00000384945	0.8589925118423624	coad	0.047994010126053976	29	70
PAPSS1	ENSP00000265174	0.8590051293466906	coad	0.030800107350727385	29	70
POLR2D	ENSP00000272645	0.8590051293466906	coad	-0.03427949739222462	29	70
PREPL	ENSP00000260648	0.8590051293466906	coad	0.07049214751317448	29	70
AFDN	ENSP00000252692	0.8590051293466906	coad	0.027659928154814828	29	70
ECT2	ENSP00000232458	0.8590051293466906	coad	0.10356280185283762	16	44
PDXP	ENSP00000215904	0.8590051293466906	coad	-0.05407738354164188	26	66
SEC61G	ENSP00000341538	0.8590051293466906	coad	-0.07762142803581346	28	67
COL21A1	ENSP00000244728	0.8590051293466906	coad	0.1543924373983243	29	70
LDLR	ENSP00000397829	0.8590051293466906	coad	-0.09582527348849322	9	15
EXOSC4	ENSP00000315476	0.8590051293466906	coad	0.04373188029943628	29	70
RABL6	ENSP00000311134	0.8590051293466906	coad	0.025415248843769122	29	70
EPDR1	ENSP00000199448	0.8590051293466906	coad	-0.1545825730279649	8	15
TRAPPC6A	ENSP00000006275	0.8590051293466906	coad	0.14523726435928253	5	22
MELTF	ENSP00000296350	0.8590051293466906	coad	-0.13062857656970345	12	29
DCXR	ENSP00000303356	0.8591606923443257	coad	-0.07138402129232342	29	70
PLCL2	ENSP00000412836	0.8591606923443257	coad	-0.161986783816056	4	12
NBL1	ENSP00000289749	0.8591606923443257	coad	-0.12629365331297374	22	56
DCUN1D3	ENSP00000319482	0.8591606923443257	coad	0.08026014221836528	22	59
CCDC91	ENSP00000370658	0.8591606923443257	coad	0.059878210094594264	29	70
FAM118B	ENSP00000353321	0.8591606923443257	coad	-0.1701025710163511	15	36
EIF3G	ENSP00000253108	0.8591606923443257	coad	0.03128352523357164	29	70
NARS1	ENSP00000256854	0.8591606923443257	coad	-0.029705100782043803	29	70
KEAP1	ENSP00000171111	0.8591606923443257	coad	-0.051237993197543866	29	70
CAPZB	ENSP00000364284	0.8591606923443257	coad	0.19206073319625305	27	67
SMC6	ENSP00000323439	0.8591606923443257	coad	0.049762053853700416	29	70
TARBP1	ENSP00000040877	0.8591606923443257	coad	-0.15973844973232462	14	43
POP1	ENSP00000339529	0.8591606923443257	coad	0.05135246534683549	29	70
MTCH2	ENSP00000303222	0.8591606923443257	coad	-0.038455513321621004	29	70
CDC37L1	ENSP00000371278	0.8591606923443257	coad	0.06265946869872074	19	43
ACY1	ENSP00000384296	0.8591606923443257	coad	0.16316744512325465	20	58
PI4KB	ENSP00000357866	0.8591606923443257	coad	0.09406857932512448	11	43
RPL18A	ENSP00000222247	0.859617839378621	coad	-0.04977804622235174	29	70
ABO	ENSP00000483018	0.859617839378621	coad	-0.21492029695500295	21	51
DNAJC8	ENSP00000263697	0.859617839378621	coad	-0.03529319282274926	29	70
NR3C1	ENSP00000343205	0.859617839378621	coad	-0.21202593130382247	8	28
CCNH	ENSP00000256897	0.859617839378621	coad	-0.13930365360328556	20	51
CLNS1A	ENSP00000263309	0.859617839378621	coad	-0.08330719844376483	29	70
ANAPC2	ENSP00000314004	0.859617839378621	coad	-0.1022932890750921	12	40
STRIP1	ENSP00000358810	0.8600190762679848	coad	0.04363866155927787	29	70
HSPH1	ENSP00000318687	0.8600190762679848	coad	0.03188977159740258	29	70
EPB41L3	ENSP00000442091	0.8600190762679848	coad	-0.046483623451848644	29	70
SHH	ENSP00000297261	0.8600190762679848	coad	-0.2378621280196267	5	20
EXOC3L2	ENSP00000400713	0.8605619460536253	coad	-0.16080441057251008	22	49
BICD2	ENSP00000349351	0.8606956337765359	coad	0.08195501565005694	29	66
TNIK	ENSP00000284483	0.8613428838129058	coad	-0.12544098838432022	23	60
ESRP1	ENSP00000405738	0.8616257690052852	coad	0.09578942216136281	14	34
GDPGP1	ENSP00000368405	0.8616364805495866	coad	0.14070308452892408	10	23
SLC9A3R1	ENSP00000262613	0.8622509887099412	coad	-0.10246040528110055	29	70
OCLN	ENSP00000347379	0.8622509887099412	coad	0.0697699564730352	29	70
ATP1B1	ENSP00000356789	0.862873643826199	coad	-0.07139888250503827	29	70
RELB	ENSP00000221452	0.862873643826199	coad	-0.09517725522354756	15	54
GNAI2	ENSP00000312999	0.862873643826199	coad	-0.043350873703256326	29	70
SPTLC1	ENSP00000262554	0.862873643826199	coad	0.029212109313902376	29	70
SYT1	ENSP00000261205	0.862873643826199	coad	0.09823965515645294	24	44
AFAP1	ENSP00000351245	0.862873643826199	coad	0.08091176807550579	26	66
ACBD6	ENSP00000356567	0.862873643826199	coad	-0.07933842123142143	13	34
ZFR	ENSP00000265069	0.862873643826199	coad	-0.02065719905558952	29	70
MIA2	ENSP00000280083	0.862873643826199	coad	-0.06320484028341028	29	70
RPF1	ENSP00000359688	0.862873643826199	coad	-0.07259837230569899	26	61
ITGA6	ENSP00000386896	0.862873643826199	coad	-0.055232062968975926	29	70
SIN3A	ENSP00000353622	0.862873643826199	coad	-0.02811739797208189	29	70
CA3	ENSP00000285381	0.862873643826199	coad	0.17646629038057415	21	38
BAZ1B	ENSP00000342434	0.862873643826199	coad	-0.025655152849888008	29	70
ZNF622	ENSP00000310042	0.862873643826199	coad	-0.043539492719396444	29	70
RASAL1	ENSP00000261729	0.862873643826199	coad	0.13142959206473415	29	66
QRSL1	ENSP00000358042	0.862873643826199	coad	-0.04650637370391908	29	70
NFIB	ENSP00000475813	0.862873643826199	coad	-0.07563098269940532	20	45
ABHD5	ENSP00000390849	0.862873643826199	coad	-0.08645227124752985	25	64
CRELD2	ENSP00000332223	0.8631501078614363	coad	-0.09499634880472596	29	70
BABAM1	ENSP00000352408	0.8632994795820335	coad	-0.04841285181030169	29	70
SAR1A	ENSP00000362335	0.8632994795820335	coad	-0.059885495103754384	29	70
FAM3C	ENSP00000353025	0.8632994795820335	coad	0.062180552266986294	29	70
LUC7L	ENSP00000293872	0.8632994795820335	coad	-0.04421660972693407	29	70
UFD1	ENSP00000263202	0.8632994795820335	coad	0.033222540341638934	29	70
SH3BGRL2	ENSP00000358853	0.8633187552138973	coad	-0.09921885626044379	29	70
CNKSR1	ENSP00000354609	0.8633187552138973	coad	0.14063249313990267	12	30
SYNRG	ENSP00000483453	0.8637466054899566	coad	-0.03943608081828241	29	70
YARS2	ENSP00000320658	0.8638842817656152	coad	-0.030201630807273228	29	70
PLEC	ENSP00000347044	0.8638842817656152	coad	0.07887477168992854	25	62
AIFM2	ENSP00000312370	0.8638842817656152	coad	-0.07695055797079056	29	70
BCS1L	ENSP00000352219	0.8640768405172183	coad	-0.03387424583790745	29	70
PTGS1	ENSP00000223423	0.8640768405172183	coad	0.12232013748388304	29	70
TAOK2	ENSP00000279394	0.8640768405172183	coad	0.3841356937377658	4	15
SNRPD3	ENSP00000215829	0.8640768405172183	coad	-0.030758818702774804	29	70
GAL	ENSP00000265643	0.8640768405172183	coad	-0.15767610556827028	23	47
GSTK1	ENSP00000351181	0.8640768405172183	coad	-0.056390867075982704	29	70
ARID4B	ENSP00000264183	0.8640768405172183	coad	0.2288030995989624	6	13
LCLAT1	ENSP00000310551	0.8640768405172183	coad	0.03663644317782386	29	70
MYO1A	ENSP00000300119	0.8640807246265207	coad	-0.1064244485882922	29	70
BEND3	ENSP00000358038	0.8640807246265207	coad	-0.2892519829093938	10	24
RFC5	ENSP00000408295	0.8640807246265207	coad	-0.04714451713581183	29	70
GRAMD4	ENSP00000354313	0.8640807246265207	coad	-0.05167863927636538	29	66
EFL1	ENSP00000268206	0.8640807246265207	coad	0.023890116201197423	29	70
MLX	ENSP00000246912	0.8640807246265207	coad	0.14189604956273824	15	38
MARK3	ENSP00000303698	0.8640807246265207	coad	0.05825773787016719	24	60
HPCAL1	ENSP00000310749	0.8640807246265207	coad	-0.05938447398027269	29	70
KIAA1143	ENSP00000296121	0.8640807246265207	coad	0.07666480834852613	29	70
APPL2	ENSP00000258530	0.8640807246265207	coad	-0.05719257783439591	29	70
SSBP4	ENSP00000252807	0.8645824256117153	coad	-0.06540593244142398	22	55
RABGAP1L	ENSP00000281844	0.8645824256117153	coad	-0.09366714580135768	29	70
EIF3E	ENSP00000220849	0.8645824256117153	coad	-0.02721676963515747	29	70
UAP1	ENSP00000271469	0.8645824256117153	coad	-0.07093635757097644	29	70
SCO2	ENSP00000252785	0.8645989021749954	coad	-0.051835373650283616	29	70
SEPHS1	ENSP00000367893	0.8645989021749954	coad	0.026684272222537987	29	70
PELP1	ENSP00000460300	0.8645989021749954	coad	-0.026794991062273288	29	70
VPS51	ENSP00000279281	0.8645989021749954	coad	0.02909696487738747	29	70
LAMB3	ENSP00000348384	0.8645989021749954	coad	0.045812722589795074	29	70
ECI2	ENSP00000369461	0.8645989021749954	coad	-0.0496226447600438	29	70
PRMT5	ENSP00000319169	0.8645989021749954	coad	-0.023096863819283865	29	70
POLR2E	ENSP00000464739	0.8645989021749954	coad	-0.030184593644975416	29	70
MAP3K20	ENSP00000340257	0.8645989021749954	coad	0.13512135912263712	29	70
CAMK2G	ENSP00000378243	0.8645989021749954	coad	0.13066465435180796	29	70
PSMB8	ENSP00000364016	0.8645989021749954	coad	-0.03585149628808913	29	70
SLC27A1	ENSP00000252595	0.8645989021749954	coad	-0.048921713378657306	29	70
ATXN2L	ENSP00000338718	0.8645989021749954	coad	0.02669655367998497	29	70
NCAM1	ENSP00000384055	0.8645989021749954	coad	0.11806899099317891	22	57
MRPS18B	ENSP00000259873	0.8645989021749954	coad	0.040157882875565896	29	70
DEF6	ENSP00000319831	0.8645989021749954	coad	0.05926460880408495	29	70
TSPAN1	ENSP00000361072	0.8645989021749954	coad	-0.12466833852272866	29	70
THRAP3	ENSP00000346634	0.8645989021749954	coad	-0.039096998742378986	29	70
CPA6	ENSP00000297770	0.8645989021749954	coad	0.18998018384187582	11	41
FYB1	ENSP00000316460	0.8645989021749954	coad	-0.0680863027505451	29	70
GTF2H4	ENSP00000259895	0.8645989021749954	coad	0.11854024763657804	11	27
RPL6	ENSP00000202773	0.8645989021749954	coad	-0.044951779028322536	29	70
CALB2	ENSP00000307508	0.8645989021749954	coad	-0.11035644528175304	29	70
LSP1	ENSP00000308383	0.8645989021749954	coad	-0.07969920000075974	29	70
JCAD	ENSP00000364526	0.8645989021749954	coad	0.1262609986856587	27	68
CRIP2	ENSP00000328521	0.8648350717232896	coad	0.08454678097088314	29	70
MAPK14	ENSP00000229794	0.8648350717232896	coad	-0.029328029077298895	29	70
PEF1	ENSP00000362807	0.8648350717232896	coad	0.05435411791498032	29	70
PPP2R1A	ENSP00000324804	0.8648350717232896	coad	0.017801946930422224	29	70
SLC7A5	ENSP00000261622	0.8648350717232896	coad	-0.11977625029265748	21	61
MINK1	ENSP00000347427	0.8648350717232896	coad	-0.049782684415184825	29	70
MRPL54	ENSP00000331849	0.8648350717232896	coad	-0.06914028896918559	29	70
ADAM8	ENSP00000453043	0.8648350717232896	coad	-0.2367024600030161	5	15
TRIM38	ENSP00000349596	0.8651018579850978	coad	-0.0628880291278819	23	54
LRPPRC	ENSP00000260665	0.8651843941442225	coad	-0.055025707589166084	29	70
IDI1	ENSP00000401879	0.8653378196153941	coad	0.08365376426133134	29	70
NECTIN1	ENSP00000264025	0.8653378196153941	coad	0.08082516226749811	25	61
POR	ENSP00000419970	0.8653378196153941	coad	-0.0276846124686512	29	70
SERAC1	ENSP00000493554	0.8653378196153941	coad	-0.1638262092163673	8	13
SLC39A7	ENSP00000363807	0.865819303606168	coad	0.06311768686851005	29	70
PFDN2	ENSP00000356989	0.865819303606168	coad	0.0421560482884018	29	70
TMED2	ENSP00000262225	0.865819303606168	coad	-0.05534069537512315	29	70
CHCHD2	ENSP00000378812	0.865819303606168	coad	0.036056248263305474	29	70
ACAP1	ENSP00000158762	0.865819303606168	coad	-0.08507694562086213	21	62
RAB1A	ENSP00000387286	0.865819303606168	coad	-0.040333152914821355	29	70
NUP205	ENSP00000285968	0.865819303606168	coad	-0.018078564576242573	29	70
SH3GL1	ENSP00000269886	0.865819303606168	coad	0.041431804005867504	29	70
COQ9	ENSP00000262507	0.865819303606168	coad	0.035830644511213094	29	70
AOC3	ENSP00000312326	0.865819303606168	coad	0.12209142245411353	29	70
OAS1	ENSP00000202917	0.865819303606168	coad	-0.101575476898709	29	70
CEBPZOS	ENSP00000380254	0.865819303606168	coad	0.16074852994255429	8	21
ENOSF1	ENSP00000497230	0.865819303606168	coad	-0.07148657051995252	29	70
VSIG2	ENSP00000318684	0.865819303606168	coad	0.12272887704736168	22	56
TEPSIN	ENSP00000300714	0.865819303606168	coad	0.17822709048055857	5	23
KPNA4	ENSP00000334373	0.865819303606168	coad	0.03830253331521122	29	70
TFB1M	ENSP00000356134	0.865819303606168	coad	-0.05169497821824409	29	70
SLC35B3	ENSP00000368981	0.865819303606168	coad	-0.14033440317674745	13	23
COL22A1	ENSP00000303153	0.865819303606168	coad	0.21875042546697004	24	63
FCSK	ENSP00000288078	0.865819303606168	coad	0.030900218677958585	29	70
NSD2	ENSP00000372347	0.865819303606168	coad	0.2756497655594942	6	22
AURKB	ENSP00000313950	0.865819303606168	coad	-0.256951276897818	7	17
RPLP1	ENSP00000346037	0.865819303606168	coad	-0.05720611327318992	29	70
CD2AP	ENSP00000352264	0.865819303606168	coad	-0.058834617002050574	29	70
GSKIP	ENSP00000412315	0.865819303606168	coad	-0.07006717861849251	29	70
CMPK2	ENSP00000256722	0.865819303606168	coad	0.07000357462656726	29	70
NGEF	ENSP00000264051	0.865819303606168	coad	0.10650361630013078	26	64
PLEKHA1	ENSP00000357986	0.865819303606168	coad	-0.0629899332819427	29	70
RIPK1	ENSP00000259808	0.865819303606168	coad	-0.02313092074655497	29	70
LTBP3	ENSP00000301873	0.865819303606168	coad	-0.11258446596955929	29	70
TMEM201	ENSP00000344503	0.865819303606168	coad	0.064778641650965	28	59
GPD1L	ENSP00000282541	0.865819303606168	coad	-0.04870837101215497	29	70
HPS5	ENSP00000265967	0.865819303606168	coad	0.18032936734244215	20	31
HDGFL2	ENSP00000483345	0.865819303606168	coad	-0.03722079416984581	29	70
DPM1	ENSP00000360638	0.865819303606168	coad	-0.0388566506762619	29	70
TRAP1	ENSP00000246957	0.865819303606168	coad	-0.03566575045169351	29	70
PSMD4	ENSP00000357879	0.865819303606168	coad	-0.025001413591773367	29	70
MAN2B2	ENSP00000285599	0.865819303606168	coad	-0.15400931509171323	4	25
COQ4	ENSP00000300452	0.865819303606168	coad	-0.46913989817195556	4	9
RAB3GAP1	ENSP00000264158	0.866041354207782	coad	0.017743014226880783	29	70
KCTD5	ENSP00000301738	0.866041354207782	coad	-0.07133850956683666	20	49
EIF2B5	ENSP00000497160	0.866041354207782	coad	0.023912204312265803	29	70
CCNY	ENSP00000265375	0.866041354207782	coad	-0.10804179615324419	19	44
DDX51	ENSP00000380495	0.8661335844816807	coad	0.05318903066483094	23	63
BBS2	ENSP00000245157	0.8661335844816807	coad	0.2359284732232856	10	20
CDC40	ENSP00000304370	0.8661335844816807	coad	-0.04214523342300516	29	70
WNT11	ENSP00000325526	0.8661335844816807	coad	-0.14150627591081444	9	24
PHYH	ENSP00000263038	0.8661335844816807	coad	-0.06598249095772411	26	66
MRPL51	ENSP00000229238	0.8661335844816807	coad	-0.06124863070743178	29	70
REL	ENSP00000377989	0.8661335844816807	coad	-0.04253841062995915	29	70
SNRPF	ENSP00000266735	0.8661335844816807	coad	-0.08717550853083028	29	70
USP16	ENSP00000334808	0.8661335844816807	coad	0.06743243209352096	25	57
SLC20A2	ENSP00000340465	0.8661335844816807	coad	0.13309785337961894	15	35
ACTR5	ENSP00000243903	0.8661335844816807	coad	0.08631318807529073	22	54
RASL12	ENSP00000220062	0.8661335844816807	coad	0.19393017804054719	6	10
MRPS33	ENSP00000320567	0.8661335844816807	coad	-0.07085144683344383	29	70
EIF1AD	ENSP00000309175	0.8661335844816807	coad	0.08861908484258355	20	40
SMCO4	ENSP00000298966	0.8661335844816807	coad	-0.34143640585314566	7	32
SELENOI	ENSP00000260585	0.8661335844816807	coad	-0.053563914739802654	29	70
SH3BP5L	ENSP00000355428	0.8661335844816807	coad	0.3620650569330438	11	20
LDB1	ENSP00000354616	0.8661335844816807	coad	0.10180720741646347	16	37
RPS27	ENSP00000499044	0.8661335844816807	coad	0.05552685350724762	29	70
NPC1	ENSP00000269228	0.8661335844816807	coad	-0.05589944129342042	29	70
KDSR	ENSP00000468203	0.8661335844816807	coad	0.041150997027195546	29	70
TIGAR	ENSP00000179259	0.8661335844816807	coad	-0.04204076118834607	29	70
AP3B1	ENSP00000255194	0.8661335844816807	coad	0.018537595064390656	29	70
SUZ12	ENSP00000316578	0.8669105603427262	coad	-0.12502266537838105	13	33
ACP6	ENSP00000463574	0.8669105603427262	coad	0.06986455672561796	29	70
RPP30	ENSP00000389182	0.8674186063564686	coad	-0.0342479570940471	29	70
BCAT1	ENSP00000261192	0.8674186063564686	coad	0.09090808980677337	15	36
WDR75	ENSP00000314193	0.8674186063564686	coad	0.041919957156481114	29	70
ACADM	ENSP00000359871	0.8674186063564686	coad	-0.057862177626148564	29	70
ELN	ENSP00000315607	0.8674186063564686	coad	0.10872645895503386	24	42
CETN3	ENSP00000283122	0.8674186063564686	coad	0.08758165529679272	9	13
RYBP	ENSP00000419494	0.8674186063564686	coad	-0.10643655839413929	9	28
TOMM70	ENSP00000284320	0.8674186063564686	coad	0.0242567178774869	29	70
SAMSN1	ENSP00000285670	0.8674186063564686	coad	-0.16440132058986434	12	23
DCAF13	ENSP00000297579	0.8674186063564686	coad	0.053920614687954005	29	70
EXOSC2	ENSP00000361433	0.8674186063564686	coad	-0.04941648691323562	29	70
LRRC8D	ENSP00000338887	0.8674186063564686	coad	0.22310628728584336	5	11
SURF6	ENSP00000361092	0.8674186063564686	coad	-0.051605189442651356	29	70
MRPS36	ENSP00000256441	0.8674186063564686	coad	0.033273781037458317	29	70
ID1	ENSP00000365280	0.8674186063564686	coad	0.18152713407059656	6	16
GDAP2	ENSP00000358450	0.8674186063564686	coad	0.07310560251158112	23	56
SLC5A6	ENSP00000310208	0.8674186063564686	coad	0.10184088697100813	26	67
FAM126A	ENSP00000386246	0.8674186063564686	coad	0.07879043394932084	29	70
HSPA8	ENSP00000227378	0.8674186063564686	coad	0.028319274200344163	29	70
NSFL1C	ENSP00000216879	0.8674186063564686	coad	0.033806985077551394	29	70
ALKBH7	ENSP00000245812	0.8674186063564686	coad	0.15879136752945402	10	42
NUBP2	ENSP00000262302	0.8674186063564686	coad	0.03892691757729935	29	70
CDK5RAP1	ENSP00000217372	0.8674186063564686	coad	-0.12913420573891352	14	27
TRMT5	ENSP00000261249	0.8674186063564686	coad	0.06091085479334246	29	70
CTSC	ENSP00000227266	0.8677703637621288	coad	-0.09840308850560484	29	70
STOM	ENSP00000286713	0.8677703637621288	coad	-0.06773732914762415	29	70
ENTPD1	ENSP00000360248	0.8677703637621288	coad	0.06835206184779707	29	70
OSBPL3	ENSP00000315410	0.8677703637621288	coad	-0.0522435874919113	29	70
IPO7	ENSP00000369042	0.8677703637621288	coad	0.03423710365990448	29	70
ACP3	ENSP00000323036	0.8677703637621288	coad	0.09138339857284732	18	44
BAX	ENSP00000263262	0.8677703637621288	coad	0.02766372519905584	29	70
TMCO1	ENSP00000356856	0.8677703637621288	coad	0.03911879725186124	29	70
SLC15A4	ENSP00000266771	0.8678421979962736	coad	-0.09773420502866359	20	41
RPL38	ENSP00000309830	0.8678421979962736	coad	-0.05301024870785748	29	70
DIAPH1	ENSP00000373706	0.8678421979962736	coad	-0.03485218757205538	29	70
ANKRD11	ENSP00000301030	0.8683837044456457	coad	0.29979995743727716	8	29
ANKS4B	ENSP00000308772	0.8683837044456457	coad	-0.06346196350350582	29	70
TRAF2	ENSP00000247668	0.8688738081461758	coad	0.04104233515107804	29	70
UBXN7	ENSP00000296328	0.8688738081461758	coad	-0.031346791050491665	29	70
SIRT6	ENSP00000337332	0.8688738081461758	coad	-0.1325639830733253	12	28
ACO2	ENSP00000216254	0.8688738081461758	coad	0.05105803167667766	29	70
NUP58	ENSP00000371137	0.8688738081461758	coad	-0.028786005219935934	29	70
IRF2	ENSP00000377218	0.8688738081461758	coad	-0.06372672611614424	21	56
UBXN6	ENSP00000301281	0.8688738081461758	coad	0.060264936646834966	29	70
PLA2G4A	ENSP00000356436	0.8688738081461758	coad	0.059032488592324794	28	69
SMIM20	ENSP00000427407	0.8688738081461758	coad	-0.04511009964030181	28	62
PAFAH2	ENSP00000363400	0.8688738081461758	coad	-0.09734745912085288	29	70
MSH6	ENSP00000234420	0.8688738081461758	coad	-0.02987055399810723	29	70
LSM12	ENSP00000293406	0.8688738081461758	coad	-0.07602904179647679	29	70
RIPOR2	ENSP00000259698	0.8688738081461758	coad	-0.33547613927753106	4	6
DNAJB1	ENSP00000254322	0.8692313151422028	coad	0.023063413485742923	29	70
OSGEPL1	ENSP00000264151	0.8693179890065578	coad	-0.16574200611566436	12	31
MMAB	ENSP00000445920	0.8695364686392802	coad	-0.057811073408831806	29	70
PROSER2	ENSP00000277570	0.8695364686392802	coad	-0.18778549756596685	7	18
GCHFR	ENSP00000260447	0.8695364686392802	coad	-0.08232456321747982	29	70
CAND2	ENSP00000387641	0.8695364686392802	coad	0.11478029302035131	22	56
MAN2B1	ENSP00000395473	0.8697575351138414	coad	-0.06016811749265288	29	70
EXOSC5	ENSP00000221233	0.8697575351138414	coad	-0.047514878256811555	29	70
DPH5	ENSP00000339630	0.8701178762500997	coad	-0.08626252776094182	16	35
BCAS2	ENSP00000358554	0.8701178762500997	coad	-0.02743618017511401	29	70
NELFB	ENSP00000339495	0.8704691926759097	coad	-0.030203638021191026	29	70
CCSER2	ENSP00000224756	0.8704691926759097	coad	0.08356945255480808	17	35
ANK2	ENSP00000421011	0.8704691926759097	coad	0.06607557841645673	29	70
RABL3	ENSP00000273375	0.8704691926759097	coad	0.03200986396296407	29	70
SAP30L	ENSP00000297109	0.8704691926759097	coad	-0.05195051798693683	26	66
CDH19	ENSP00000262150	0.8704691926759097	coad	0.11511333393273315	26	63
FGD5	ENSP00000285046	0.8704691926759097	coad	0.10185241876642527	14	43
KMT2C	ENSP00000262189	0.8704691926759097	coad	0.12420442975671486	26	63
DNAJC11	ENSP00000366800	0.8704691926759097	coad	0.029257869172313794	29	70
ABHD14B	ENSP00000354841	0.8704691926759097	coad	-0.06908816869870928	29	70
MRPL10	ENSP00000290208	0.8704691926759097	coad	-0.06274238684843325	29	70
ENOPH1	ENSP00000273920	0.8704691926759097	coad	-0.0448636568550259	29	70
WDR24	ENSP00000248142	0.8704691926759097	coad	0.08645836290529729	17	43
MRPL12	ENSP00000333837	0.8704691926759097	coad	-0.08754025064269061	29	70
MAP2K7	ENSP00000381066	0.8704691926759097	coad	0.07702930759175669	29	70
TTC7A	ENSP00000316699	0.8704691926759097	coad	-0.0943244576412114	14	21
SYNE2	ENSP00000341781	0.8704691926759097	coad	-0.025202687786842308	29	70
ORC3	ENSP00000257789	0.8704691926759097	coad	-0.08053447139559655	26	66
IFI35	ENSP00000394579	0.8704691926759097	coad	-0.03414347931636925	29	70
PDZK1	ENSP00000342143	0.8704691926759097	coad	-0.6561499617984817	6	8
ABHD17B	ENSP00000330222	0.8704691926759097	coad	-0.1723014394289638	8	20
SGTA	ENSP00000221566	0.8704691926759097	coad	0.02981183628688657	29	70
HEATR5B	ENSP00000233099	0.8704691926759097	coad	-0.026691491962860713	29	70
SMPD2	ENSP00000258052	0.8704691926759097	coad	-0.10654203594842049	18	35
C20orf27	ENSP00000217195	0.8704691926759097	coad	0.08118715091490289	29	70
MOGS	ENSP00000410992	0.8704691926759097	coad	-0.024404077413740496	29	70
TNS1	ENSP00000171887	0.8704691926759097	coad	0.22893349000449448	27	67
ITPRID2	ENSP00000388731	0.8704691926759097	coad	0.030149327331591827	29	70
ACOT8	ENSP00000217455	0.8704691926759097	coad	-0.0422057817890403	29	70
DDC	ENSP00000350616	0.8704691926759097	coad	-0.09269511177889408	29	70
UBASH3B	ENSP00000284273	0.8704691926759097	coad	0.24936396754910672	11	30
VOPP1	ENSP00000285279	0.8704691926759097	coad	-0.15466779104174838	4	5
THSD4	ENSP00000347484	0.8704691926759097	coad	0.04325610403469467	29	70
TMCC3	ENSP00000449888	0.8704691926759097	coad	-0.08532449202075999	27	67
ETFA	ENSP00000452762	0.8704691926759097	coad	-0.050171451854954044	29	70
ROR2	ENSP00000364860	0.8704691926759097	coad	0.10377225565001919	25	57
RAD51B	ENSP00000418859	0.8704691926759097	coad	-0.18881694421862294	20	50
ITM2B	ENSP00000497221	0.8704691926759097	coad	0.04073711656805648	29	70
DDB2	ENSP00000256996	0.8704691926759097	coad	0.03561530377338336	29	70
