,gain,neutral,loss
PWWP2A,1,85,9
PWWP2B,20,71,4
PXDC1,5,89,1
PXDN,7,88,0
PXDNL,12,82,1
PXK,2,88,5
PXMP2,5,84,6
PXMP4,10,84,1
PXN,6,85,4
PXN-AS1,6,85,4
PXT1,5,90,0
PXYLP1,9,86,0
PYCARD,0,89,6
PYCARD-AS1,0,89,6
PYCR1,7,82,6
PYCR2,24,70,1
PYCR3,15,79,1
PYDC1,0,89,6
PYDC2,9,85,1
PYDC5,23,72,0
PYGB,8,86,1
PYGL,2,91,2
PYGM,5,86,4
PYGO1,0,84,11
PYGO2,25,70,0
PYHIN1,23,72,0
PYM1,11,82,2
PYROXD1,6,88,1
PYROXD2,17,74,4
PYURF,2,86,7
PYY,1,83,11
PYY2,4,83,8
PZP,7,87,1
QARS,6,85,4
QDPR,1,86,8
QKI,2,91,2
QPCT,8,87,0
QPCTL,4,85,6
QPRT,2,89,4
QRFP,2,80,13
QRFPR,1,85,9
QRICH1,6,85,4
QRICH2,5,83,7
QRSL1,4,88,3
QSER1,3,84,8
QSOX1,26,69,0
QSOX2,3,80,12
QTRT1,7,85,3
QTRT2,8,87,0
R3HCC1,8,81,6
R3HCC1L,17,74,4
R3HDM1,5,89,1
R3HDM2,6,86,3
R3HDM4,1,87,7
R3HDML,7,87,1
RAB10,8,87,0
RAB11A,2,83,10
RAB11B,3,87,5
RAB11B-AS1,3,88,4
RAB11FIP1,11,81,3
RAB11FIP2,18,73,4
RAB11FIP3,3,86,6
RAB11FIP4,3,82,10
RAB11FIP5,6,89,0
RAB12,6,86,3
RAB13,24,71,0
RAB14,1,82,12
RAB15,3,88,4
RAB17,5,88,2
RAB18,18,73,4
RAB19,11,82,2
RAB1A,7,88,0
RAB1B,5,87,3
RAB20,3,83,9
RAB21,5,86,4
RAB22A,12,82,1
RAB23,5,90,0
RAB24,2,84,9
RAB25,28,67,0
RAB26,3,87,5
RAB27A,0,84,11
RAB27B,2,88,5
RAB28,1,87,7
RAB29,26,67,2
RAB2A,13,81,1
RAB2B,4,89,2
RAB30,3,88,4
RAB30-AS1,3,88,4
RAB31,5,87,3
RAB32,1,93,1
RAB33A,4,75,16
RAB33B,1,85,9
RAB34,6,81,8
RAB35,5,86,4
RAB36,2,81,12
RAB37,5,83,7
RAB38,2,88,5
RAB39A,2,87,6
RAB39B,5,75,15
RAB3A,6,88,1
RAB3B,3,90,2
RAB3C,1,86,8
RAB3D,6,87,2
RAB3GAP1,5,89,1
RAB3GAP2,23,70,2
RAB3IL1,5,85,5
RAB3IP,5,86,4
RAB40A,6,77,12
RAB40AL,7,76,12
RAB40B,5,82,8
RAB40C,3,85,7
RAB41,4,80,11
RAB42,1,87,7
RAB43,7,88,0
RAB44,5,90,0
RAB4A,23,71,1
RAB4B,4,86,5
RAB4B-EGLN2,4,86,5
RAB5A,1,89,5
RAB5B,12,82,1
RAB5C,4,82,9
RAB5IF,7,87,1
RAB6A,3,88,4
RAB6B,7,88,0
RAB6C,6,89,0
RAB6C-AS1,6,89,0
RAB6D,6,89,0
RAB7A,7,88,0
RAB7B,26,67,2
RAB8A,8,84,3
RAB8B,0,84,11
RAB9A,5,77,13
RAB9B,6,77,12
RAB9BP1,1,85,9
RABAC1,3,87,5
RABEP1,2,82,11
RABEP2,2,90,3
RABEPK,3,83,9
RABGAP1,2,82,11
RABGAP1L,24,71,0
RABGEF1,10,82,3
RABGGTA,3,90,2
RABGGTB,4,89,2
RABIF,25,68,2
RABL2A,10,85,0
RABL2B,2,81,12
RABL3,9,86,0
RABL6,2,81,12
RAC1,11,81,3
RAC2,1,83,11
RAC3,5,83,7
RACGAP1,7,85,3
RACGAP1P,6,86,3
RACK1,0,85,10
RAD1,4,90,1
RAD17,1,90,4
RAD18,2,88,5
RAD21,15,79,1
RAD21-AS1,15,79,1
RAD21L1,10,83,2
RAD23A,6,87,2
RAD23B,1,82,12
RAD50,2,84,9
RAD51,0,80,15
RAD51-AS1,0,80,15
RAD51AP1,8,86,1
RAD51AP2,8,87,0
RAD51B,1,90,4
RAD51C,3,85,7
RAD51D,1,83,11
RAD51L3-RFFL,2,82,11
RAD52,9,85,1
RAD54B,17,77,1
RAD54L,7,86,2
RAD54L2,4,87,4
RAD9A,8,85,2
RAD9B,5,86,4
RADIL,10,81,4
RAE1,12,82,1
RAET1E,2,93,0
RAET1E-AS1,2,93,0
RAET1G,2,93,0
RAET1K,2,93,0
RAET1L,2,93,0
RAF1,1,88,6
RAG1,5,83,7
RAG2,5,83,7
RAI1,0,84,11
RAI1-AS1,0,84,11
RAI14,4,90,1
RAI2,4,78,13
RALA,9,82,4
RALB,6,89,0
RALBP1,6,86,3
RALGAPA1,3,91,1
RALGAPA1P1,1,82,12
RALGAPA2,8,86,1
RALGAPB,7,87,1
RALGDS,2,80,13
RALGPS1,2,81,12
RALGPS2,24,71,0
RALY,10,84,1
RALY-AS1,9,85,1
RALYL,16,78,1
RAMAC,0,86,9
RAMP1,5,88,2
RAMP2,2,83,10
RAMP2-AS1,2,83,10
RAMP3,10,82,3
RAN,4,85,6
RANBP1,2,82,11
RANBP10,1,83,11
RANBP17,1,85,9
RANBP2,5,89,1
RANBP3,2,86,7
RANBP3L,4,90,1
RANBP6,3,83,9
RANBP9,4,90,1
RANGAP1,1,83,11
RANGRF,1,83,11
RAP1A,5,87,3
RAP1B,4,87,4
RAP1GAP,2,88,5
RAP1GAP2,3,81,11
RAP1GDS1,2,85,8
RAP2A,3,84,8
RAP2B,9,86,0
RAP2C,5,75,15
RAP2C-AS1,4,76,15
RAPGEF1,2,81,12
RAPGEF2,1,84,10
RAPGEF3,7,85,3
RAPGEF4,6,89,0
RAPGEF4-AS1,6,89,0
RAPGEF5,10,81,4
RAPGEF6,1,85,9
RAPGEFL1,7,80,8
RAPH1,4,89,2
RAPSN,3,86,6
RARA,7,80,8
RARA-AS1,7,80,8
RARB,2,88,5
RARG,7,86,2
RARRES1,10,85,0
RARRES2,12,81,2
RARRES3,3,85,7
RARS,2,83,10
RARS2,2,90,3
RASA1,1,85,9
RASA2,10,85,0
RASA3,3,83,9
RASA4,10,80,5
RASA4B,10,80,5
RASA4CP,9,82,4
RASA4DP,10,80,5
RASAL1,5,86,4
RASAL2,24,71,0
RASAL2-AS1,24,71,0
RASAL3,7,85,3
RASD1,0,84,11
RASD2,1,83,11
RASEF,1,81,13
RASGEF1A,17,75,3
RASGEF1B,2,85,8
RASGEF1C,2,84,9
RASGRF1,0,85,10
RASGRF2,1,85,9
RASGRF2-AS1,1,85,9
RASGRP1,1,82,12
RASGRP2,5,86,4
RASGRP3,8,87,0
RASGRP4,4,86,5
RASIP1,4,85,6
RASL10A,2,82,11
RASL10B,1,85,9
RASL11A,2,87,6
RASL11B,2,86,7
RASL12,3,82,10
RASSF1,3,88,4
RASSF1-AS1,3,88,4
RASSF10,3,84,8
RASSF2,9,84,2
RASSF3,5,86,4
RASSF4,17,75,3
RASSF5,24,69,2
RASSF6,3,86,6
RASSF7,2,84,9
RASSF8,6,88,1
RASSF8-AS1,6,88,1
RASSF9,5,86,4
RAVER1,5,87,3
RAVER2,3,90,2
RAX,2,87,6
RAX2,1,86,8
RB1,1,85,9
RB1-DT,1,85,9
RB1CC1,12,82,1
RBAK,10,81,4
RBAK-RBAKDN,10,81,4
RBAKDN,10,81,4
RBBP4,3,86,6
RBBP5,25,67,3
RBBP6,0,88,7
RBBP7,4,77,14
RBBP8,5,88,2
RBBP8NL,15,79,1
RBBP9,7,87,1
RBCK1,9,84,2
RBFA,1,88,6
RBFADN,1,88,6
RBFOX1,2,87,6
RBFOX2,1,83,11
RBFOX3,5,85,5
RBKS,11,84,0
RBL1,8,86,1
RBL2,0,86,9
RBM10,4,81,10
RBM11,3,85,7
RBM12,8,86,1
RBM12B,17,77,1
RBM12B-AS1,17,77,1
RBM14,5,88,2
RBM14-RBM4,5,88,2
RBM15,5,87,3
RBM15-AS1,5,87,3
RBM15B,4,87,4
RBM17,18,74,3
RBM18,2,81,12
RBM19,4,87,4
RBM20,17,74,4
RBM22,1,85,9
RBM23,4,89,2
RBM24,4,90,1
RBM25,6,84,5
RBM26,3,85,7
RBM26-AS1,3,85,7
RBM27,1,84,10
RBM28,11,82,2
RBM3,4,81,10
RBM33,12,81,2
RBM34,24,70,1
RBM38,12,82,1
RBM39,8,86,1
RBM4,5,88,2
RBM41,5,78,12
RBM42,7,84,4
RBM43,5,90,0
RBM44,5,88,2
RBM45,4,90,1
RBM46,1,84,10
RBM47,2,85,8
RBM48,10,80,5
RBM4B,5,88,2
RBM5,4,88,3
RBM5-AS1,5,87,3
RBM6,3,88,4
RBM7,1,88,6
RBM8A,24,71,0
RBMS1,6,89,0
RBMS2,9,84,2
RBMS3,2,88,5
RBMS3-AS1,2,88,5
RBMS3-AS3,2,88,5
RBMX,5,75,15
RBMX2,4,75,16
RBMXL1,4,88,3
RBMXL2,2,83,10
RBMXL3,6,75,14
RBMY1A1,16,52,27
RBMY1A3P,17,51,27
RBMY1B,16,52,27
RBMY1D,16,52,27
RBMY1E,16,52,27
RBMY1F,16,52,27
RBMY1J,16,52,27
RBMY2EP,16,52,27
RBMY2FP,16,52,27
RBMY3AP,17,51,27
RBP1,9,86,0
RBP2,9,86,0
RBP3,17,75,3
RBP4,17,74,4
RBP5,8,86,1
RBP7,3,87,5
RBPJ,2,85,8
RBPJL,9,85,1
RBPMS,9,80,6
RBPMS-AS1,9,80,6
RBPMS2,2,83,10
RBSN,1,89,5
RBX1,1,83,11
RC3H1,24,71,0
RC3H2,2,82,11
RCAN1,3,86,6
RCAN2,5,90,0
RCAN3,3,87,5
RCAN3AS,3,86,6
RCBTB1,1,85,9
RCBTB2,1,85,9
RCC1,1,87,7
RCC1L,11,80,4
RCC2,2,87,6
RCCD1,0,86,9
RCE1,7,86,2
RCHY1,2,87,6
RCL1,2,84,9
RCN1,3,84,8
RCN2,0,85,10
RCN3,4,85,6
RCOR1,5,85,5
RCOR2,4,85,6
RCOR3,22,70,3
RCSD1,24,71,0
RCVRN,2,84,9
RD3,22,70,3
RD3L,5,85,5
RDH10,15,79,1
RDH10-AS1,15,79,1
RDH11,1,90,4
RDH12,1,90,4
RDH13,3,90,2
RDH14,8,87,0
RDH16,6,87,2
RDH5,9,84,2
RDH8,5,87,3
RDM1,0,88,7
RDM1P5,6,81,8
RDX,1,88,6
REC114,0,85,10
REC8,3,90,2
RECK,1,85,9
RECQL,6,88,1
RECQL4,11,83,1
RECQL5,6,82,7
REELD1,1,84,10
REEP1,6,89,0
REEP2,1,86,8
REEP3,18,73,4
REEP4,8,81,6
REEP5,1,85,9
REEP6,2,86,7
REG1A,6,89,0
REG1B,6,89,0
REG1CP,6,89,0
REG3A,6,89,0
REG3G,6,89,0
REG4,3,89,3
REL,7,88,0
RELA,5,88,2
RELB,3,85,7
RELCH,3,86,6
RELL1,2,84,9
RELL2,1,85,9
RELN,10,80,5
RELT,6,85,4
REM1,8,86,1
REM2,4,89,2
REN,26,68,1
RENBP,6,74,15
REP15,6,88,1
REPIN1,13,80,2
REPS1,1,92,2
REPS2,4,77,14
RER1,4,86,5
RERE,3,87,5
REREP3,1,85,9
RERG,7,87,1
RERG-AS1,7,87,1
RERGL,6,88,1
RESP18,4,89,2
REST,1,87,7
RET,17,75,3
RETN,3,86,6
RETNLB,7,88,0
RETREG1,4,90,1
RETREG2,4,89,2
RETREG3,3,82,10
RETSAT,10,85,0
REV1,5,90,0
REV3L,2,90,3
REX1BD,9,84,2
REXO1,2,85,8
REXO1L2P,15,79,1
REXO2,1,88,6
REXO4,2,81,12
REXO5,2,87,6
RFC1,2,85,8
RFC2,10,81,4
RFC3,3,86,6
RFC4,9,85,1
RFC5,4,87,4
RFESD,1,85,9
RFFL,2,82,11
RFK,1,82,12
RFLNA,4,87,4
RFLNB,3,80,12
RFNG,5,83,7
RFPL1,2,82,11
RFPL1S,2,82,11
RFPL2,1,82,12
RFPL3,1,82,12
RFPL3S,1,82,12
RFPL4A,4,86,5
RFPL4AL1,4,86,5
RFPL4B,1,91,3
RFT1,4,87,4
RFTN1,1,89,5
RFTN2,4,89,2
RFWD3,1,82,12
RFX1,6,87,2
RFX2,2,86,7
RFX3,3,83,9
RFX3-AS1,5,82,8
RFX4,4,87,4
RFX5,25,70,0
RFX6,1,91,3
RFX7,0,84,11
RFX8,5,90,0
RFXANK,8,84,3
RFXAP,3,85,7
RGCC,2,85,8
RGL1,24,70,1
RGL2,4,91,0
RGL3,6,87,2
RGL4,3,81,11
RGMA,0,86,9
RGMB,2,84,9
RGMB-AS1,2,84,9
RGN,4,81,10
RGP1,3,84,8
RGPD1,6,89,0
RGPD2,6,89,0
RGPD3,5,90,0
RGPD4,5,89,1
RGPD4-AS1,5,89,1
RGPD5,5,90,0
RGPD6,6,88,1
RGPD8,5,90,0
RGR,18,74,3
RGS1,24,69,2
RGS10,19,72,4
RGS11,2,88,5
RGS12,3,86,6
RGS13,24,69,2
RGS14,2,84,9
RGS16,25,70,0
RGS17,1,91,3
RGS18,23,70,2
RGS19,13,81,1
RGS2,23,70,2
RGS20,14,80,1
RGS21,24,69,2
RGS22,18,76,1
RGS3,3,81,11
RGS4,24,71,0
RGS5,24,71,0
RGS6,2,87,6
RGS7,23,71,1
RGS7BP,2,85,8
RGS8,25,70,0
RGS9,4,84,7
RGS9BP,7,85,3
RGSL1,24,71,0
RHAG,4,91,0
RHBDD1,5,88,2
RHBDD2,11,80,4
RHBDD3,3,81,11
RHBDF1,2,88,5
RHBDF2,5,83,7
RHBDL1,3,85,7
RHBDL2,7,86,2
RHBDL3,2,83,10
RHBG,25,70,0
RHCE,2,88,5
RHCG,0,86,9
RHD,5,84,6
RHEB,11,82,2
RHEBL1,6,86,3
RHEX,26,67,2
RHNO1,8,86,1
RHO,7,88,0
RHOA,4,87,4
RHOB,8,87,0
RHOBTB1,19,73,3
RHOBTB2,9,80,6
RHOBTB3,1,85,9
RHOC,5,87,3
RHOD,8,85,2
RHOF,4,86,5
RHOG,5,82,8
RHOH,2,85,8
RHOJ,2,89,4
RHOQ,7,88,0
RHOT1,2,83,10
RHOT2,3,85,7
RHOU,23,71,1
RHOV,0,80,15
RHOXF1,4,77,14
RHOXF1-AS1,4,77,14
RHOXF1P1,4,77,14
RHOXF2,4,77,14
RHOXF2B,4,77,14
RHPN1,14,80,1
RHPN1-AS1,14,80,1
RHPN2,7,85,3
RIBC1,4,81,10
RIBC2,2,80,13
RIC1,3,83,9
RIC3,2,83,10
RIC8A,2,83,10
RIC8B,4,87,4
RICTOR,3,91,1
RIDA,16,78,1
RIF1,5,90,0
RIIAD1,25,70,0
RILP,2,81,12
RILPL1,5,85,5
RILPL2,6,84,5
RIMBP2,4,85,6
RIMBP3,6,79,10
RIMBP3B,1,82,12
RIMBP3C,1,82,12
RIMKLA,6,87,2
RIMKLB,7,87,1
RIMS1,1,93,1
RIMS2,16,78,1
RIMS3,6,87,2
RIMS4,7,87,1
RIN1,5,87,3
RIN2,8,86,1
RIN3,1,89,5
RING1,4,91,0
RINL,4,86,5
RINT1,12,80,3
RIOK1,5,89,1
RIOK2,1,85,9
RIOK3,3,89,3
RIOX1,4,86,5
RIOX2,6,88,1
RIPK1,5,89,1
RIPK2,13,80,2
RIPK3,3,90,2
RIPK4,3,86,6
RIPOR1,0,84,11
RIPOR2,5,90,0
RIPOR3,11,82,2
RIPPLY1,5,78,12
RIPPLY2,1,92,2
RIPPLY3,3,86,6
RIT1,28,67,0
RIT2,3,88,4
RITA1,5,86,4
RLBP1,0,86,9
RLF,6,87,2
RLIM,4,80,11
RLN1,2,84,9
RLN2,2,84,9
RLN3,6,87,2
RMC1,3,88,4
RMDN1,16,78,1
RMDN2,8,87,0
RMDN2-AS1,8,87,0
RMDN3,0,81,14
RMI1,1,81,13
RMI2,4,86,5
RMND1,4,90,1
RMND5A,6,89,0
RMND5B,0,86,9
RMRP,3,84,8
RMST,4,87,4
RN7SK,4,91,0
RN7SL1,2,91,2
RN7SL2,3,90,2
RN7SL3,3,90,2
RN7SL832P,8,87,0
RNA18SN1,1,86,8
RNA18SN2,1,86,8
RNA18SN3,1,86,8
RNA18SN4,1,86,8
RNA18SN5,1,86,8
RNA28SN1,1,86,8
RNA28SN2,1,86,8
RNA28SN3,1,85,9
RNA28SN4,0,95,0
RNA28SN5,1,86,8
RNA45SN1,1,86,8
RNA45SN2,1,86,8
RNA45SN3,1,85,9
RNA45SN4,0,95,0
RNA45SN5,1,86,8
RNA5-8SN1,1,86,8
RNA5-8SN2,1,86,8
RNA5-8SN3,1,86,8
RNA5-8SN4,1,86,8
RNA5-8SN5,1,86,8
RNA5S1,23,71,1
RNA5S10,23,71,1
RNA5S11,23,71,1
RNA5S12,23,71,1
RNA5S13,23,71,1
RNA5S14,23,71,1
RNA5S15,23,71,1
RNA5S16,23,71,1
RNA5S17,23,71,1
RNA5S2,23,71,1
RNA5S3,23,71,1
RNA5S4,23,71,1
RNA5S5,23,71,1
RNA5S6,23,71,1
RNA5S7,23,71,1
RNA5S8,23,71,1
RNA5S9,23,71,1
RNASE1,6,87,2
RNASE10,4,89,2
RNASE11,4,89,2
RNASE12,4,89,2
RNASE13,5,88,2
RNASE2,5,88,2
RNASE3,5,88,2
RNASE4,5,88,2
RNASE6,6,87,2
RNASE7,5,88,2
RNASE8,5,88,2
RNASE9,4,89,2
RNASEH1,7,88,0
RNASEH1-AS1,7,88,0
RNASEH2A,6,87,2
RNASEH2B,1,85,9
RNASEH2B-AS1,1,85,9
RNASEH2C,5,88,2
RNASEK,2,82,11
RNASEK-C17orf49,2,82,11
RNASEL,25,70,0
RNASET2,2,91,2
RND1,6,86,3
RND2,1,84,10
RND3,5,90,0
RNF10,5,86,4
RNF103,6,89,0
RNF103-CHMP3,6,89,0
RNF11,4,89,2
RNF111,0,84,11
RNF112,1,84,10
RNF113A,4,77,14
RNF113B,4,83,8
RNF114,10,83,2
RNF115,24,71,0
RNF121,4,87,4
RNF122,8,84,3
RNF123,4,87,4
RNF125,2,89,4
RNF126,1,86,8
RNF126P1,3,84,8
RNF128,5,78,12
RNF13,9,86,0
RNF130,3,83,9
RNF133,11,82,2
RNF135,3,82,10
RNF138,2,89,4
RNF138P1,1,87,7
RNF139,17,77,1
RNF139-AS1,17,77,1
RNF14,1,85,9
RNF141,2,83,10
RNF144A,7,88,0
RNF144A-AS1,7,88,0
RNF144B,6,88,1
RNF145,1,85,9
RNF146,1,92,2
RNF148,11,82,2
RNF149,6,89,0
RNF150,1,84,10
RNF151,3,87,5
RNF152,2,87,6
RNF157,5,83,7
RNF157-AS1,5,83,7
RNF165,1,89,5
RNF166,0,84,11
RNF167,2,83,10
RNF168,9,85,1
RNF169,3,88,4
RNF17,2,85,8
RNF170,11,82,2
RNF175,1,84,10
RNF180,1,86,8
RNF181,10,85,0
RNF182,4,90,1
RNF183,2,82,11
RNF185,1,84,10
RNF186,2,87,6
RNF187,23,71,1
RNF19A,18,76,1
RNF19B,3,86,6
RNF2,24,69,2
RNF20,1,82,12
RNF207,2,87,6
RNF208,5,79,11
RNF212,1,88,6
RNF212B,4,89,2
RNF213,5,86,4
RNF214,3,86,6
RNF215,1,82,12
RNF216,10,81,4
RNF216-IT1,10,81,4
RNF216P1,10,81,4
RNF217,1,92,2
RNF217-AS1,1,92,2
RNF219,3,85,7
RNF219-AS1,4,85,6
RNF220,6,87,2
RNF222,1,84,10
RNF223,3,87,5
RNF224,5,79,11
RNF225,4,85,6
RNF227,1,83,11
RNF24,10,83,2
RNF25,4,89,2
RNF26,1,89,5
RNF31,3,90,2
RNF32,12,81,2
RNF34,4,86,5
RNF38,1,85,9
RNF39,4,91,0
RNF4,2,87,6
RNF40,2,88,5
RNF41,12,82,1
RNF43,3,84,8
RNF44,0,86,9
RNF5,4,91,0
RNF5P1,12,80,3
RNF6,2,86,7
RNF7,10,85,0
RNF8,6,89,0
RNFT1,5,83,7
RNFT1-DT,5,83,7
RNFT2,4,87,4
RNGTT,1,91,3
RNH1,2,84,9
RNLS,16,75,4
RNMT,4,88,3
RNPC3,5,87,3
RNPEP,26,68,1
RNPEPL1,5,88,2
RNPS1,2,88,5
RNR1,0,95,0
RNR2,0,95,0
RNU1-1,4,90,1
RNU1-2,4,90,1
RNU1-3,4,90,1
RNU1-4,4,90,1
RNU105B,7,86,2
RNU105C,16,78,1
RNU11,1,87,7
RNU12,1,82,12
RNU2-1,1,83,11
RNU4-1,6,85,4
RNU4-2,6,85,4
RNU4ATAC,7,88,0
RNU5A-1,2,84,9
RNU5B-1,2,84,9
RNU5D-1,6,87,2
RNU5E-1,3,87,5
RNU5F-1,6,87,2
RNU6-1,8,87,0
RNU6-2,8,87,0
RNU6-7,8,87,0
RNU6-8,8,87,0
RNU6-9,8,87,0
RNU6ATAC,2,80,13
RNU7-1,9,85,1
RNVU1-1,24,71,0
RNVU1-11,4,90,1
RNVU1-14,23,72,0
RNVU1-15,23,72,0
RNVU1-17,20,75,0
RNVU1-18,4,90,1
RNVU1-19,3,89,3
RNVU1-20,3,89,3
RNVU1-3,24,71,0
RNVU1-4,3,89,3
RNVU1-6,24,71,0
RNVU1-7,24,71,0
RNVU1-8,23,72,0
RNY1,11,82,2
RNY3,11,82,2
RNY4,11,82,2
RNY5,11,82,2
ROBO1,4,87,4
ROBO2,3,88,4
ROBO3,1,88,6
ROBO4,1,88,6
ROCK1,4,90,1
ROCK1P1,5,87,3
ROCK2,7,88,0
ROCR,4,84,7
ROGDI,3,86,6
ROM1,6,84,5
ROMO1,8,86,1
ROPN1,8,86,1
ROPN1B,7,87,1
ROPN1L,3,91,1
ROPN1L-AS1,3,91,1
ROR1,3,90,2
ROR1-AS1,3,90,2
ROR2,1,83,11
RORA,0,84,11
RORA-AS1,0,84,11
RORA-AS2,0,84,11
RORB,1,81,13
RORB-AS1,1,81,13
RORC,25,70,0
ROS1,1,91,3
RP1,16,78,1
RP1L1,8,82,5
RP2,4,81,10
RP9,9,82,4
RP9P,9,82,4
RPA1,3,80,12
RPA2,3,86,6
RPA3,10,81,4
RPA4,6,77,12
RPAIN,2,82,11
RPAP1,0,79,16
RPAP2,4,88,3
RPAP3,7,85,3
RPARP-AS1,19,73,3
RPE,5,88,2
RPE65,3,90,2
RPEL1,17,73,5
RPF1,4,88,3
RPF2,2,90,3
RPGR,4,78,13
RPGRIP1,5,88,2
RPGRIP1L,0,86,9
RPH3A,5,86,4
RPH3AL,2,81,12
RPIA,6,89,0
RPL10,6,74,15
RPL10A,4,91,0
RPL10L,2,92,1
RPL11,2,87,6
RPL12,3,81,11
RPL13,0,84,11
RPL13A,3,86,6
RPL13AP17,10,79,6
RPL13AP20,7,87,1
RPL13AP3,2,90,3
RPL13AP5,18,73,4
RPL13AP6,17,74,4
RPL13P5,9,85,1
RPL14,2,88,5
RPL15,2,88,5
RPL17,2,88,5
RPL17-C18orf32,2,88,5
RPL18,4,85,6
RPL18A,6,87,2
RPL19,6,81,8
RPL19P12,9,84,2
RPL21,17,78,0
RPL21P28,23,70,2
RPL21P44,2,86,7
RPL22,2,87,6
RPL22L1,9,86,0
RPL23,7,81,7
RPL23A,6,81,8
RPL23AP32,7,88,0
RPL23AP53,8,81,6
RPL23AP64,2,88,5
RPL23AP7,10,85,0
RPL23AP82,2,81,12
RPL23AP87,3,84,8
RPL23P8,11,80,4
RPL24,8,87,0
RPL26,1,84,10
RPL26L1,0,85,10
RPL27,1,84,10
RPL27A,2,83,10
RPL28,4,86,5
RPL29,6,85,4
RPL29P2,1,83,11
RPL3,3,81,11
RPL30,16,78,1
RPL31,5,90,0
RPL31P11,24,71,0
RPL32,1,88,6
RPL32P3,7,88,0
RPL34,1,86,8
RPL34-AS1,1,86,8
RPL35,2,83,10
RPL35A,9,85,1
RPL36,2,86,7
RPL36A,6,77,12
RPL36A-HNRNPH2,6,77,12
RPL36AL,2,91,2
RPL37,3,91,1
RPL37A,4,89,2
RPL38,5,83,7
RPL39,5,76,14
RPL39L,9,85,1
RPL3L,3,87,5
RPL4,0,85,10
RPL41,12,82,1
RPL5,4,88,3
RPL6,4,87,4
RPL7,15,79,1
RPL7A,2,81,12
RPL7L1,5,90,0
RPL8,13,81,1
RPL9,2,85,8
RPLP0,6,85,4
RPLP0P2,5,85,5
RPLP1,0,85,10
RPLP2,2,83,10
RPN1,8,87,0
RPN2,8,86,1
RPP14,2,88,5
RPP21,4,91,0
RPP25,0,85,10
RPP25L,3,83,9
RPP30,16,75,4
RPP38,18,73,4
RPP40,6,88,1
RPPH1,4,89,2
RPRD1A,1,90,4
RPRD1B,7,87,1
RPRD2,24,71,0
RPRM,5,89,1
RPRML,0,85,10
RPS10,6,89,0
RPS10-NUDT3,5,90,0
RPS10P7,24,69,2
RPS11,3,86,6
RPS12,1,92,2
RPS13,3,83,9
RPS14,2,83,10
RPS14P3,2,87,6
RPS15,2,86,7
RPS15A,2,87,6
RPS15AP10,7,86,2
RPS16,6,84,5
RPS16P5,5,90,0
RPS17,0,86,9
RPS18,4,91,0
RPS18P9,2,93,0
RPS19,3,87,5
RPS19BP1,2,82,11
RPS2,3,87,5
RPS20,12,82,1
RPS21,15,79,1
RPS23,1,85,9
RPS24,17,76,2
RPS25,2,88,5
RPS26,12,82,1
RPS26P11,4,80,11
RPS27,24,71,0
RPS27A,7,88,0
RPS27L,0,84,11
RPS28,3,88,4
RPS29,2,91,2
RPS2P32,11,80,4
RPS3,4,87,4
RPS3A,1,84,10
RPS4X,4,80,11
RPS4Y1,16,52,27
RPS4Y2,16,52,27
RPS5,4,85,6
RPS6,2,83,10
RPS6KA1,2,87,6
RPS6KA2,2,91,2
RPS6KA2-AS1,2,91,2
RPS6KA2-IT1,2,91,2
RPS6KA3,4,77,14
RPS6KA4,4,87,4
RPS6KA5,2,88,5
RPS6KA6,6,77,12
RPS6KB1,4,84,7
RPS6KB2,8,85,2
RPS6KC1,22,69,4
RPS6KL1,3,87,5
RPS7,7,88,0
RPS7P5,23,71,1
RPS8,7,86,2
RPS9,3,90,2
RPSA,3,87,5
RPSAP52,5,87,3
RPSAP58,6,86,3
RPSAP9,1,82,12
RPTN,24,71,0
RPTOR,6,84,5
RPUSD1,4,84,7
RPUSD2,0,80,15
RPUSD3,2,87,6
RPUSD4,1,88,6
RRAD,1,83,11
RRAGA,2,83,10
RRAGB,4,80,11
RRAGC,7,86,2
RRAGD,1,91,3
RRAS,4,85,6
RRAS2,5,81,9
RRBP1,8,86,1
RREB1,5,89,1
RRH,1,85,9
RRM1,2,85,8
RRM2,8,87,0
RRM2B,19,76,0
RRN3,2,88,5
RRN3P1,2,87,6
RRN3P2,2,90,3
RRN3P3,4,85,6
RRNAD1,23,72,0
RRP1,6,84,5
RRP12,19,72,4
RRP15,23,70,2
RRP1B,5,84,6
RRP36,5,90,0
RRP7A,1,82,12
RRP7BP,1,82,12
RRP8,2,83,10
RRP9,6,85,4
RRS1,14,80,1
RRS1-AS1,14,80,1
RS1,4,77,14
RSAD1,6,80,9
RSAD2,7,88,0
RSBN1,5,87,3
RSBN1L,10,80,5
RSC1A1,5,85,5
RSF1,3,87,5
RSL1D1,3,87,5
RSL24D1,0,84,11
RSPH1,4,85,6
RSPH10B,10,81,4
RSPH10B2,10,81,4
RSPH14,2,81,12
RSPH3,1,91,3
RSPH4A,1,91,3
RSPH6A,4,85,6
RSPH9,5,89,1
RSPO1,5,86,4
RSPO2,14,80,1
RSPO3,1,92,2
RSPO4,9,84,2
RSPRY1,2,85,8
RSRC1,10,85,0
RSRC2,5,85,5
RSRP1,2,88,5
RSU1,18,73,4
RSU1P2,17,75,3
RTBDN,6,87,2
RTCA,5,87,3
RTCA-AS1,5,87,3
RTCB,1,82,12
RTEL1,13,81,1
RTEL1-TNFRSF6B,13,81,1
